ImageNumber,ObjectNumber,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TIMEPOINT,TREATMENT,WELL,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EDU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EDU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EDU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EDU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
879,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,1,109.1385652,3014.278513,408.6353061,135.4405276,0.003819239,0.105482871,0.014299948,0.00473966,0,0.108496733,0.00130719,0.002614379,0.008446115,0.05436414,0.02522328,0.006643961,1,25409,670.812,0.036207193,0.135566539,4.49E-02,0.004295272,0.016082306,5.33E-03,1.42E-06,5.34E-06,1.77E-06
881,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,1,10.58562128,6817.28908,306.9555653,276.2614472,0.000196241,0.126381838,0.005690474,0.005121454,0,0.125490204,0,0,0.001052566,0.081879937,0.011229322,0.009045535,1,48923,1166.142,0.001552761,0.045026045,4.05E-02,0.000216373,0.006274259,5.65E-03,3.17E-08,9.20E-07,8.28E-07
883,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,1,104.732029,542.1751775,0,53.03529595,0.012533752,0.064884535,0,0.006346972,0.00130719,0.047058824,0,0.005228758,0.020989101,0.053644609,0,0.007291505,1,6611,378.1,0.193170092,0,9.78E-02,0.015842086,0,8.02E-03,2.92E-05,0.00E+00,1.48E-05
889,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,1,17.44575222,851.4065584,3.007843237,48.72157034,0.001092818,0.053332909,0.000188414,0.003051965,0,0.049673203,0,0,0.002764088,0.034359242,0.001747363,0.005330322,1,13327,598.456,0.020490507,0.003532793,5.72E-02,0.001309053,0.000225695,3.66E-03,1.54E-06,2.65E-07,4.29E-06
892,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,1,0.705882379,1394.326833,2.088888967,86.35817292,4.35E-05,0.085931643,0.000128737,0.00532221,0,0.06797386,0,0.002614379,0.000389691,0.067149097,0.001141099,0.006953176,1,13857,514.208,0.000506253,0.001498134,6.19E-02,5.09E-05,0.000150746,6.23E-03,3.65E-08,1.08E-07,4.47E-06
893,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,1,195.8274568,4603.132149,27.29934737,149.4300706,0.004640571,0.109081546,0.000646919,0.003541081,0,0.095424838,0,0,0.012327866,0.073808322,0.003212595,0.005473922,1,38339,857.168,0.042542219,0.005930603,3.25E-02,0.005107787,0.000712052,3.90E-03,1.11E-06,1.55E-07,8.47E-07
893,2,MALE,WT,BV3,+,WT/WT,6HR,NOUV,1,77.84575419,21222.81762,1633.854952,531.4666851,0.000723514,0.197249081,0.015185372,0.004939557,0,0.223529413,0.009150327,0.002614379,0.002846955,0.107844767,0.018636908,0.00694462,2,100957,1522.452,0.003668022,0.07698577,2.50E-02,0.000771078,0.016183672,5.26E-03,3.63E-08,7.63E-07,2.48E-07
894,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,1,42.69804064,1296.292844,20.68758238,90.69804225,0.003103732,0.094227873,0.001503786,0.006592865,0,0.084967323,0,0.002614379,0.004539444,0.070860905,0.006019944,0.008913388,1,11549,471.692,0.032938576,0.015959035,7.00E-02,0.00369712,0.001791288,7.85E-03,2.85E-06,1.38E-06,6.06E-06
895,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,1,39.8444457,1505.457557,0,120.8627493,0.001564122,0.059097808,0,0.004744553,0,0.050980393,0,0.002614379,0.004076842,0.040123371,0,0.006485458,1,22085,811.882,0.026466668,0,8.03E-02,0.001804141,0,5.47E-03,1.20E-06,0.00E+00,3.64E-06
897,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,1,152.2535994,8469.10218,285.7254992,290.4496833,0.002344888,0.130434347,0.004400516,0.004473274,0,0.13464053,0,0,0.008600036,0.075537545,0.010777302,0.006674902,1,59940,1208.804,0.017977537,0.033737401,3.43E-02,0.0025401,0.004766859,4.85E-03,3.00E-07,5.63E-07,5.72E-07
897,2,MALE,WT,BV3,+,WT/WT,6HR,NOUV,1,0.005228758,398.0575271,0,29.20522981,4.95E-07,0.037709125,0,0.002766695,0,0.03398693,0,0,4.02E-05,0.019772571,0,0.00461093,2,8651,417.546,1.31E-05,0,7.34E-02,6.04E-07,0,3.38E-03,1.52E-09,0.00E+00,8.48E-06
898,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,1,48.93464211,2783.981773,29.6901971,114.9699387,0.002054524,0.116885623,0.001246545,0.004827019,0,0.121568628,0,0.002614379,0.004348131,0.082426095,0.004482551,0.006460901,1,20807,699.462,0.017577214,0.010664652,4.13E-02,0.002351836,0.001426933,5.53E-03,8.45E-07,5.13E-07,1.98E-06
904,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,1149.678462,11317.66698,1763.122929,615.377799,0.009679465,0.095286609,0.014844226,0.005181038,0,0.095424838,0.003921569,0.002614379,0.021310084,0.048524222,0.022037013,0.0070858,1,110652,1897.584,0.101582637,0.155785016,5.44E-02,0.010390038,0.015933945,5.56E-03,9.18E-07,1.41E-06,4.91E-07
908,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,501.7843279,5732.764859,348.5424946,299.0928208,0.008155912,0.093179326,0.005665147,0.004861401,0,0.09150327,0,0.002614379,0.016520121,0.048768461,0.011580706,0.00706721,1,56061,1213.676,0.087529201,0.060798324,5.22E-02,0.008950685,0.006217201,5.34E-03,1.56E-06,1.08E-06,9.31E-07
913,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,196.2379139,1032.298066,34.60522992,107.6705919,0.011010993,0.057922684,0.001941714,0.006041443,0,0.050980393,0,0.002614379,0.018695078,0.033341595,0.006337977,0.008119054,1,15390,509.864,0.190098113,0.033522517,1.04E-01,0.012751002,0.002248553,7.00E-03,1.24E-05,2.18E-06,6.78E-06
915,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,10.67843172,594.5987088,0.002614379,72.2117671,0.000925983,0.051560762,2.27E-07,0.00626186,0,0.040522877,0,0.002614379,0.003278279,0.0386592,1.72E-05,0.009013186,1,9088,534.214,0.017959056,4.40E-06,1.21E-01,0.001175003,2.88E-07,7.95E-03,1.98E-06,4.84E-10,1.34E-05
915,2,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,129.8954286,987.8039473,16.58692864,193.3437973,0.006046147,0.045978586,0.00077206,0.008999432,0,0.040522877,0,0.005228758,0.011091712,0.029090849,0.004312101,0.010508433,2,17933,796.334,0.1314992,0.016791721,1.96E-01,0.007243374,0.000924939,1.08E-02,7.33E-06,9.36E-07,1.09E-05
917,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,104.5960815,414.7307303,1.521568689,150.1254948,0.009883406,0.03918839,0.000143775,0.014185533,0.002614379,0.03267974,0,0.007843138,0.015176821,0.027548093,0.001053202,0.019312904,1,8458,470.794,0.25220239,0.003668811,3.62E-01,0.012366527,0.000179897,1.77E-02,2.98E-05,4.34E-07,4.28E-05
918,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,2.46274518,1168.885001,170.6366064,38.67973995,0.0001686,0.08002225,0.011681838,0.002648028,0,0.078431375,0.00130719,0,0.001122083,0.049305072,0.017693803,0.004481422,1,12480,478.24,0.002106918,0.145982373,3.31E-02,0.000197335,0.013672805,3.10E-03,1.69E-07,1.17E-05,2.65E-06
918,2,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,535.078447,13511.54545,2580.117726,984.5673526,0.003717113,0.093862768,0.017923708,0.006839648,0,0.095424838,0.011764706,0.002614379,0.010232901,0.043569368,0.020143286,0.023076393,2,134125,2381.22,0.039601573,0.190956522,7.29E-02,0.003989401,0.019236665,7.34E-03,2.95E-07,1.42E-06,5.43E-07
921,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,129.5960823,2582.805295,489.3163537,140.070593,0.00484725,0.096604028,0.018301779,0.005239026,0,0.094117649,0.002614379,0.002614379,0.012378453,0.052260631,0.027661389,0.007886995,1,23705,646.194,0.050176482,0.189451506,5.42E-02,0.005467036,0.020641905,5.91E-03,2.12E-06,7.99E-06,2.29E-06
921,2,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,68.79869496,1824.852337,40.77385755,322.488899,0.00268378,0.07118597,0.001590554,0.012580023,0,0.070588239,0,0.007843138,0.007303447,0.044019644,0.006111861,0.014579241,2,22206,777.984,0.037700965,0.022343648,1.77E-01,0.003098203,0.001836164,1.45E-02,1.70E-06,1.01E-06,7.96E-06
923,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,4.60784328,1265.805265,57.6980411,42.19085121,0.00026008,0.071445801,0.003256648,0.002381377,0,0.06797386,0,0,0.002299427,0.043973899,0.008133622,0.004156674,1,15254,533.826,0.003640247,0.045582083,3.33E-02,0.000302074,0.003782486,2.77E-03,2.39E-07,2.99E-06,2.19E-06
924,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,24.96862825,469.4875942,0,90.19085271,0.00198874,0.037394472,0,0.00718366,0,0.03398693,0,0.005228758,0.005085282,0.020046899,0,0.008950482,1,10225,526.106,0.053182722,0,1.92E-01,0.00244192,0,8.82E-03,5.20E-06,0.00E+00,1.88E-05
925,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,3.24575175,729.3059019,18.93202681,157.5320312,0.000199065,0.044728973,0.001161118,0.009661578,0,0.037908498,0,0.005228758,0.000921392,0.02871566,0.004085248,0.012927329,1,13781,580.66,0.004450467,0.025958966,2.16E-01,0.000235524,0.001373777,1.14E-02,3.23E-07,1.88E-06,1.57E-05
928,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,661.1228946,5422.065503,363.3804028,443.2470737,0.010648502,0.087331532,0.005852856,0.007139244,0.002614379,0.083660133,0,0.002614379,0.017264809,0.045717876,0.015275144,0.008971186,1,56976,1142.906,0.121931927,0.067018815,8.17E-02,0.011603533,0.00637778,7.78E-03,2.14E-06,1.18E-06,1.43E-06
929,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,9.990849996,2527.210526,126.274514,83.53464343,0.000424691,0.10742659,0.005367673,0.003550888,0,0.11503268,0,0,0.002172049,0.055718863,0.009754444,0.00566463,1,20611,611.424,0.003953311,0.049965966,3.31E-02,0.000484734,0.006126559,4.05E-03,1.92E-07,2.42E-06,1.60E-06
932,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,455.2575285,1081.664081,16.8601313,898.8784573,0.021411792,0.050873111,0.00079297,0.042276289,0.010457517,0.044444446,0,0.023529412,0.026978149,0.034094285,0.003815114,0.059097401,1,17938,757.462,0.42088624,0.015587216,8.31E-01,0.025379503,0.000939911,5.01E-02,2.35E-05,8.69E-07,4.63E-05
933,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,7.325490457,212.8666727,0,77.25751887,0.000959713,0.027887681,0,0.010121514,0,0.026143791,0,0.005228758,0.002011138,0.012165551,0,0.01292807,1,5892,382.546,0.034413515,0,3.63E-01,0.001243294,0,1.31E-02,5.84E-06,0.00E+00,6.16E-05
936,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,87.70065628,7902.628972,413.163412,503.0823688,0.001374446,0.123850128,0.006475104,0.007884315,0,0.121568628,0,0.002614379,0.007520768,0.068126398,0.013061269,0.017428598,1,58155,1243.918,0.011097656,0.052281768,6.37E-02,0.00150805,0.007104521,8.65E-03,1.91E-07,8.99E-07,1.09E-06
940,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,21.62222286,3398.100743,299.2222313,92.09412093,0.000674914,0.106068007,0.009339895,0.002874618,0,0.108496733,0,0,0.004307216,0.058155384,0.01610986,0.004512913,1,28385,826.334,0.006363032,0.088055727,2.71E-02,0.000761748,0.010541562,3.24E-03,2.24E-07,3.10E-06,9.55E-07
942,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,164.2457564,1194.800032,7.117647291,235.762099,0.00892543,0.064927727,0.000386787,0.012811765,0.00130719,0.061437909,0,0.007843138,0.013663322,0.037722245,0.002669835,0.017064029,1,15992,505.832,0.137467151,0.005957187,1.97E-01,0.010270495,0.000445075,1.47E-02,8.60E-06,3.73E-07,1.23E-05
942,2,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,206.5607904,2228.96607,317.76733,228.7581773,0.009153223,0.09877104,0.014081062,0.010136845,0,0.098039217,0.005228758,0.005228758,0.017074635,0.05891863,0.019991744,0.011740001,2,19888,568.902,0.092671124,0.142562659,1.03E-01,0.010386202,0.015977842,1.15E-02,4.66E-06,7.17E-06,5.16E-06
943,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,5.725490384,1590.436644,144.9712463,144.9202661,0.000296274,0.082299438,0.007501746,0.007499108,0,0.078431375,0,0.002614379,0.001528003,0.051490319,0.016557478,0.014966699,1,16705,559.042,0.003599949,0.091151852,9.11E-02,0.000342741,0.008678315,8.68E-03,2.16E-07,5.46E-06,5.45E-06
945,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,37.24836717,531.4692955,0,155.9555607,0.002747943,0.039208358,0,0.01150539,0,0.036601309,0,0.010457517,0.005849546,0.020688988,0,0.009987115,1,11424,461.584,0.070085643,0,2.93E-01,0.003260536,0,1.37E-02,6.13E-06,0.00E+00,2.57E-05
951,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,184.1620968,2060.519009,80.20915283,60.97255117,0.011057466,0.123717743,0.00481592,0.003660916,0,0.129411772,0,0,0.029000846,0.076569319,0.010693073,0.005398599,1,14316,519.826,0.089376558,0.038926675,2.96E-02,0.012864075,0.005602763,4.26E-03,6.24E-06,2.72E-06,2.07E-06
952,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,212.0000057,526.2183143,9.17124214,100.5856242,0.019662401,0.04880526,0.000850607,0.009329032,0,0.043137256,0,0.005228758,0.04784909,0.032326177,0.004644559,0.014951055,1,8782,463.17,0.402874624,0.017428588,1.91E-01,0.024140288,0.001044323,1.15E-02,4.59E-05,1.98E-06,2.18E-05
954,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,7.066666916,1314.347748,150.394776,158.7241884,0.000348318,0.064784491,0.007412992,0.00782355,0,0.061437909,0,0.005228758,0.001420969,0.035836138,0.014571894,0.009911183,1,17613,594.112,0.005376558,0.114425407,1.21E-01,0.000401219,0.008538851,9.01E-03,3.05E-07,6.50E-06,6.86E-06
954,2,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,6.014379299,409.0483774,0.015686275,139.458828,0.000530275,0.036064925,1.38E-06,0.012295788,0,0.03267974,0,0.007843138,0.001657908,0.020150578,6.26E-05,0.012882045,2,9253,473.24,0.014703345,3.83E-05,3.41E-01,0.000649992,1.70E-06,1.51E-02,1.59E-06,4.14E-09,3.68E-05
956,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,50.01699497,3344.007934,319.4823627,111.4117687,0.001226959,0.082031349,0.007837173,0.002733025,0,0.078431375,0,0,0.005573689,0.048121075,0.016168908,0.004657344,1,36234,1010.04,0.0149572,0.095538757,3.33E-02,0.001380388,0.008817198,3.07E-03,4.13E-07,2.64E-06,9.19E-07
956,2,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,203.0196135,2216.183064,180.734646,114.1542524,0.008010243,0.087440642,0.007130978,0.004504015,0,0.081045754,0,0.002614379,0.024748714,0.055129436,0.014972933,0.006378204,2,22398,630.972,0.091607781,0.081552219,5.15E-02,0.009064185,0.008069231,5.10E-03,4.09E-06,3.64E-06,2.30E-06
957,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,43.89804062,5349.963547,741.287604,150.3241883,0.001174058,0.143085412,0.019825825,0.004020438,0,0.151633993,0.015686275,0,0.003672027,0.074040745,0.020151834,0.005795114,1,33784,795.13,0.008205297,0.138559375,2.81E-02,0.001299374,0.021941973,4.45E-03,2.43E-07,4.10E-06,8.32E-07
959,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,6.942483907,1490.354287,4.681045928,193.0300715,0.000359491,0.077172447,0.000242391,0.009995343,0,0.06666667,0,0.005228758,0.001361057,0.052126913,0.001520208,0.012884745,1,16142,728.736,0.004658278,0.003140895,1.30E-01,0.000430088,0.000289992,1.20E-02,2.89E-07,1.95E-07,8.02E-06
960,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,36.86405356,8113.895647,366.3817112,204.943798,0.000646126,0.142214317,0.006421666,0.003592102,0,0.145098045,0,0,0.002098804,0.077899938,0.011597225,0.00590554,1,51752,1349.396,0.004543324,0.045154846,2.53E-02,0.000712321,0.007079566,3.96E-03,8.78E-08,8.73E-07,4.88E-07
967,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,2.513725576,882.8758427,136.5176512,16.35032739,0.000300541,0.105556653,0.016322053,0.001954845,0,0.117647059,0.009150327,0,0.001444036,0.056077248,0.019306336,0.00391476,1,6605,363.648,0.002847202,0.154628369,1.85E-02,0.000380579,0.020668834,2.48E-03,4.31E-07,2.34E-05,2.80E-06
980,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,126.630069,3168.247145,21.92549097,212.3137324,0.004368965,0.109310211,0.000756469,0.007325205,0,0.100653596,0,0.002614379,0.010094526,0.071379044,0.003327669,0.010342606,1,25785,741.806,0.039968495,0.006920385,6.70E-02,0.004910997,0.00085032,8.23E-03,1.55E-06,2.68E-07,2.60E-06
980,2,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,140.8313768,5984.78711,89.30719249,190.7712483,0.003982112,0.169224315,0.002525227,0.005394199,0,0.173856214,0,0.002614379,0.013512256,0.12100374,0.006817326,0.008322755,2,31138,1143.136,0.02353156,0.014922367,3.19E-02,0.004522814,0.002868109,6.13E-03,7.56E-07,4.79E-07,1.02E-06
981,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,1219.956896,37895.81277,5684.557027,1010.352977,0.006249043,0.194115513,0.029118275,0.005175379,0,0.20653595,0.023529412,0.002614379,0.018409738,0.106202154,0.029167782,0.006323567,1,182284,3609.636,0.032192393,0.150004885,2.67E-02,0.006692616,0.031185167,5.54E-03,1.77E-07,8.23E-07,1.46E-07
982,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,1.55947718,2632.849743,93.34117963,156.2954301,6.30E-05,0.106347689,0.003770294,0.006313181,0,0.108496733,0,0.002614379,0.00052737,0.066384129,0.007835554,0.009095313,1,21415,723.162,0.000592315,0.035452528,5.94E-02,7.28E-05,0.004358682,7.30E-03,2.77E-08,1.66E-06,2.77E-06
983,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,15.35032727,1450.269318,38.13725621,62.42614598,0.001084139,0.102427383,0.002693499,0.004408937,0,0.098039217,0,0.002614379,0.003924749,0.072169836,0.006678437,0.006109936,1,11962,481.31,0.010584467,0.026296672,4.30E-02,0.001283258,0.003188201,5.22E-03,8.85E-07,2.20E-06,3.60E-06
983,2,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,64.49804137,8222.079954,205.9477191,1307.218339,0.001184711,0.151024576,0.003782883,0.024011211,0,0.163398698,0,0.010457517,0.003056516,0.099302713,0.009180102,0.033712007,2,49307,1134.746,0.007844492,0.025048129,1.59E-01,0.001308091,0.004176845,2.65E-02,1.59E-07,5.08E-07,3.22E-06
988,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,925.5085234,19791.21882,2732.75041,701.3412007,0.00720128,0.153993299,0.021263231,0.005457059,0,0.163398698,0.018300654,0.002614379,0.014422001,0.073806938,0.020591396,0.007075185,1,120656,1981.12,0.046763594,0.138078935,3.54E-02,0.007670638,0.022649105,5.81E-03,3.88E-07,1.14E-06,2.94E-07
989,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,489.8915174,6633.618477,209.2000069,250.6170021,0.010638021,0.14404939,0.00454279,0.005442162,0,0.146405235,0,0.002614379,0.025329807,0.089370879,0.009713919,0.007235079,1,41545,1002.722,0.073849818,0.031536334,3.78E-02,0.011791829,0.005035504,6.03E-03,1.78E-06,7.59E-07,9.09E-07
1000,1,MALE,WT,BV3,+,WT/WT,6HR,NOUV,2,123.8078467,14620.51936,684.0836819,218.9830144,0.00168343,0.198796918,0.009301566,0.002977538,0,0.223529413,0.002614379,0,0.008295442,0.116887876,0.012976452,0.004814638,1,67111,1431.994,0.008468088,0.046789287,1.50E-02,0.001844822,0.010193317,3.26E-03,1.26E-07,6.97E-07,2.23E-07
1005,1,MALE,WT,BV3,+,WT/WT,6HR,UV,1,446.6993596,8087.452516,4.155555718,476.0915184,0.011122438,0.201370761,0.00010347,0.011854278,0.006535948,0.224836603,0,0.007843138,0.013629681,0.115136179,0.000833621,0.013281615,1,36091,918.544,0.05523363,0.000513828,5.89E-02,0.012377029,0.000115141,1.32E-02,1.53E-06,1.42E-08,1.63E-06
1007,1,MALE,WT,BV3,+,WT/WT,6HR,UV,1,1563.169978,14479.48277,15.31634042,546.967339,0.021478311,0.198951384,0.00021045,0.007515456,0.014379085,0.223529413,0,0.005228758,0.021620457,0.105043732,0.001541625,0.007811953,1,66523,1472.522,0.107957584,0.001057796,3.78E-02,0.023498188,0.000230241,8.22E-03,1.62E-06,1.59E-08,5.68E-07
1008,1,MALE,WT,BV3,+,WT/WT,6HR,UV,1,1432.83272,8952.795019,62.41568843,296.3895527,0.02828834,0.176754556,0.00123227,0.005851603,0.019607844,0.197385624,0,0.002614379,0.028024567,0.114951003,0.00426798,0.007394072,1,45763,1175.632,0.160043061,0.006971643,3.31E-02,0.031309851,0.00136389,6.48E-03,3.50E-06,1.52E-07,7.23E-07
1009,1,MALE,WT,BV3,+,WT/WT,6HR,UV,1,2473.410521,15526.83965,48.28889064,682.6640748,0.038958709,0.244563377,0.000760599,0.010752647,0.03006536,0.281045765,0,0.007843138,0.035146768,0.130100724,0.003026047,0.010239885,1,57845,1275.81,0.159299032,0.003110027,4.40E-02,0.042759279,0.000834798,1.18E-02,2.75E-06,5.38E-08,7.60E-07
1013,1,MALE,WT,BV3,+,WT/WT,6HR,UV,1,332.7921666,2766.21184,1.394771298,246.4941257,0.014627584,0.121586385,6.13E-05,0.01083443,0.006535948,0.122875817,0,0.007843138,0.018016024,0.081977473,0.000739389,0.011493311,1,19760,646.564,0.120306103,0.000504217,8.91E-02,0.016841709,7.06E-05,1.25E-02,6.09E-06,2.55E-08,4.51E-06
1014,1,MALE,WT,BV3,+,WT/WT,6HR,UV,1,469.7255037,8071.589761,1.874509881,561.7255081,0.009528481,0.163733894,3.80E-05,0.01139472,0.00130719,0.162091509,0,0.007843138,0.014242664,0.102444669,0.000508518,0.015514081,1,44102,1171.218,0.058194918,0.000232236,6.96E-02,0.010650889,4.25E-05,1.27E-02,1.32E-06,5.27E-09,1.58E-06
1016,1,MALE,WT,BV3,+,WT/WT,6HR,UV,1,957.9529681,3924.26024,0.684967347,306.2745201,0.030764756,0.126028012,2.20E-05,0.009836037,0.022222223,0.125490204,0,0.007843138,0.030232081,0.069995403,0.000317,0.009374351,1,27835,722.532,0.244110459,0.000174547,7.80E-02,0.034415411,2.46E-05,1.10E-02,8.77E-06,6.27E-09,2.80E-06
1021,1,MALE,WT,BV3,+,WT/WT,6HR,UV,1,898.5464309,7429.346606,13.02614428,440.4392299,0.024437609,0.202054628,0.00035427,0.011978548,0.014379085,0.213071898,0,0.007843138,0.026420799,0.126556596,0.002011559,0.013914278,1,33161,856.882,0.120945553,0.001753336,5.93E-02,0.027096482,0.000392815,1.33E-02,3.65E-06,5.29E-08,1.79E-06
1024,1,MALE,WT,BV3,+,WT/WT,6HR,UV,1,740.671917,2410.998754,0.172549026,226.8679813,0.032177944,0.104744059,7.50E-06,0.009856112,0.015686275,0.104575165,0,0.007843138,0.042627872,0.062466216,0.000189795,0.010847996,1,20059,641.188,0.307205433,7.16E-05,9.41E-02,0.036924668,8.60E-06,1.13E-02,1.53E-05,3.57E-09,4.69E-06
1025,1,MALE,WT,BV3,+,WT/WT,6HR,UV,1,12.86666709,532.4653735,0,37.41176604,0.001496124,0.061914578,0,0.004350205,0,0.049673203,0,0.002614379,0.003553239,0.048727216,0,0.006329045,1,6893,360.094,0.024164326,0,7.03E-02,0.001866628,0,5.43E-03,3.51E-06,0.00E+00,1.02E-05
1027,1,MALE,WT,BV3,+,WT/WT,6HR,UV,1,3436.12689,25162.24252,77.84314015,1371.393508,0.028457244,0.208388138,0.00064468,0.011357578,0.022222223,0.214379087,0,0.007843138,0.026655073,0.106470065,0.002586191,0.012502386,1,113458,1686.108,0.13655885,0.003093649,5.45E-02,0.030285453,0.000686097,1.21E-02,1.20E-06,2.73E-08,4.80E-07
1033,1,MALE,WT,BV3,+,WT/WT,6HR,UV,1,2199.720322,16033.6031,135.2444492,1073.691537,0.030534707,0.222565285,0.001877352,0.014904102,0.018300654,0.254901975,0,0.013071896,0.032326606,0.118066732,0.005136202,0.013736174,1,66494,1292.02,0.137194385,0.008435063,6.70E-02,0.033081486,0.002033935,1.61E-02,2.06E-06,1.27E-07,1.01E-06
1034,1,MALE,WT,BV3,+,WT/WT,6HR,UV,1,825.9359714,7896.622451,39.85490339,400.3215817,0.021649698,0.206988793,0.001044689,0.010493357,0.010457517,0.233986929,0,0.007843138,0.026028397,0.115233614,0.003717566,0.010597762,1,34229,903.346,0.104593575,0.005047082,5.07E-02,0.024129714,0.001164361,1.17E-02,3.06E-06,1.47E-07,1.48E-06
1036,1,MALE,WT,BV3,+,WT/WT,6HR,UV,1,471.1124321,8486.155788,5.201307399,454.7921717,0.010187536,0.183508256,0.000112475,0.00983462,0.005228758,0.180392161,0,0.005228758,0.013268821,0.111277946,0.000894182,0.011942674,1,41658,1022.416,0.055515412,0.000612917,5.36E-02,0.011309051,0.000124857,1.09E-02,1.33E-06,1.47E-08,1.29E-06
1040,1,MALE,WT,BV3,+,WT/WT,6HR,UV,1,457.5019737,6322.907356,0.735947739,412.6823658,0.016172434,0.223511165,2.60E-05,0.014588086,0.009150327,0.244444445,0,0.007843138,0.020236357,0.136751354,0.000300584,0.019889231,1,25677,725.06,0.072356267,0.000116394,6.53E-02,0.017817579,2.87E-05,1.61E-02,2.82E-06,4.53E-09,2.54E-06
1040,2,MALE,WT,BV3,+,WT/WT,6HR,UV,1,4360.946518,39859.85593,450.1777928,1730.381755,0.033104937,0.302585238,0.003417402,0.013135722,0.019607844,0.339869291,0,0.010457517,0.0357058,0.153771476,0.008127619,0.011983761,2,124025,1936.004,0.109406981,0.011294015,4.34E-02,0.035161834,0.003629734,1.40E-02,8.82E-07,9.11E-08,3.50E-07
1041,1,MALE,WT,BV3,+,WT/WT,6HR,UV,1,1559.111154,9269.1924,1.186928152,584.5255084,0.046157592,0.274415075,3.51E-05,0.017304918,0.03006536,0.309803933,0,0.015686275,0.04585571,0.154995064,0.000393289,0.014779096,1,30456,716.844,0.168203559,0.000128051,6.31E-02,0.05119225,3.90E-05,1.92E-02,5.52E-06,4.20E-09,2.07E-06
