ImageNumber,ObjectNumber,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TIMEPOINT,TREATMENT,WELL,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EDU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EDU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EDU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EDU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
97,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,1,0.409150341,547.7751784,10.42483696,171.466672,3.19E-05,0.042771545,0.000813995,0.013388512,0,0.037908498,0,0.007843138,0.000690482,0.024448197,0.003804131,0.016322284,1,10445,548.348,0.000746931,0.019031233,3.13E-01,3.92E-05,0.00099807,1.64E-02,7.15E-08,1.82E-06,3.00E-05
99,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,1,178.7581755,9431.686527,8082.499566,677.7673435,0.001625237,0.08575118,0.073484617,0.006162138,0,0.087581702,0.064052291,0.002614379,0.005043771,0.045464063,0.063769646,0.008255059,1,101874,1931.05,0.018952939,0.856951675,7.19E-02,0.001754699,0.079338198,6.65E-03,1.86E-07,8.41E-06,7.05E-07
101,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,219.5202673,11800.25915,3261.153033,369.2026275,0.002839003,0.15260995,0.042175718,0.00477481,0,0.162091509,0.03267974,0.002614379,0.013984487,0.073598433,0.042299099,0.005773336,1,71259,1334.598,0.018603004,0.276362832,3.13E-02,0.003080597,0.045764788,5.18E-03,2.61E-07,3.88E-06,4.39E-07
101,2,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,36.5555566,2376.268037,427.369947,381.5006652,0.001251645,0.081362324,0.01463295,0.013062407,0,0.077124186,0,0.005228758,0.006078179,0.044684913,0.032108992,0.026806495,2,26138,655.118,0.0153836,0.179849217,1.61E-01,0.00139856,0.016350522,1.46E-02,5.89E-07,6.88E-06,6.14E-06
106,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,487.9960925,10883.78722,2090.405289,353.0353063,0.006259008,0.139594793,0.026811411,0.004528009,0,0.139869288,0.013071896,0.002614379,0.01450564,0.072750526,0.035322283,0.006767682,1,71061,1513.942,0.044836975,0.192065983,3.24E-02,0.006867284,0.029417054,4.97E-03,6.31E-07,2.70E-06,4.56E-07
110,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,29.90196163,500.1228895,4.899346567,35.4091516,0.002504981,0.041896866,0.000410434,0.002966336,0,0.03006536,0,0,0.010221097,0.034026087,0.002503541,0.00457639,1,9543,516.348,0.059789228,0.009796285,7.08E-02,0.003133392,0.000513397,3.71E-03,6.27E-06,1.03E-06,7.42E-06
114,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,86.24444695,1583.128147,100.1686306,76.35555823,0.004371456,0.08024371,0.005077228,0.003870219,0,0.078431375,0,0,0.012877627,0.049939647,0.010823142,0.005683719,1,17101,561.456,0.054477237,0.063272598,4.82E-02,0.00504324,0.005857472,4.46E-03,3.19E-06,3.70E-06,2.82E-06
114,2,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,121.2091541,7348.916531,1009.423559,409.2418437,0.001802661,0.109295447,0.015012471,0.006086376,0,0.101960786,0,0.002614379,0.005623507,0.064956447,0.023940545,0.01052583,2,61333,1317.408,0.016493473,0.137356787,5.57E-02,0.001976247,0.016458082,6.67E-03,2.69E-07,2.24E-06,9.08E-07
115,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,515.6810594,523.8170073,0.007843138,22.23529492,0.080941934,0.082218962,1.23E-06,0.003490079,0.073202617,0.05751634,0,0,0.047229513,0.060721815,5.67E-05,0.00505763,1,4836,310.96,0.984467958,1.50E-05,4.24E-02,0.106633801,1.62E-06,4.60E-03,2.04E-04,3.10E-09,8.78E-06
115,2,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,688.6679926,4455.192272,0.124183011,299.8719052,0.015880367,0.102734683,2.86E-06,0.006914908,0,0.104575165,0,0.002614379,0.029524297,0.052177827,9.33E-05,0.010605322,2,39709,825.582,0.154576492,2.79E-05,6.73E-02,0.017342869,3.13E-06,7.55E-03,3.89E-06,7.02E-10,1.70E-06
115,3,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,920.9477396,20779.45808,620.4183196,1236.138602,0.004793507,0.108156493,0.00322926,0.006434067,0,0.112418301,0,0.002614379,0.016463674,0.055889397,0.011113959,0.017452522,3,181448,2685.41,0.044320104,0.029857291,5.95E-02,0.005075546,0.003419262,6.81E-03,2.44E-07,1.65E-07,3.28E-07
116,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,158.8823574,5409.601452,2127.417053,238.1124266,0.002978281,0.101404042,0.039878851,0.004463464,0,0.104575165,0.03398693,0.002614379,0.009710764,0.052034695,0.037331918,0.006406943,1,48078,1149.81,0.029370437,0.393266874,4.40E-02,0.003304679,0.044249284,4.95E-03,6.11E-07,8.18E-06,9.16E-07
117,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,225.2444511,17208.53904,3344.230161,1670.862797,0.001548019,0.118267682,0.02298361,0.011483198,0,0.128104582,0.010457517,0.005228758,0.007328924,0.05878939,0.030033167,0.020828521,1,136575,2473.96,0.013089109,0.194335507,9.71E-02,0.001649236,0.024486401,1.22E-02,9.58E-08,1.42E-06,7.11E-07
119,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,231.772555,2192.071954,675.9568825,169.443143,0.009797208,0.092660606,0.028573229,0.007162495,0,0.09150327,0.011764706,0.005228758,0.02943498,0.053376587,0.038380137,0.008791801,1,20774,623.354,0.105732184,0.308364368,7.73E-02,0.011156857,0.0325386,8.16E-03,5.09E-06,1.48E-05,3.72E-06
126,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,0.158169941,791.4405436,266.3843215,85.07451268,1.36E-05,0.068092622,0.022918723,0.007319497,0,0.06666667,0,0.005228758,0.000224144,0.040536169,0.041614857,0.009136756,1,9691,403.686,0.000199851,0.336581596,1.07E-01,1.63E-05,0.027487805,8.78E-03,2.06E-08,3.47E-05,1.11E-05
141,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,852.785645,12081.68529,1654.414427,675.7045975,0.009024473,0.12785258,0.017507587,0.00715054,0,0.132026151,0.00130719,0.002614379,0.018850067,0.06735429,0.029075799,0.011180076,1,87109,1678.228,0.070584991,0.136935733,5.59E-02,0.009789868,0.018992463,7.76E-03,8.10E-07,1.57E-06,6.42E-07
143,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,22.39346477,7060.09169,1247.152978,419.1372686,0.000422997,0.133360251,0.023557858,0.007917213,0,0.135947719,0.010457517,0.002614379,0.002805494,0.0692508,0.030404477,0.012813008,1,48260,1016.142,0.003171838,0.176648269,5.94E-02,0.000464017,0.025842374,8.68E-03,6.57E-08,3.66E-06,1.23E-06
144,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,8.143791117,6046.81846,1322.691542,280.6536042,0.000200113,0.148585081,0.032501758,0.006896344,0,0.156862751,0.02875817,0.005228758,0.001444814,0.070097319,0.02601874,0.008401608,1,37008,789.952,0.001346789,0.218741732,4.64E-02,0.000220055,0.035740692,7.58E-03,3.64E-08,5.91E-06,1.25E-06
151,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,4396.928223,17348.34032,3764.413181,1114.687618,0.03034834,0.119741171,0.025982615,0.007693762,0.019607844,0.121568628,0.005228758,0.005228758,0.035154983,0.062686914,0.038639439,0.010202887,1,135869,2144.164,0.253449502,0.216989816,6.43E-02,0.032361526,0.027706196,8.20E-03,1.87E-06,1.60E-06,4.73E-07
157,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,3211.67329,10651.68525,426.410471,921.1111416,0.026326917,0.087314621,0.003495397,0.007550586,0.015686275,0.088888891,0,0.005228758,0.030436383,0.039155295,0.009971744,0.009947235,1,112702,2404.322,0.301517855,0.040032207,8.65E-02,0.028497039,0.003783522,8.17E-03,2.68E-06,3.55E-07,7.67E-07
160,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,120.755559,2048.753,506.9490341,179.8065419,0.004710206,0.079913913,0.019774117,0.007013556,0,0.078431375,0,0.002614379,0.011473292,0.040457878,0.0333228,0.009572592,1,22593,651.08,0.058941004,0.247442729,8.78E-02,0.005344822,0.022438323,7.96E-03,2.61E-06,1.10E-05,3.88E-06
160,2,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,172.8509851,1118.631403,362.8640626,41.01176616,0.017663089,0.114309361,0.037079916,0.004190861,0,0.128104582,0.018300654,0.002614379,0.039601694,0.062382875,0.046698072,0.005775291,2,7952,372.572,0.154520054,0.324382153,3.67E-02,0.021736794,0.045631799,5.16E-03,1.94E-05,4.08E-05,4.61E-06
163,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,0.015686275,592.6392309,60.84836794,45.26013227,1.26E-06,0.047731897,0.004900803,0.003645307,0,0.047058824,0,0,6.21E-05,0.025735446,0.010562102,0.006239105,1,10380,450.38,2.65E-05,0.10267354,7.64E-02,1.51E-06,0.005862078,4.36E-03,2.55E-09,9.89E-06,7.36E-06
164,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,154.1699393,2344.302023,0.00130719,619.5974035,0.004507498,0.06854083,3.82E-08,0.018115294,0,0.067320265,0,0.005228758,0.01031005,0.034477632,7.07E-06,0.033520508,1,30186,874.506,0.065763685,5.58E-07,2.64E-01,0.005107333,4.33E-08,2.05E-02,2.18E-06,1.85E-11,8.76E-06
168,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,932.8157125,3449.049764,104.542487,471.7908644,0.018474525,0.068308836,0.002070476,0.009343874,0.015686275,0.06666667,0,0.002614379,0.017643916,0.032048581,0.007361752,0.01930494,1,45523,1144.02,0.270455858,0.030310519,1.37E-01,0.020491086,0.002296476,1.04E-02,5.94E-06,6.66E-07,3.00E-06
168,2,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,290.2418381,1267.526831,395.2614489,77.37255176,0.01595349,0.069671128,0.021726018,0.004252875,0.005228758,0.070588239,0.007843138,0.002614379,0.024235864,0.027331619,0.02975607,0.005820912,2,15528,558.57,0.228982796,0.311836751,6.10E-02,0.018691515,0.025454756,4.98E-03,1.47E-05,2.01E-05,3.93E-06
172,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,60.93856387,900.7947951,188.8588291,78.98823799,0.004071256,0.060181373,0.012617506,0.00527714,0,0.060130719,0,0.002614379,0.011279293,0.031561035,0.033107282,0.007609204,1,12824,458.342,0.067649774,0.209657993,8.77E-02,0.004751915,0.014726983,6.16E-03,5.28E-06,1.63E-05,6.84E-06
185,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,199.9032734,2504.132094,849.9307437,144.758175,0.006481107,0.081187009,0.027555789,0.004693236,0,0.078431375,0.016993465,0.002614379,0.017486587,0.039914176,0.031260285,0.006114068,1,27648,706.882,0.079829364,0.339411306,5.78E-02,0.007230298,0.030741129,5.24E-03,2.89E-06,1.23E-05,2.09E-06
187,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,2.311111182,1119.458853,101.1451009,186.0915093,0.000102497,0.049647811,0.004485768,0.008253127,0,0.043137256,0,0.005228758,0.001023805,0.031198996,0.015145208,0.01276276,1,19597,667.806,0.00206449,0.090351781,1.66E-01,0.000117932,0.005161254,9.50E-03,1.05E-07,4.61E-06,8.48E-06
196,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,58.37255069,3722.245851,2511.36739,147.2261489,0.001331187,0.08488588,0.057271776,0.003357495,0,0.084967323,0.050980393,0,0.007293175,0.043623673,0.045349241,0.005730501,1,39181,1006.308,0.015682078,0.674691434,3.96E-02,0.001489818,0.064096562,3.76E-03,4.00E-07,1.72E-05,1.01E-06
199,1,MALE,WT,BM32,+,WT/WT,12HR,NOUV,2,0,442.8706003,48.76601458,24.34771328,0,0.047754,0.005258358,0.002625373,0,0.044444446,0,0,0,0.028050433,0.012861719,0.004711289,1,7610,344.266,0,0.110113461,5.50E-02,0,0.006408149,3.20E-03,0.00E+00,1.45E-05,7.22E-06
201,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,6233.043301,21512.52995,38.86274647,1141.955594,0.047057108,0.162411424,0.000293399,0.008621331,0.048366014,0.179084972,0,0.007843138,0.036700686,0.081504866,0.002181215,0.008751329,1,125037,1841.528,0.289740134,0.001806517,5.31E-02,0.049849591,0.00031081,9.13E-03,2.32E-06,1.44E-08,4.25E-07
202,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,3553.364801,14851.75853,73.70719201,928.4366317,0.037290007,0.155858522,0.000773504,0.009743275,0.036601309,0.173856214,0,0.007843138,0.030989087,0.080865824,0.004133607,0.010134159,1,88396,1683.018,0.239255492,0.00496286,6.25E-02,0.040198253,0.000833829,1.05E-02,2.71E-06,5.61E-08,7.07E-07
204,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,4219.041939,13622.09059,4.707189729,831.4797658,0.052450856,0.169348947,5.85E-05,0.010336903,0.053594772,0.186928108,0,0.007843138,0.044191138,0.099460981,0.000647788,0.010355975,1,75127,1236.88,0.30972059,0.000345556,6.10E-02,0.056158797,6.27E-05,1.11E-02,4.12E-06,4.60E-09,8.12E-07
205,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,4860.62758,19361.09461,27.41830162,1270.834028,0.043680433,0.173990084,0.000246397,0.011420456,0.036601309,0.193464056,0,0.007843138,0.038426998,0.088386684,0.002155573,0.011756539,1,103476,1893.33,0.25105128,0.001416155,6.56E-02,0.046973478,0.000264973,1.23E-02,2.43E-06,1.37E-08,6.34E-07
205,2,MALE,WT,BM32,+,WT/WT,12HR,UV,1,2007.752994,4878.930843,6.533333587,348.9098151,0.059422073,0.144398332,0.000193363,0.010326442,0.027450981,0.156862751,0,0.005228758,0.067250952,0.088911908,0.001212175,0.012247827,2,30417,765.468,0.411514952,0.001339091,7.15E-02,0.066007594,0.000214792,1.15E-02,1.35E-05,4.40E-08,2.35E-06
207,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,944.5529643,1038.585648,4.752941355,106.7660167,0.061518364,0.067642676,0.000309557,0.006953629,0.05751634,0.061437909,0,0.005228758,0.039194222,0.038605744,0.00189211,0.007737325,1,12842,527.124,0.909460829,0.00457636,1.03E-01,0.073551858,0.000370109,8.31E-03,7.08E-05,3.56E-07,8.00E-06
208,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,4714.534769,16792.26707,99.9477159,1080.324219,0.042707601,0.152116269,0.000905397,0.009786343,0.039215688,0.168627456,0,0.007843138,0.032894414,0.071382441,0.003982421,0.009404345,1,102597,1810.158,0.2807563,0.005952008,6.43E-02,0.045951975,0.000974178,1.05E-02,2.74E-06,5.80E-08,6.27E-07
213,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,419.8143904,2295.360846,2.105882434,258.8496815,0.017859882,0.097649998,8.96E-05,0.011012068,0.006535948,0.09150327,0,0.007843138,0.025081072,0.069491098,0.001005086,0.012570275,1,20250,731.742,0.182896903,0.000917452,1.13E-01,0.020731575,0.000103994,1.28E-02,9.03E-06,4.53E-08,5.57E-06
215,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,2089.871951,10197.59636,3.053594889,703.9215907,0.034064187,0.16621728,4.98E-05,0.011473678,0.016993465,0.186928108,0,0.005228758,0.039939713,0.103371327,0.000687718,0.019457048,1,56485,1137.416,0.204937701,0.000299443,6.90E-02,0.036998707,5.41E-05,1.25E-02,3.63E-06,5.30E-09,1.22E-06
216,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,5450.090344,16549.2985,6.794771486,958.5595087,0.053486269,0.162412029,6.67E-05,0.009407142,0.049673203,0.172549024,0,0.007843138,0.043293109,0.087148443,0.000918064,0.010141764,1,94553,1757.33,0.329324554,0.000410578,5.79E-02,0.057640586,7.19E-05,1.01E-02,3.48E-06,4.34E-09,6.13E-07
217,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,1025.751662,7228.626331,0.154248372,546.2588406,0.022382152,0.157730396,3.37E-06,0.011919502,0.018300654,0.173856214,0,0.005228758,0.021994401,0.086851074,0.000109859,0.015773223,1,41319,986.728,0.141901326,2.13E-05,7.56E-02,0.024825181,3.73E-06,1.32E-02,3.43E-06,5.16E-10,1.83E-06
218,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,3423.273292,11361.75843,166.9817046,586.0313922,0.051739995,0.171723749,0.002523793,0.008857388,0.035294119,0.185620919,0,0.007843138,0.049011944,0.069464827,0.008530212,0.008373573,1,61043,1115.976,0.301297842,0.014696819,5.16E-02,0.056079703,0.002735477,9.60E-03,4.94E-06,2.41E-07,8.45E-07
220,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,2376.346474,6138.274663,274.9790938,418.5647197,0.052857033,0.136533535,0.006116355,0.009310128,0.026143791,0.152941182,0,0.007843138,0.058231044,0.068221431,0.015102325,0.009106843,1,41055,872.34,0.387135898,0.044797457,6.82E-02,0.057882023,0.006697822,1.02E-02,9.43E-06,1.09E-06,1.66E-06
224,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,659.0784494,3042.675899,0.019607844,152.6719004,0.030289924,0.139835282,9.01E-07,0.007016494,0.014379085,0.139869288,0,0.002614379,0.035641156,0.089264591,4.93E-05,0.010401113,1,18960,601.252,0.216611454,6.44E-06,5.02E-02,0.034761522,1.03E-06,8.05E-03,1.14E-05,3.40E-10,2.65E-06
227,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,1237.002647,2577.3687,0.709803949,222.5045825,0.052370984,0.109118065,3.01E-05,0.009420177,0.037908498,0.094117649,0,0.007843138,0.052410746,0.080848624,0.000378519,0.009949813,1,20738,658.704,0.479947881,0.000275399,8.63E-02,0.059649081,3.42E-05,1.07E-02,2.31E-05,1.33E-08,4.16E-06
227,2,MALE,WT,BM32,+,WT/WT,12HR,UV,1,558.0091641,610.5438069,0,126.1908536,0.079477163,0.086959665,0,0.017973345,0.084967323,0.084967323,0,0.015686275,0.037404698,0.051371984,0,0.014333235,2,5471,316.374,0.913954343,0,2.07E-01,0.101993998,0,2.31E-02,1.67E-04,0.00E+00,3.78E-05
227,3,MALE,WT,BM32,+,WT/WT,12HR,UV,1,1918.400051,11995.92582,92.08627752,911.019636,0.028804806,0.180119006,0.001382677,0.013678974,0.016993465,0.200000003,0,0.007843138,0.03251053,0.09357563,0.005234594,0.017003016,3,61089,1294.058,0.159920966,0.007676463,7.59E-02,0.031403363,0.001507412,1.49E-02,2.62E-06,1.26E-07,1.24E-06
227,4,MALE,WT,BM32,+,WT/WT,12HR,UV,1,3168.844529,17685.10114,48.34771402,733.3072143,0.032931271,0.183787138,0.000502439,0.007620676,0.03006536,0.203921571,0,0.005228758,0.030969026,0.092791524,0.003143905,0.008510966,4,89208,1680.948,0.179181589,0.00273381,4.15E-02,0.035521977,0.000541966,8.22E-03,2.01E-06,3.06E-08,4.65E-07
230,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,2411.389604,10510.05908,417.701974,748.1568873,0.035753953,0.155833863,0.006193316,0.011093009,0.02875817,0.168627456,0,0.010457517,0.035966289,0.071135774,0.013389017,0.010167591,1,62207,1137.676,0.229436351,0.039743066,7.12E-02,0.038763959,0.00671471,1.20E-02,3.69E-06,6.39E-07,1.14E-06
231,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,740.6941367,3398.781792,232.6078503,214.3032752,0.027321805,0.12537004,0.008580149,0.007904953,0.014379085,0.138562098,0,0.005228758,0.032998159,0.061202539,0.015234196,0.008319769,1,24646,692.736,0.2179293,0.068438595,6.31E-02,0.03005332,0.009437955,8.70E-03,8.84E-06,2.78E-06,2.56E-06
231,2,MALE,WT,BM32,+,WT/WT,12HR,UV,1,1366.832716,6030.915192,209.3620981,415.9294254,0.029631302,0.130743045,0.00453872,0.009016854,0.014379085,0.145098045,0,0.005228758,0.034051338,0.062959903,0.010976746,0.009703023,2,42443,972.646,0.226637695,0.034714814,6.90E-02,0.032203961,0.004932783,9.80E-03,5.34E-06,8.18E-07,1.62E-06
235,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,1288.409185,7078.381878,12.15686319,508.8706043,0.029988111,0.164751464,0.000282955,0.011844116,0.014379085,0.179084972,0,0.007843138,0.037940455,0.084265652,0.001881051,0.013380164,1,39096,848.168,0.182020299,0.001717464,7.19E-02,0.032955013,0.000310949,1.30E-02,4.66E-06,4.39E-08,1.84E-06
236,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,2338.580459,13429.97552,40.59607981,618.1098244,0.030750161,0.176591702,0.000533801,0.00812757,0.023529412,0.196078435,0,0.005228758,0.030186017,0.095602678,0.003725815,0.009536635,1,70215,1371.606,0.174131401,0.003022796,4.60E-02,0.033305995,0.000578168,8.80E-03,2.48E-06,4.31E-08,6.55E-07
236,2,MALE,WT,BM32,+,WT/WT,12HR,UV,1,1902.420968,12685.92716,14.88758221,770.6117893,0.030507561,0.203433781,0.00023874,0.012357668,0.020915033,0.224836603,0,0.007843138,0.032204568,0.111672165,0.002200733,0.015135787,2,56970,1247.434,0.1499631,0.001173551,6.07E-02,0.033393382,0.000261323,1.35E-02,2.63E-06,2.06E-08,1.07E-06
237,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,613.0379252,4011.55305,22.34379153,491.3856362,0.016728645,0.109467692,0.00060972,0.013408984,0.006535948,0.105882354,0,0.007843138,0.022534249,0.068471169,0.005422131,0.018503605,1,32382,937.824,0.152818103,0.005569861,1.22E-01,0.018931441,0.000690007,1.52E-02,4.72E-06,1.72E-07,3.78E-06
244,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,4031.579196,23012.32483,62.09804126,1152.606574,0.032577102,0.185950667,0.000501782,0.009313616,0.026797386,0.197385624,0,0.007843138,0.02902211,0.100043314,0.003471936,0.009131068,1,115619,2152.814,0.175192173,0.002698469,5.01E-02,0.034869521,0.000537092,9.97E-03,1.52E-06,2.33E-08,4.33E-07
246,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,2943.52165,15304.10109,50.24444612,788.8209409,0.036726994,0.190952775,0.000626911,0.0098423,0.02875817,0.216993466,0,0.007843138,0.036627938,0.113820052,0.003789453,0.010509108,1,73644,1616.994,0.192335481,0.003283071,5.15E-02,0.039969606,0.000682261,1.07E-02,2.61E-06,4.46E-08,7.00E-07
247,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,2244.886335,15681.23181,85.52026428,773.8536199,0.026825433,0.187384021,0.001021931,0.00924722,0.018300654,0.20784314,0,0.005228758,0.029150953,0.100883281,0.005874342,0.012004704,1,76619,1770.306,0.143157525,0.00545367,4.93E-02,0.029299343,0.001116176,1.01E-02,1.87E-06,7.12E-08,6.44E-07
248,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,134.8235333,1483.19089,6.683660356,70.63529662,0.006516677,0.07168983,0.000323054,0.003414147,0,0.070588239,0,0,0.013612027,0.043074053,0.002840543,0.005284782,1,17943,602.87,0.090900999,0.004506271,4.76E-02,0.007513991,0.000372494,3.94E-03,5.07E-06,2.51E-07,2.65E-06
249,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,2231.321626,8275.930917,314.9673303,612.4758368,0.040072584,0.148628478,0.005656538,0.01099953,0.019607844,0.163398698,0,0.007843138,0.044061759,0.07486001,0.0126216,0.010946357,1,50239,1199.352,0.269615787,0.038058236,7.40E-02,0.044414133,0.006269379,1.22E-02,5.37E-06,7.58E-07,1.47E-06
251,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,2050.593522,5975.141322,688.0496938,836.8235547,0.053812878,0.156803163,0.018056204,0.021960414,0.018300654,0.172549024,0.011764706,0.020915033,0.061611603,0.079646559,0.021981637,0.01700352,1,34096,898.926,0.343187451,0.115152037,1.40E-01,0.060141762,0.020179778,2.45E-02,1.01E-05,3.38E-06,4.11E-06
253,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,64.38693,516.8078564,0.023529413,64.60653811,0.007437557,0.059698262,2.72E-06,0.007462925,0,0.040522877,0,0.005228758,0.012410322,0.054516279,7.94E-05,0.010062438,1,6852,405.578,0.124585819,4.55E-05,1.25E-01,0.009396808,3.43E-06,9.43E-03,1.82E-05,6.64E-09,1.82E-05
254,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,957.7764959,5776.227615,24.24705964,332.3738672,0.027744749,0.167325037,0.000702386,0.009628165,0.015686275,0.176470593,0,0.007843138,0.03204308,0.107074146,0.00366664,0.010940059,1,30867,846.78,0.165813496,0.004197733,5.75E-02,0.031029141,0.000785533,1.08E-02,5.37E-06,1.36E-07,1.86E-06
255,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,2280.685031,19179.81361,126.1843178,1036.562125,0.022563615,0.189752603,0.001248386,0.010255072,0.013071896,0.20784314,0,0.005228758,0.025377162,0.099258289,0.006336964,0.015175727,1,93621,1811.05,0.118910698,0.006579017,5.40E-02,0.024360827,0.001347821,1.11E-02,1.27E-06,7.03E-08,5.77E-07
257,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,2449.682421,11131.98855,49.71111281,516.2091673,0.040840292,0.185588819,0.000828767,0.008606068,0.018300654,0.214379087,0,0.005228758,0.047539953,0.106538764,0.004178832,0.009900378,1,55307,1040.244,0.220057936,0.004465609,4.64E-02,0.044292448,0.000898821,9.33E-03,3.98E-06,8.07E-08,8.38E-07
258,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,3186.58048,20196.60445,103.0627487,1084.619643,0.027724825,0.17572044,0.000896697,0.009436727,0.015686275,0.185620919,0,0.005228758,0.032438897,0.078546709,0.003760817,0.012829327,1,106750,1878.986,0.157778031,0.005102974,5.37E-02,0.029850871,0.000965459,1.02E-02,1.48E-06,4.78E-08,5.03E-07
259,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,979.0653868,3445.188331,11.5751638,521.5137419,0.025083659,0.088265739,0.000296556,0.013361184,0.011764706,0.084967323,0,0.007843138,0.031700519,0.051913962,0.002264738,0.019168144,1,35168,935.2,0.284183415,0.003359806,1.51E-01,0.027839666,0.000329139,1.48E-02,8.08E-06,9.55E-08,4.30E-06
260,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,4894.346536,15182.06047,2230.466731,1985.155616,0.05158514,0.160014971,0.02350854,0.020923024,0.045751635,0.179084972,0.013071896,0.018300654,0.045952284,0.072556981,0.031169292,0.019881757,1,88608,1472.338,0.322376962,0.146914626,1.31E-01,0.055235944,0.025172295,2.24E-02,3.64E-06,1.66E-06,1.48E-06
260,2,MALE,WT,BM32,+,WT/WT,12HR,UV,1,10.6549023,390.0274612,0,23.23137338,0.001508766,0.055229037,0,0.003289631,0,0.044444446,0,0,0.003734895,0.038443021,0,0.004750915,2,5548,335.228,0.027318339,0,5.96E-02,0.001920494,0,4.19E-03,4.92E-06,0.00E+00,1.07E-05
