ImageNumber,ObjectNumber,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TIMEPOINT,TREATMENT,WELL,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EDU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EDU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EDU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EDU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
588,1,MALE,Tg,BM33,+,Tg/WT,24HR,NOUV,2,1306.141214,11321.13886,7798.792379,1415.317693,0.012022987,0.10421071,0.071787626,0.013027953,0.003921569,0.105882354,0.06797386,0.010457517,0.017980362,0.051258625,0.051567652,0.013712962,1,101847,1728.05,0.115371892,0.688869952,1.25E-01,0.012824543,0.076573609,1.39E-02,1.13E-06,6.76E-06,1.23E-06
588,2,MALE,Tg,BM33,+,Tg/WT,24HR,NOUV,2,608.53335,6662.2211,5965.224998,718.7477358,0.011589787,0.126884948,0.113610349,0.013688869,0.002614379,0.138562098,0.120261438,0.013071896,0.017250051,0.063359036,0.058765982,0.010627867,2,49055,1017.238,0.091340912,0.895380821,1.08E-01,0.012405124,0.121602793,1.47E-02,1.86E-06,1.83E-05,2.20E-06
589,1,MALE,Tg,BM33,+,Tg/WT,24HR,NOUV,2,4726.38444,24582.60457,12177.45002,1991.432746,0.027543675,0.143258611,0.070965815,0.011605356,0.014379085,0.146405235,0.070588239,0.010457517,0.039047279,0.072797504,0.048170495,0.009740145,1,161780,2467.582,0.192265406,0.495368584,8.10E-02,0.029214887,0.075271665,1.23E-02,1.19E-06,3.06E-06,5.01E-07
589,2,MALE,Tg,BM33,+,Tg/WT,24HR,NOUV,2,366.2496835,6232.89559,3861.330825,461.555571,0.008478198,0.14428333,0.089384727,0.010684404,0,0.155555561,0.095424838,0.010457517,0.016785591,0.068779436,0.051448663,0.008621329,2,40050,904.104,0.05876076,0.619508344,7.41E-02,0.009144811,0.096412755,1.15E-02,1.47E-06,1.55E-05,1.85E-06
595,1,MALE,Tg,BM33,+,Tg/WT,24HR,NOUV,2,179.4444498,6642.788422,4348.015805,1715.369986,0.00282314,0.104508801,0.0684059,0.026987351,0,0.111111112,0.05882353,0.020915033,0.008644375,0.052473271,0.060726942,0.029408866,1,57997,1278.166,0.027013422,0.654546785,2.58E-01,0.00309403,0.074969667,2.96E-02,4.66E-07,1.13E-05,4.45E-06
604,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,1469.292852,18463.23448,4542.449802,2165.817063,0.009556998,0.120093889,0.029546311,0.014087531,0,0.125490204,0.013071896,0.013071896,0.019385015,0.057582674,0.036125323,0.011650829,1,143006,2799.888,0.079579385,0.246026762,1.17E-01,0.010274344,0.03176405,1.51E-02,5.56E-07,1.72E-06,8.20E-07
605,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,1737.935997,16036.1769,1667.590899,1534.645801,0.016393767,0.151267563,0.015730209,0.014476152,0.006535948,0.156862751,0.003921569,0.013071896,0.022451839,0.073670541,0.022147334,0.011710502,1,99431,1705.802,0.108375956,0.103989306,9.57E-02,0.017478814,0.016771338,1.54E-02,1.09E-06,1.05E-06,9.62E-07
608,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,692.3202811,2830.410531,160.4980444,301.2313825,0.02591698,0.105956296,0.006008237,0.011276584,0.009150327,0.104575165,0,0.010457517,0.03978929,0.058890565,0.011121965,0.009056377,1,24224,718.162,0.244600659,0.056704864,1.06E-01,0.028579932,0.00662558,1.24E-02,1.01E-05,2.34E-06,4.39E-06
608,2,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,625.8340048,7830.666865,1166.619642,600.0889085,0.013551177,0.169557345,0.025260802,0.012993719,0.009150327,0.179084972,0.020915033,0.010457517,0.015176526,0.078687755,0.021623881,0.010721215,2,42328,975.46,0.079920908,0.14898088,7.66E-02,0.014785343,0.027561417,1.42E-02,1.89E-06,3.52E-06,1.81E-06
610,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,278.1790932,9445.57281,1248.955593,506.4653766,0.005458131,0.185330864,0.024505662,0.009937319,0,0.202614382,0.023529412,0.007843138,0.010059958,0.095244373,0.021107893,0.008431189,1,47358,1086.192,0.029450738,0.132226559,5.36E-02,0.005873962,0.026372642,1.07E-02,6.22E-07,2.79E-06,1.13E-06
610,2,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,1349.517685,18527.71684,1001.597417,1414.575209,0.012760793,0.175194713,0.009470923,0.013375965,0.005228758,0.185620919,0.002614379,0.010457517,0.021258503,0.084337513,0.014046824,0.010984068,2,99601,1726.96,0.072837776,0.054059409,7.63E-02,0.013549238,0.010056098,1.42E-02,7.31E-07,5.43E-07,7.67E-07
614,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,13.77908539,527.2078548,216.8039276,70.2013095,0.001965913,0.075218698,0.03093222,0.010015881,0,0.084967323,0.031372551,0.007843138,0.00470789,0.036609805,0.025101187,0.009574345,1,5437,317.922,0.026135964,0.411230458,1.33E-01,0.002534318,0.039875653,1.29E-02,4.81E-06,7.56E-05,2.45E-05
615,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,2124.282413,19825.93385,2969.69682,2059.309871,0.013132553,0.122566157,0.018359,0.012730886,0.003921569,0.125490204,0.007843138,0.010457517,0.018688794,0.058684376,0.023906716,0.010735041,1,151848,2361.722,0.107146651,0.149788496,1.04E-01,0.013989532,0.019557036,1.36E-02,7.06E-07,9.86E-07,6.84E-07
617,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,763.4248587,4383.332146,197.9594835,596.9647249,0.016811452,0.096525779,0.004359285,0.013145818,0.009150327,0.098039217,0,0.010457517,0.020201304,0.046688145,0.009740854,0.012327589,1,41344,925.914,0.174165414,0.045161872,1.36E-01,0.018465191,0.004788107,1.44E-02,4.21E-06,1.09E-06,3.29E-06
620,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,152.5333376,3073.568698,346.0326905,145.0013122,0.006454252,0.130054106,0.014641928,0.006135544,0,0.149019614,0.011764706,0.005228758,0.012399867,0.07431311,0.01563316,0.006798807,1,21599,630.156,0.049627437,0.11258336,4.72E-02,0.007062056,0.016020774,6.71E-03,2.30E-06,5.21E-06,2.18E-06
620,2,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,1779.499398,18694.18478,1281.790888,1573.707241,0.013505509,0.1418795,0.009728151,0.01194365,0.010457517,0.152941182,0,0.010457517,0.014865435,0.07220049,0.016595149,0.011145075,2,124183,2181.896,0.095189997,0.06856629,8.42E-02,0.014329654,0.01032179,1.27E-02,7.67E-07,5.52E-07,6.78E-07
622,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,157.6875863,1670.189588,0.007843137,734.645773,0.007826075,0.082891934,3.89E-07,0.036460657,0,0.06666667,0,0.02875817,0.012646448,0.062682931,2.91E-05,0.031747156,1,17121,689.392,0.094412986,4.70E-06,4.40E-01,0.009210186,4.58E-07,4.29E-02,5.51E-06,2.74E-10,2.57E-05
631,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,1473.929454,19132.95997,995.9438226,1633.524235,0.013654575,0.177248944,0.009226486,0.015133071,0.009150327,0.197385624,0.002614379,0.013071896,0.017522253,0.089963075,0.013195385,0.01191591,1,100694,1650.452,0.077036144,0.052053829,8.54E-02,0.014637709,0.009890796,1.62E-02,7.65E-07,5.17E-07,8.48E-07
632,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,283.0248449,3180.338651,109.2130754,840.7791098,0.009340137,0.104954744,0.003604154,0.027746654,0.002614379,0.112418301,0,0.026143791,0.012660899,0.053175097,0.00925412,0.017674857,1,27097,714.296,0.088992046,0.034340077,2.64E-01,0.010444877,0.004030449,3.10E-02,3.28E-06,1.27E-06,9.76E-06
632,2,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,47.77385764,619.9921726,1.292810507,313.929421,0.004389366,0.056963632,0.000118781,0.028843203,0,0.050980393,0,0.020915033,0.00930914,0.037025097,0.0007872,0.032285673,2,9008,407.132,0.077055582,0.002085205,5.06E-01,0.005303492,0.000143518,3.49E-02,8.55E-06,2.31E-07,5.62E-05
633,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,39.00261563,3817.762198,1314.673239,481.8222379,0.001133995,0.11100082,0.038223912,0.014008904,0,0.117647059,0.03398693,0.013071896,0.003834073,0.049993993,0.028318403,0.009881787,1,30785,823.99,0.010216094,0.344357027,1.26E-01,0.001266936,0.042704994,1.57E-02,3.32E-07,1.12E-05,4.10E-06
638,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,627.7242007,5917.381855,109.0967358,747.4536185,0.012705682,0.119772935,0.002208212,0.015129109,0.003921569,0.129411772,0,0.013071896,0.01620576,0.070086387,0.006138229,0.015490552,1,44625,1069.83,0.106081408,0.018436656,1.26E-01,0.014066649,0.002444745,1.67E-02,2.38E-06,4.13E-07,2.83E-06
640,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,310.1647151,9392.621174,502.1111269,507.7621084,0.006275589,0.190041704,0.010159257,0.010273594,0,0.203921571,0.002614379,0.007843138,0.009150673,0.10006935,0.013846512,0.009098845,1,45168,979.914,0.033022168,0.053458041,5.41E-02,0.006866913,0.011116523,1.12E-02,7.31E-07,1.18E-06,1.20E-06
643,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,27.30065438,574.6902114,8.55032711,146.0758216,0.002948553,0.062068281,0.000923461,0.01577663,0,0.061437909,0,0.013071896,0.009199376,0.038240722,0.003294728,0.014247732,1,7607,345.578,0.047504993,0.01487815,2.54E-01,0.003588886,0.001124008,1.92E-02,6.24E-06,1.96E-06,3.34E-05
644,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,458.8183143,8663.108721,1478.257559,916.7895719,0.007227989,0.136474191,0.023287715,0.014442635,0,0.146405235,0.013071896,0.013071896,0.011271593,0.066292346,0.027155402,0.011143309,1,58008,1245.606,0.052962317,0.170638232,1.06E-01,0.00790957,0.025483684,1.58E-02,9.13E-07,2.94E-06,1.82E-06
648,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,255.1215761,6463.887762,650.9830262,641.4954452,0.006906751,0.174992901,0.017623667,0.017366816,0,0.193464056,0.010457517,0.015686275,0.012253033,0.105514609,0.021517299,0.012085781,1,33121,843.366,0.039468751,0.100710756,9.92E-02,0.007702714,0.019654691,1.94E-02,1.19E-06,3.04E-06,3.00E-06
649,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,2693.471969,15423.82785,316.18171,1868.844502,0.026200834,0.150035776,0.003075668,0.018179244,0.016993465,0.151633993,0,0.013071896,0.031937726,0.080534086,0.007380205,0.016529478,1,95899,1621.172,0.174630578,0.020499562,1.21E-01,0.028086549,0.003297028,1.95E-02,1.82E-06,2.14E-07,1.26E-06
650,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,35.09804025,1217.09023,42.25882492,74.66405475,0.00570051,0.197675854,0.006863541,0.012126694,0,0.219607845,0,0.010457517,0.011264721,0.110711239,0.010816171,0.009345984,1,5483,308.724,0.028837665,0.034721193,6.13E-02,0.006401248,0.007707245,1.36E-02,5.26E-06,6.33E-06,1.12E-05
650,2,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,1074.324212,9992.095703,121.1098079,836.2614646,0.021126904,0.196497526,0.00238166,0.01644533,0.009150327,0.213071898,0,0.015686275,0.028984065,0.096566884,0.00749494,0.012079541,2,46778,1075.994,0.107517406,0.012120561,8.37E-02,0.022966442,0.002589033,1.79E-02,2.30E-06,2.59E-07,1.79E-06
658,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,670.7634181,11418.35978,1313.705922,682.5778006,0.010255067,0.174571303,0.02008479,0.010435693,0.002614379,0.189542487,0.015686275,0.007843138,0.013687981,0.08658991,0.021153293,0.008978145,1,59999,1234.098,0.058744288,0.115052069,5.98E-02,0.011179577,0.021895464,1.14E-02,9.79E-07,1.92E-06,9.96E-07
664,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,294.4457601,3385.662831,123.0000044,287.5607939,0.011625765,0.133678005,0.004856477,0.011353922,0,0.139869288,0.00130719,0.010457517,0.019412638,0.074565297,0.00727803,0.00964112,1,22390,617.888,0.086968424,0.036329667,8.49E-02,0.013150771,0.005493524,1.28E-02,3.88E-06,1.62E-06,3.79E-06
666,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,233.4496794,2729.324252,43.18300806,338.1960891,0.01067882,0.124849012,0.001975345,0.015470294,0,0.132026151,0,0.013071896,0.01958725,0.077472456,0.005121785,0.014369532,1,18931,621.64,0.085533875,0.015821868,1.24E-01,0.012331608,0.002281074,1.79E-02,4.52E-06,8.36E-07,6.55E-06
667,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,1660.492858,24278.54441,2608.285045,1976.303333,0.010012016,0.14638857,0.015726771,0.011916209,0.00130719,0.155555561,0.007843138,0.010457517,0.015771079,0.068847913,0.019637172,0.0104019,1,155403,2760.602,0.068393427,0.10743169,8.14E-02,0.010685076,0.016784007,1.27E-02,4.40E-07,6.91E-07,5.24E-07
669,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,967.3961067,20250.72604,287.3804016,1707.513779,0.008874054,0.185762618,0.002636179,0.015663252,0.002614379,0.197385624,0,0.013071896,0.012463231,0.100212878,0.007479489,0.014727782,1,101947,1585.432,0.047770934,0.014191116,8.43E-02,0.009489206,0.00281892,1.67E-02,4.69E-07,1.39E-07,8.27E-07
683,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,1229.879775,22015.22407,4755.210596,3038.983101,0.008072938,0.144508055,0.031213229,0.019947902,0.002614379,0.156862751,0.023529412,0.018300654,0.01133401,0.071435037,0.031634118,0.013548198,1,143007,2446.666,0.055864967,0.215996466,1.38E-01,0.008600137,0.033251593,2.13E-02,3.91E-07,1.51E-06,9.65E-07
683,2,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,337.0640617,4955.643265,548.7804091,702.2144014,0.007808554,0.11480432,0.012713256,0.016267766,0,0.122875817,0.005228758,0.015686275,0.014763725,0.069854145,0.01619463,0.012951626,2,39305,867.436,0.068016208,0.110738481,1.42E-01,0.008575603,0.013962102,1.79E-02,1.73E-06,2.82E-06,3.61E-06
689,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,1118.623561,15879.80958,860.6863016,1006.522909,0.013120607,0.186258132,0.010095198,0.011805751,0.002614379,0.200000003,0.002614379,0.010457517,0.017779522,0.098204967,0.014102661,0.010550011,1,79244,1629.42,0.070443134,0.054200039,6.34E-02,0.014116193,0.010861217,1.27E-02,8.89E-07,6.84E-07,8.00E-07
689,2,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,67.27974059,1146.347745,119.0797422,105.0169967,0.010823639,0.184418878,0.019156973,0.016894626,0,0.196078435,0.011764706,0.013071896,0.016031026,0.10031197,0.021190846,0.016223664,2,5519,395.444,0.058690516,0.103877504,9.16E-02,0.012190567,0.021576326,1.90E-02,1.06E-05,1.88E-05,1.66E-05
693,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,1124.975196,18524.05406,3025.179173,2088.593529,0.009792697,0.161248392,0.026333613,0.018180812,0.003921569,0.173856214,0.019607844,0.015686275,0.017444039,0.07761034,0.028442644,0.013414891,1,107584,1694.14,0.060730507,0.163310859,1.13E-01,0.010456715,0.028119229,1.94E-02,5.64E-07,1.52E-06,1.05E-06
695,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,511.2915189,15977.30629,3875.421025,1846.643195,0.004492817,0.140395655,0.034054068,0.016226808,0,0.142483667,0.031372551,0.010457517,0.007462162,0.071105171,0.032677541,0.02832928,1,105810,1889.476,0.032001109,0.242557848,1.16E-01,0.004832166,0.036626226,1.75E-02,3.02E-07,2.29E-06,1.09E-06
695,2,MALE,Tg,BM33,+,Tg/WT,24HR,UV,1,220.9529472,3146.454982,148.6287628,417.234,0.008352345,0.118940613,0.005618385,0.015772057,0,0.128104582,0,0.013071896,0.01550693,0.072427825,0.011457754,0.013570855,2,23490,638.322,0.070222822,0.047236895,1.33E-01,0.009406256,0.006327321,1.78E-02,2.99E-06,2.01E-06,5.65E-06
706,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,0.711111132,185.4013127,0,44.93856368,9.29E-05,0.02421331,0,0.005868952,0,0.020915033,0,0.005228758,0.001159002,0.012316657,0,0.006421981,1,5526,570.074,0.003835524,0,2.42E-01,0.000128685,0,8.13E-03,6.94E-07,0.00E+00,4.39E-05
706,2,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,574.8353106,10535.22643,1524.15037,663.9006756,0.00760666,0.139410168,0.020168723,0.008785241,0,0.128104582,0,0.005228758,0.01485667,0.101921763,0.03205408,0.010215421,2,68550,1744.05,0.054563166,0.144671819,6.30E-02,0.008385635,0.022234141,9.68E-03,7.96E-07,2.11E-06,9.19E-07
707,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,27.249674,752.7673413,0,36.55424966,0.003743601,0.103416313,0,0.005021878,0,0.083660133,0,0.002614379,0.009991955,0.081505843,0,0.005782088,1,5448,396.272,0.036199331,0,4.86E-02,0.005001776,0,6.71E-03,6.64E-06,0.00E+00,8.91E-06
707,2,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,600.0183171,6447.87206,441.9189676,455.7751784,0.015450055,0.166028223,0.011379106,0.011735894,0.002614379,0.168627456,0,0.010457517,0.025074417,0.101704991,0.019471567,0.010111082,2,34622,948.964,0.093056796,0.06853718,7.07E-02,0.01733055,0.012764109,1.32E-02,2.69E-06,1.98E-06,2.04E-06
711,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,5078.315175,28133.06743,10762.53624,1700.509862,0.025703748,0.142394721,0.054474271,0.008607082,0.013071896,0.142483667,0.026143791,0.007843138,0.033654163,0.078346358,0.061224346,0.008001342,1,186242,2909.824,0.180510539,0.382558221,6.04E-02,0.027267293,0.057787912,9.13E-03,9.69E-07,2.05E-06,3.25E-07
711,2,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,0.007843137,215.8222282,14.69150386,32.43398807,8.71E-07,0.023956291,0.001630759,0.003600176,0,0.020915033,0,0,3.89E-05,0.009103863,0.002469243,0.005025448,2,6909,512.724,3.63E-05,0.068072246,1.50E-01,1.14E-06,0.00212643,4.69E-03,5.26E-09,9.85E-06,2.18E-05
713,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,89.91111368,1338.772586,543.52812,93.14771548,0.010219495,0.152167832,0.0617786,0.010587374,0.005228758,0.166013077,0.056209151,0.007843138,0.012667621,0.093009861,0.053143741,0.009422952,1,6835,410.768,0.067159363,0.405989879,6.96E-02,0.013154516,0.079521305,1.36E-02,9.83E-06,5.94E-05,1.02E-05
719,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,84.16340112,441.8091622,0,183.3385679,0.006771534,0.035546638,0,0.01475087,0,0.03267974,0,0.013071896,0.014164361,0.016449662,0,0.013143488,1,9518,784.634,0.190497184,0,4.15E-01,0.008842551,0,1.93E-02,2.00E-05,0.00E+00,4.36E-05
721,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,832.2732259,9092.674764,79.44706142,1174.656245,0.012537634,0.136975005,0.001196816,0.017695403,0.003921569,0.101960786,0,0.010457517,0.018729565,0.111104985,0.005195585,0.023400678,1,60135,1499.286,0.091532277,0.00873748,1.29E-01,0.01384008,0.001321145,1.95E-02,1.52E-06,1.45E-07,2.15E-06
723,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,1246.619643,17303.66712,847.1699595,2757.079821,0.010801941,0.149936027,0.007340716,0.023890057,0.002614379,0.155555561,0,0.015686275,0.018058204,0.082560094,0.020292253,0.036944443,1,107578,1907.496,0.072043668,0.048958984,1.59E-01,0.011588054,0.007874937,2.56E-02,6.70E-07,4.55E-07,1.48E-06
725,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,469.6013205,10510.88786,2139.955616,904.4314012,0.007904548,0.176924167,0.036020731,0.015223811,0,0.172549024,0.02875817,0.013071896,0.015299902,0.113109332,0.034862353,0.014869808,1,54198,1241.148,0.044677607,0.203594182,8.60E-02,0.008664551,0.039484033,1.67E-02,8.24E-07,3.76E-06,1.59E-06
734,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,520.6601458,3365.303356,46.31111257,514.4313893,0.012300608,0.079505371,0.001094101,0.012153454,0.007843138,0.077124186,0,0.010457517,0.015446746,0.051618052,0.005825208,0.011615401,1,37593,1110.034,0.154714179,0.013761349,1.53E-01,0.013849923,0.001231908,1.37E-02,4.12E-06,3.66E-07,4.07E-06
738,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,1166.885001,16616.5756,4170.857632,1167.657555,0.008280243,0.117911609,0.029596503,0.008285725,0,0.118954249,0.002614379,0.005228758,0.016393465,0.071975818,0.046480616,0.009082124,1,131113,2678.894,0.070224156,0.251005847,7.03E-02,0.008899842,0.031811168,8.91E-03,5.36E-07,1.91E-06,5.36E-07
739,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,1162.022255,20151.07505,2911.86675,1773.393521,0.007886511,0.136763029,0.019762505,0.012035818,0,0.135947719,0,0.007843138,0.015678482,0.092383674,0.03789479,0.015393136,1,136739,2961.958,0.057665522,0.144501807,8.80E-02,0.008498104,0.021295071,1.30E-02,4.22E-07,1.06E-06,6.44E-07
740,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,173.4483708,1334.252322,74.14117858,68.17255134,0.022855234,0.175813984,0.009769558,0.008983074,0.019607844,0.190849677,0,0.007843138,0.018290916,0.097065349,0.018668713,0.008221741,1,5809,360.852,0.129996679,0.055567584,5.11E-02,0.029858559,0.012763157,1.17E-02,2.24E-05,9.57E-06,8.80E-06
755,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,388.8915142,605.7320432,0,137.464057,0.022792845,0.035501819,0,0.008056738,0.014379085,0.03006536,0,0.005228758,0.027841077,0.021422868,0,0.008157987,1,13839,806.43,0.642019055,0,2.27E-01,0.028101128,0,9.93E-03,4.64E-05,0.00E+00,1.64E-05
755,2,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,518.9817141,1177.083693,0.972549056,181.8353004,0.016545469,0.03752618,3.10E-05,0.005797026,0.010457517,0.027450981,0,0.002614379,0.019449791,0.028095173,0.000547391,0.006906105,2,26552,1268.632,0.440904684,0.000826236,1.54E-01,0.019545861,3.66E-05,6.85E-03,1.66E-05,3.11E-08,5.82E-06
755,3,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,2535.138633,18759.24624,9770.214634,1750.49156,0.018390293,0.136082511,0.070874667,0.01269834,0.007843138,0.139869288,0.056209151,0.010457517,0.026957714,0.064221474,0.063556981,0.01136654,3,130585,2111.992,0.135140751,0.52082128,9.33E-02,0.019413705,0.074818813,1.34E-02,1.03E-06,3.99E-06,7.15E-07
755,4,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,823.5464288,7897.842039,5354.919093,513.1974032,0.013846003,0.132783706,0.090030416,0.008628212,0.009150327,0.138562098,0.082352944,0.007843138,0.017414309,0.068495095,0.070161873,0.007853317,4,54831,1358.568,0.104274867,0.678023068,6.50E-02,0.015019723,0.097662255,9.36E-03,1.90E-06,1.24E-05,1.19E-06
761,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,21.59477191,2253.309864,8.678431674,217.2209217,0.001049003,0.109458363,0.00042157,0.010551876,0,0.101960786,0,0.005228758,0.004339925,0.078620819,0.002557564,0.018261935,1,17619,721.08,0.009583578,0.003851415,9.64E-02,0.001225653,0.000492561,1.23E-02,5.44E-07,2.19E-07,5.47E-06
761,2,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,274.7804003,7524.323069,1011.171271,507.1738729,0.004717179,0.129170711,0.017358865,0.008706698,0,0.077124186,0,0.005228758,0.012726842,0.11827368,0.028034629,0.010567267,2,51604,1726.662,0.036518953,0.134387009,6.74E-02,0.005324789,0.019594823,9.83E-03,7.08E-07,2.60E-06,1.31E-06
765,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,480.1006677,10706.56891,3556.449769,858.4261715,0.007583211,0.169110722,0.056174279,0.013558879,0.002614379,0.168627456,0.050980393,0.010457517,0.012947718,0.104478211,0.048449961,0.012481801,1,58118,1163.358,0.044841692,0.332174556,8.02E-02,0.008260791,0.061193602,1.48E-02,7.72E-07,5.72E-06,1.38E-06
767,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,1121.789575,18343.91422,5032.180535,1069.388271,0.009361899,0.153089207,0.041996082,0.008924584,0.002614379,0.15947713,0.03267974,0.007843138,0.018232827,0.088425745,0.041193357,0.008889325,1,111848,2088.368,0.061153228,0.274324251,5.83E-02,0.01002959,0.044991243,9.56E-03,5.47E-07,2.45E-06,5.21E-07
769,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,1107.236632,13061.18073,4663.364837,871.6575453,0.012317684,0.145301822,0.051878572,0.009696936,0.00130719,0.146405235,0.039215688,0.007843138,0.023668001,0.087196053,0.05318308,0.009171951,1,82974,1777.898,0.084773089,0.357040067,6.67E-02,0.013344381,0.056202724,1.05E-02,1.02E-06,4.30E-06,8.04E-07
770,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,1231.23925,15893.27754,3674.515137,1024.946439,0.010473017,0.135189452,0.031255711,0.008718274,0,0.138562098,0.018300654,0.005228758,0.019548362,0.082410567,0.038186898,0.009309912,1,109383,2066.1,0.077469184,0.231199331,6.45E-02,0.011256221,0.03359311,9.37E-03,7.08E-07,2.11E-06,5.90E-07
771,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,1772.526847,15954.22656,5384.253745,927.5948027,0.016309596,0.146800024,0.049542269,0.008535101,0.010457517,0.156862751,0.041830067,0.007843138,0.020165161,0.088258767,0.048293398,0.008329483,1,101232,1947.77,0.111100769,0.337481339,5.81E-02,0.017509551,0.05318727,9.16E-03,1.10E-06,3.33E-06,5.74E-07
772,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,1894.380445,17399.61091,5269.638058,1525.819656,0.023636029,0.217093513,0.06574884,0.019037526,0.018300654,0.224836603,0.050980393,0.018300654,0.026126084,0.126675159,0.05810343,0.012856891,1,74444,1345.37,0.108874874,0.302859534,8.77E-02,0.025447053,0.070786605,2.05E-02,1.46E-06,4.07E-06,1.18E-06
773,1,MALE,Tg,BM33,+,Tg/WT,24HR,UV,2,623.2000175,6904.051166,544.1725653,682.4496943,0.01510129,0.167297935,0.013186308,0.016537019,0.006535948,0.169934645,0,0.010457517,0.022932973,0.122723702,0.020808211,0.021629895,1,36222,1187.466,0.090265846,0.078819312,9.88E-02,0.017205014,0.015023261,1.88E-02,2.49E-06,2.18E-06,2.73E-06
