ImageNumber,ObjectNumber,Metadata_Time,SEX,GENOTYPE,Metadata_Mouse,Metadata_Treatment,Metadata_Well,CASP_Intensity_IntegratedIntensity_CASPGray,DNA_Intensity_IntegratedIntensity_,EDU_Intensity_IntegratedIntensity_EdU,TUNEL_Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
448,1,6HR,Male,WT,BY51,NOIR,1,6500.455094,17306.58218,24602.66871,1708.402672,0.064222958,0.170984935,0.243068543,0.016878614,0.047058824,0.168627456,0.260130733,0.015686275,0.054348067,0.070498281,0.086528253,0.006656496,1,93752,1726.546,0.375605942,1.421578707,0.098714042,0.069336708,0.262422868,0.018222573,4.00638E-06,1.51632E-05,1.05293E-06
457,1,0HR,Male,WT,BY51,IR,2,4241.168761,13115.21085,4777.424969,1587.171296,0.039218153,0.121276558,0.044176923,0.014676598,0.031372551,0.125490204,0.03398693,0.013071896,0.024253511,0.03832463,0.033402717,0.00798586,1,100689,1674.782,0.323377856,0.364265967,0.121017597,0.042121471,0.047447338,0.015763105,3.21165E-06,3.61773E-06,1.20189E-06
471,1,0HR,Male,WT,BY51,IR,2,3751.007953,9372.265632,4380.106001,1595.783059,0.050737978,0.126773873,0.059247467,0.021585346,0.043137256,0.129411772,0.052287582,0.018300654,0.030129207,0.0431175,0.041566483,0.017821694,1,67776,1411.274,0.400224247,0.467347616,0.170266521,0.055344192,0.06462621,0.023544958,5.9051E-06,6.89547E-06,2.51219E-06
475,1,0HR,Male,WT,BY51,IR,2,191.1490256,648.6640696,809.0732243,113.0954287,0.022991223,0.078020696,0.097314557,0.01360301,0.019607844,0.077124186,0.088888891,0.013071896,0.011971406,0.03437293,0.051107529,0.00315655,1,6695,336.024,0.294681075,1.247291568,0.174351308,0.028551012,0.120847382,0.016892521,4.40151E-05,0.000186302,2.6042E-05
475,2,0HR,Male,WT,BY51,IR,2,151.3607893,376.6300748,356.7987025,70.84183263,0.030795684,0.076628703,0.072593836,0.014413394,0.027450981,0.074509807,0.065359481,0.013071896,0.016915943,0.031305339,0.037657823,0.003183961,2,3402,356.508,0.401881845,0.947345224,0.188093935,0.044491708,0.104879101,0.020823584,0.000118131,0.000278467,5.52892E-05
475,3,0HR,Male,WT,BY51,IR,2,225.3921642,641.57518,535.3947862,111.9477165,0.029264109,0.083299816,0.069513735,0.014534889,0.027450981,0.084967323,0.061437909,0.013071896,0.009923667,0.033985897,0.050029769,0.003196559,3,5816,408.788,0.351310604,0.834500465,0.174488852,0.038753811,0.0920555,0.019248232,6.04042E-05,0.000143484,3.00015E-05
478,1,0HR,Male,WT,BY51,IR,2,13628.4396,30924.07529,16311.12854,3508.253719,0.066096832,0.149979268,0.079107656,0.017014747,0.050980393,0.155555561,0.065359481,0.015686275,0.045975955,0.046412312,0.049589916,0.004729153,1,194862,2736.178,0.440706455,0.527457277,0.113447328,0.069938929,0.083706051,0.018003786,2.26163E-06,2.70682E-06,5.82193E-07
486,1,0HR,Male,WT,BY51,IR,2,9422.521824,12129.36114,8559.138794,1648.959537,0.095207762,0.122558414,0.086483902,0.016661542,0.05882353,0.125490204,0.074509807,0.015686275,0.08364741,0.041102293,0.056842972,0.003963285,1,91078,1853.31,0.776835788,0.705654543,0.135947765,0.10345552,0.093975919,0.018104916,8.52935E-06,7.7478E-06,1.49265E-06
487,1,0HR,Male,WT,BY51,IR,2,532.0196245,1317.29415,854.8693046,195.8771304,0.03236326,0.080132256,0.052002513,0.011915392,0.027450981,0.081045754,0.041830067,0.010457517,0.023993859,0.02170321,0.033070987,0.002753351,1,13846,610.564,0.403873064,0.648958552,0.148696577,0.038424066,0.061741247,0.014146839,2.91689E-05,4.68697E-05,1.07393E-05
492,1,0HR,Male,WT,BY51,IR,2,155.1960838,440.5817099,286.7098116,69.58954482,0.029748147,0.084451162,0.054956836,0.013338997,0.031372551,0.084967323,0.047058824,0.013071896,0.008825668,0.029714174,0.031947276,0.00304874,1,3856,309.024,0.35225267,0.650752869,0.157949237,0.040247947,0.074354204,0.018047081,9.13518E-05,0.000168764,4.09619E-05
499,1,0HR,Male,WT,BY51,IR,2,2353.105955,5830.772696,2053.120317,827.1111392,0.041598564,0.103077284,0.036295372,0.014621796,0.035294119,0.101960786,0.027450981,0.013071896,0.022312298,0.029597341,0.030410483,0.004114516,1,51210,1221.35,0.403566745,0.352118051,0.14185275,0.045950126,0.040092176,0.01615136,7.88062E-06,6.87596E-06,2.77002E-06
501,1,0HR,Male,WT,BY51,IR,2,2760.66283,8800.397655,4452.130839,992.603956,0.04134338,0.131793777,0.066674616,0.014865126,0.035294119,0.135947719,0.05751634,0.013071896,0.023343913,0.040677526,0.045258257,0.00420366,1,61830,1081.358,0.31369751,0.505901098,0.112790807,0.044649245,0.072005998,0.01605376,5.07355E-06,8.18213E-06,1.82421E-06
501,2,0HR,Male,WT,BY51,IR,2,7451.706086,4999.545226,3599.720358,731.5189784,0.128590762,0.086274918,0.062118766,0.012623496,0.086274512,0.083660133,0.056209151,0.013071896,0.1078748,0.026971779,0.037613592,0.003150382,2,51126,1754.89,1.490476783,0.72000956,0.146317104,0.145751791,0.070408801,0.01430816,2.9153E-05,1.4083E-05,2.86189E-06
502,1,0HR,Male,WT,BY51,IR,2,1402.878475,2959.1308,1962.643191,376.9673326,0.047666694,0.100544691,0.066686256,0.012808513,0.035294119,0.098039217,0.060130719,0.013071896,0.045693686,0.037372313,0.040412718,0.003257595,1,26131,729.048,0.474084645,0.663249895,0.127391237,0.053686368,0.075107849,0.014426058,1.81426E-05,2.53817E-05,4.8751E-06
508,1,0HR,Male,WT,BY51,IR,2,711.2745335,1981.601357,1391.588272,326.4941293,0.031264815,0.087103356,0.061168715,0.01435139,0.031372551,0.084967323,0.049673203,0.013071896,0.01032939,0.028779523,0.046386558,0.003312809,1,18701,1162.084,0.358939264,0.7022544,0.16476277,0.038034037,0.074412506,0.017458645,1.91936E-05,3.75517E-05,8.81037E-06
508,2,0HR,Male,WT,BY51,IR,2,773.8039464,1953.462796,1442.692849,310.2353051,0.034966288,0.088272155,0.065191724,0.014018767,0.031372551,0.087581702,0.056209151,0.013071896,0.016391969,0.028541798,0.045807493,0.003262299,2,18800,842.894,0.396119111,0.738531009,0.158813009,0.041159784,0.076738981,0.016501878,2.10702E-05,3.92836E-05,8.4475E-06
512,1,0HR,Male,WT,BY51,IR,2,3166.870678,3972.035393,1916.149071,777.492836,0.073790588,0.092551562,0.044647787,0.018116197,0.06666667,0.09150327,0.035294119,0.018300654,0.038692968,0.027839877,0.035665153,0.005766071,1,37924,1271.962,0.797291656,0.482409868,0.195741669,0.083505713,0.050526028,0.02050134,2.10234E-05,1.27204E-05,5.16142E-06
512,2,0HR,Male,WT,BY51,IR,2,6205.133512,5158.835436,3360.209241,724.5621175,0.133097392,0.110654757,0.072075014,0.01554154,0.090196081,0.108496733,0.054901961,0.015686275,0.116273174,0.040947123,0.055811891,0.003888321,2,41576,1219.058,1.202816719,0.651350345,0.140450713,0.149247968,0.080820888,0.017427413,2.89306E-05,1.56665E-05,3.37817E-06
514,1,0HR,Male,WT,BY51,IR,2,447.7921708,1013.942511,1138.035325,173.4169997,0.038084042,0.086234267,0.096788172,0.014748852,0.035294119,0.084967323,0.087581702,0.015686275,0.014844553,0.036559282,0.067987498,0.003349703,1,9355,586.94,0.441634674,1.12238644,0.171032379,0.047866614,0.121649955,0.01853736,4.72084E-05,0.000119977,1.82825E-05
514,2,0HR,Male,WT,BY51,IR,2,6184.851158,10971.782,4949.360917,1756.928166,0.061453366,0.109016842,0.049177399,0.017457033,0.047058824,0.108496733,0.036601309,0.015686275,0.045147537,0.036173907,0.040113515,0.00586021,2,93184,1710.712,0.563705254,0.451099094,0.160131523,0.066372458,0.053113849,0.018854397,6.04938E-06,4.84095E-06,1.71844E-06
515,1,0HR,Male,WT,BY51,IR,2,558.7137444,1569.318998,1754.976517,234.3869366,0.034969878,0.098223634,0.109843933,0.014670272,0.035294119,0.098039217,0.096732028,0.015686275,0.01019085,0.034934172,0.068644454,0.003249595,1,13328,631.322,0.356023055,1.118304512,0.149355827,0.041920299,0.131675909,0.017586055,2.67124E-05,8.39064E-05,1.12062E-05
515,2,0HR,Male,WT,BY51,IR,2,1545.815734,3574.224932,3222.085053,568.2928311,0.041013949,0.094832182,0.085489123,0.01507808,0.035294119,0.094117649,0.06797386,0.015686275,0.025043366,0.032957914,0.062756314,0.003510355,2,33563,1082.046,0.432489774,0.901477975,0.158997501,0.046057138,0.096001104,0.016932123,1.28859E-05,2.68593E-05,4.73729E-06
515,3,0HR,Male,WT,BY51,IR,2,121.0078469,274.8588307,231.1333398,48.22745254,0.031163494,0.070785174,0.059524424,0.012420153,0.027450981,0.070588239,0.048366014,0.013071896,0.018685806,0.019790774,0.046792072,0.002910574,3,2541,313.336,0.440254536,0.840916551,0.175462627,0.047622136,0.090961566,0.018979714,0.00017326,0.000330939,6.90526E-05
515,4,0HR,Male,WT,BY51,IR,2,157.4862796,409.6875927,294.0941258,66.92026381,0.033722972,0.087727536,0.062975188,0.014329821,0.035294119,0.084967323,0.041830067,0.013071896,0.011135044,0.032165725,0.052221248,0.003311345,4,3431,300.852,0.384405782,0.717849725,0.163344619,0.045900985,0.085716737,0.019504595,0.000112039,0.000209225,4.76085E-05
516,1,0HR,Male,WT,BY51,IR,2,477.509818,886.3059046,592.2143953,144.5437956,0.044254849,0.082141418,0.054885486,0.013396089,0.035294119,0.083660133,0.041830067,0.013071896,0.02614851,0.028620684,0.043873282,0.003720866,1,8682,461.31,0.538764117,0.668182839,0.163085674,0.054999979,0.068211748,0.016648675,6.20553E-05,7.69619E-05,1.87843E-05
516,2,0HR,Male,WT,BY51,IR,2,990.4863049,2613.933399,1456.78174,351.58694,0.037568227,0.09914407,0.05525438,0.013335367,0.031372551,0.101960786,0.044444446,0.013071896,0.022807361,0.035307408,0.041577068,0.003144586,2,22483,915.964,0.378925609,0.557314024,0.134504934,0.044054899,0.064794811,0.015637902,1.68539E-05,2.47882E-05,5.98252E-06
517,1,0HR,Male,WT,BY51,IR,2,526.1960946,1007.268,1265.239248,179.9712477,0.037363921,0.071523681,0.0898416,0.012779326,0.035294119,0.070588239,0.082352944,0.013071896,0.018557917,0.024124241,0.053851116,0.002930252,1,11655,534.73,0.522399297,1.256109842,0.178672655,0.04514767,0.108557636,0.015441548,4.48219E-05,0.000107774,1.53301E-05
526,1,0HR,Male,WT,BY51,IR,2,5241.325645,8302.520484,7083.062935,1447.417045,0.063342345,0.100337424,0.085600064,0.01749229,0.050980393,0.100653596,0.070588239,0.015686275,0.043102884,0.03328384,0.059822036,0.005690572,1,75263,1834.826,0.631293311,0.853122007,0.174334655,0.069640137,0.094110824,0.019231456,8.38783E-06,1.13352E-05,2.31634E-06
527,1,0HR,Male,WT,BY51,IR,2,2996.204009,6291.912586,3163.34257,892.7817306,0.049206832,0.103332445,0.051951758,0.014662206,0.039215688,0.104575165,0.043137256,0.013071896,0.031465628,0.031853214,0.039781013,0.003714562,1,55196,1387.93,0.476199243,0.502763274,0.141893537,0.054282992,0.057311084,0.016174754,8.62742E-06,9.10869E-06,2.57072E-06
530,1,0HR,Male,WT,BY51,IR,2,455.2706033,1190.926829,980.7843398,198.1856275,0.030009268,0.078500219,0.064648628,0.013063452,0.031372551,0.077124186,0.053594772,0.013071896,0.009523311,0.02783488,0.042151335,0.002935046,1,12160,776.716,0.382282599,0.823547103,0.166412934,0.037440017,0.080656607,0.01629816,3.14377E-05,6.77259E-05,1.36853E-05
530,2,0HR,Male,WT,BY51,IR,2,541.8196242,1366.26801,1037.530746,203.0431437,0.031360747,0.079080165,0.060052714,0.011752222,0.023529412,0.078431375,0.053594772,0.010457517,0.023706846,0.021424861,0.039494396,0.002747184,2,14242,735.78,0.396569063,0.759390353,0.148611504,0.038043788,0.072850073,0.014256645,2.7845E-05,5.33205E-05,1.04347E-05
531,1,0HR,Male,WT,BY51,IR,2,4231.627587,13389.72457,7685.083866,1691.28372,0.03525475,0.11155315,0.064026359,0.014090508,0.031372551,0.112418301,0.049673203,0.013071896,0.016497426,0.035419543,0.048018127,0.003073532,1,110869,2312.938,0.316035447,0.573953842,0.126312062,0.038167816,0.069316796,0.015254794,2.85053E-06,5.17686E-06,1.13929E-06
533,1,0HR,Male,WT,BY51,IR,2,94.87843459,232.9451036,383.5843231,45.00653745,0.029977388,0.073600349,0.121195679,0.014220075,0.031372551,0.070588239,0.113725491,0.013071896,0.00906168,0.024370179,0.055631073,0.003661353,1,2023,285.4,0.407299545,1.646672616,0.193206626,0.046899869,0.189611628,0.022247423,0.000201334,0.000813976,9.5505E-05
538,1,0HR,Male,WT,BY51,IR,2,2190.639278,2396.671959,2161.109861,579.6758353,0.07664938,0.083858361,0.07561616,0.020282569,0.06666667,0.081045754,0.064052291,0.018300654,0.047983074,0.026501691,0.047869544,0.010610955,1,25040,1065.67,0.914033842,0.901712833,0.241866991,0.087485594,0.086306304,0.023149993,3.65029E-05,3.60109E-05,9.65922E-06
538,2,0HR,Male,WT,BY51,IR,2,4154.576592,8275.876028,5849.018459,1187.359518,0.052300929,0.10418294,0.073631835,0.014947373,0.039215688,0.104575165,0.061437909,0.013071896,0.047769486,0.027989058,0.046503205,0.005086434,2,73435,1636.954,0.502010491,0.706755205,0.143472366,0.056574884,0.07964892,0.01616885,6.83612E-06,9.62423E-06,1.95373E-06
538,3,0HR,Male,WT,BY51,IR,2,549.2235456,756.2470794,623.6784484,209.5817061,0.053044577,0.073039123,0.060235508,0.020241617,0.043137256,0.071895428,0.044444446,0.015686275,0.028262371,0.018614955,0.046027495,0.017028187,3,7650,673.258,0.726248815,0.82470196,0.277133905,0.071793928,0.081526595,0.027396301,9.49345E-05,0.000107804,3.62267E-05
545,1,0HR,Male,WT,BY51,IR,2,452.3137406,1316.135979,1493.883698,218.637916,0.028515555,0.082974151,0.094180034,0.013783755,0.027450981,0.084967323,0.071895428,0.013071896,0.008656787,0.02409109,0.069010931,0.003063856,1,13083,635.36,0.34366794,1.135052701,0.166121069,0.034572632,0.114185103,0.016711604,2.62683E-05,8.67578E-05,1.26975E-05
548,1,0HR,Male,WT,BY51,IR,2,125.7921606,427.4588341,226.6679799,61.80130917,0.023359733,0.079379542,0.042092475,0.011476566,0.023529412,0.078431375,0.03398693,0.010457517,0.00572256,0.025298481,0.029456686,0.002696553,1,3949,310.47,0.294279006,0.530268559,0.144578388,0.031854181,0.05739883,0.015649863,7.45199E-05,0.000134279,3.66114E-05
550,1,0HR,Male,WT,BY51,IR,2,3414.670696,9753.347961,4729.758298,1645.968682,0.034429372,0.098340858,0.047689111,0.016595939,0.031372551,0.098039217,0.041830067,0.013071896,0.018834142,0.032656551,0.032164115,0.014050489,1,92499,1499.808,0.350102417,0.484936897,0.168759352,0.036915758,0.051133075,0.017794448,3.78493E-06,5.24262E-06,1.82445E-06
555,1,0HR,Male,WT,BY51,IR,2,7723.051212,19042.11684,13763.10233,2633.265452,0.042681053,0.105235299,0.076061091,0.014552609,0.039215688,0.104575165,0.065359481,0.013071896,0.022951126,0.030945984,0.046063029,0.00466412,1,169731,2735.414,0.405577346,0.722771656,0.138286382,0.045501713,0.081087735,0.015514346,2.38953E-06,4.25834E-06,8.14739E-07
556,1,0HR,Male,WT,BY51,IR,2,91.06666958,278.112426,298.0705961,48.08104727,0.023883207,0.072937956,0.078172199,0.012609768,0.023529412,0.06797386,0.064052291,0.013071896,0.007062493,0.028415279,0.043866181,0.002727091,1,2507,300.954,0.327445526,1.071762957,0.172883492,0.036324958,0.118895332,0.019178718,0.000130612,0.000427508,6.89603E-05
558,1,0HR,Male,WT,BY51,IR,2,573.7215861,946.2431612,756.7006738,193.084974,0.048583418,0.080128983,0.064078302,0.016350663,0.035294119,0.081045754,0.053594772,0.015686275,0.045385228,0.024011912,0.049716039,0.005474924,1,9342,625.704,0.606315173,0.799689451,0.204054287,0.061413143,0.080999858,0.020668484,6.49021E-05,8.56015E-05,2.18427E-05
559,1,0HR,Male,WT,BY51,IR,2,5497.078595,8637.896927,7787.593672,1392.551684,0.057958549,0.091073825,0.082108637,0.014682394,0.039215688,0.09150327,0.069281049,0.015686275,0.049271258,0.023434376,0.048189176,0.003312277,1,86661,2039.354,0.636390853,0.90156131,0.161214205,0.063431977,0.089862726,0.016068955,7.34345E-06,1.04033E-05,1.86029E-06
560,1,0HR,Male,WT,BY51,IR,2,2308.270659,5449.321713,4873.675945,767.9451254,0.04409978,0.104109925,0.093112146,0.014671681,0.035294119,0.101960786,0.086274512,0.015686275,0.031838328,0.033702249,0.054140024,0.003516858,1,46593,1361.898,0.423588619,0.894363776,0.140924901,0.049541147,0.104601033,0.016481985,9.09125E-06,1.91952E-05,3.02459E-06
562,1,0HR,Male,WT,BY51,IR,2,3592.956967,7669.913958,5087.516469,987.717683,0.056075991,0.119705866,0.079401877,0.015415505,0.043137256,0.122875817,0.073202617,0.015686275,0.039570057,0.034670916,0.050713473,0.003703067,1,59143,1118.772,0.468448145,0.663308154,0.128778196,0.060750333,0.086020602,0.0167005,7.9206E-06,1.12153E-05,2.1774E-06
565,1,0HR,Male,WT,BY51,IR,2,813.2117908,2070.27195,1845.198743,410.969948,0.03790137,0.096489185,0.085999196,0.01915408,0.031372551,0.094117649,0.075816996,0.015686275,0.023145612,0.033871201,0.051952234,0.01632757,1,18456,694.812,0.392804332,0.891283265,0.198510127,0.044062191,0.099978259,0.022267552,2.12833E-05,4.82923E-05,1.07559E-05
565,2,0HR,Male,WT,BY51,IR,2,79.67451252,226.4169998,192.0470638,39.03006664,0.024500158,0.069623924,0.059055063,0.012001866,0.023529412,0.070588239,0.054901961,0.010457517,0.008930204,0.018952755,0.030490309,0.003051455,2,2154,257.26,0.351892802,0.848200727,0.172381344,0.036989096,0.08915834,0.018119808,0.000163367,0.000393779,8.00285E-05
573,1,0HR,Male,WT,BY51,IR,2,3777.243257,10094.52834,5391.483806,2018.786995,0.034858602,0.09315819,0.049755755,0.018630543,0.031372551,0.094117649,0.040522877,0.015686275,0.01516412,0.024781729,0.031426063,0.012733681,1,100602,1912.24,0.374187196,0.534099626,0.199988244,0.037546403,0.053592213,0.020067066,3.71948E-06,5.30904E-06,1.98792E-06
574,1,0HR,Male,WT,BY51,IR,2,195.8666724,375.2575268,440.1856326,64.86274717,0.036590075,0.070102284,0.082231577,0.012117083,0.027450981,0.070588239,0.074509807,0.013071896,0.02715083,0.019088737,0.045655753,0.002897463,1,3883,313.508,0.521952682,1.173022794,0.172848624,0.0504421,0.113362254,0.016704287,0.00013442,0.000302092,4.45142E-05
574,2,0HR,Male,WT,BY51,IR,2,519.0862914,1040.133362,1357.122913,194.3163466,0.037614949,0.075371983,0.09834224,0.014080895,0.035294119,0.074509807,0.088888891,0.013071896,0.020474447,0.022250111,0.059190966,0.00295318,2,11186,596.978,0.499057439,1.304758565,0.186818685,0.046404997,0.121323343,0.017371388,4.46145E-05,0.000116642,1.67011E-05
574,3,0HR,Male,WT,BY51,IR,2,1800.207894,2040.930774,2165.117706,462.7764861,0.069214806,0.078470175,0.083244942,0.017792937,0.047058824,0.078431375,0.070588239,0.015686275,0.05514859,0.02008645,0.0510055,0.007329115,3,21664,1134.88,0.882052403,1.060848184,0.226747762,0.083096745,0.09994081,0.021361544,4.07151E-05,4.89683E-05,1.04666E-05
575,1,0HR,Male,WT,BY51,IR,2,185.0117713,432.4784427,333.9215779,82.46797667,0.030605752,0.071543167,0.055239302,0.013642345,0.031372551,0.070588239,0.037908498,0.013071896,0.007670439,0.020900892,0.04492684,0.002921601,1,4292,430.482,0.427794204,0.772111497,0.190686907,0.043106191,0.077800927,0.019214347,9.96725E-05,0.000179896,4.44284E-05
578,1,0HR,Male,WT,BY51,IR,2,142.6313771,434.74511,121.8849709,76.23006786,0.02343213,0.071421901,0.020023816,0.012523422,0.023529412,0.070588239,0.014379085,0.013071896,0.007363524,0.017898174,0.016653934,0.003231027,1,4270,429.584,0.328080463,0.280359613,0.175344279,0.033403133,0.02854449,0.017852475,7.68338E-05,6.5658E-05,4.10642E-05
585,1,0HR,Male,WT,BY51,IR,2,5406.757022,15275.97821,6191.091671,2405.953023,0.043175994,0.121987273,0.049439347,0.019212887,0.039215688,0.122875817,0.045751635,0.015686275,0.021760748,0.03600805,0.030185184,0.012572562,1,117687,1735.336,0.353938514,0.405282829,0.157499113,0.045941837,0.052606419,0.02044366,3.00746E-06,3.44373E-06,1.33829E-06
586,1,0HR,Male,WT,BY51,IR,2,195.521574,293.237917,190.2745152,53.82745276,0.045134251,0.067691117,0.043923018,0.012425543,0.031372551,0.06666667,0.037908498,0.013071896,0.030259753,0.014291977,0.025649655,0.003053698,1,3134,320.266,0.666767709,0.648874188,0.18356239,0.062387228,0.060712991,0.01717532,0.000212753,0.000207043,5.85713E-05
586,2,0HR,Male,WT,BY51,IR,2,350.2862848,643.966032,565.5228911,122.6300694,0.036918875,0.067871631,0.059604015,0.012924754,0.031372551,0.06666667,0.053594772,0.013071896,0.021027006,0.013724835,0.032480692,0.003255711,2,7414,564.354,0.543951493,0.878187456,0.190429407,0.047246599,0.076277703,0.016540338,7.33682E-05,0.00011845,2.56851E-05
587,1,0HR,Male,WT,BY51,IR,2,102.9568659,324.7699439,122.8993499,50.62483822,0.022519,0.071034546,0.026880873,0.011072799,0.023529412,0.071895428,0.016993465,0.010457517,0.005621383,0.017666565,0.023474456,0.002536824,1,3141,326.992,0.31701476,0.378419716,0.155879074,0.032778372,0.039127459,0.016117427,0.000100928,0.000120477,4.96272E-05
594,1,0HR,Male,WT,BY51,IR,2,17833.10246,11232.35977,9036.515276,1778.956927,0.165125906,0.10400622,0.083673762,0.016472281,0.117647059,0.104575165,0.073202617,0.015686275,0.132562147,0.030118722,0.051858047,0.003915561,1,100017,1915.972,1.587654137,0.804507286,0.158377844,0.178300713,0.090349793,0.017786546,1.58738E-05,8.04371E-06,1.58351E-06
595,1,0HR,Male,WT,BY51,IR,2,5188.764852,7237.61851,5420.602754,1112.420952,0.085117534,0.118727338,0.088920649,0.018248375,0.054901961,0.121568628,0.083660133,0.018300654,0.078052033,0.037007926,0.054067848,0.00525725,1,56028,1125.734,0.716916047,0.748948393,0.15369986,0.09261021,0.096748104,0.019854732,1.27957E-05,1.33674E-05,2.74327E-06
597,1,0HR,Male,WT,BY51,IR,2,1335.407885,3113.375241,2125.542542,544.2065551,0.037759653,0.088033005,0.060101299,0.015387846,0.035294119,0.088888891,0.056209151,0.015686275,0.018011317,0.028236102,0.033590983,0.00445019,1,31458,897.894,0.428926095,0.682713254,0.174796326,0.042450502,0.067567631,0.017299465,1.36349E-05,2.17024E-05,5.5565E-06
