ImageNumber,ObjectNumber,Metadata_Time,SEX,GENOTYPE,Metadata_Mouse,Metadata_Treatment,Metadata_Well,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
103,1,3HR,Male,WT,Mouse 1,IR,1,657.5176663,1067.602642,51.43529586,244.0549097,0.052804181,0.085737443,0.004130686,0.019599655,0.047058824,0.083660133,0.002614379,0.018300654,0.036131701,0.029478091,0.003968758,0.006506567,1,10237,553.596,0.61588239,0.048178315,0.228600886,5.15817E-06,4.03506E-07,1.91459E-06,6.01624E-05,4.70629E-06,2.23308E-05
103,2,3HR,Male,WT,Mouse 1,IR,1,400.7804046,1215.083694,131.7660172,216.9542558,0.030984183,0.093937665,0.010186781,0.016772652,0.019607844,0.09150327,0.006535948,0.015686275,0.031956193,0.036324866,0.011658379,0.0045462,2,10930,504.488,0.329837695,0.108441927,0.178550874,2.83478E-06,9.32002E-07,1.53455E-06,3.01773E-05,9.92149E-06,1.63359E-05
114,1,3HR,Male,WT,Mouse 1,IR,1,184.290202,573.2915208,94.25621204,190.4130769,0.022136961,0.068863846,0.011322068,0.022872442,0.019607844,0.06797386,0.010457517,0.023529412,0.006024949,0.012327657,0.005105828,0.004490485,1,6379,452.724,0.321459843,0.16441236,0.332140054,3.47029E-06,1.7749E-06,3.58558E-06,5.03935E-05,2.5774E-05,5.20677E-05
117,1,3HR,Male,WT,Mouse 1,IR,1,170.8235358,708.8784496,127.745102,157.0509863,0.018076565,0.075013593,0.013518,0.016619152,0.015686275,0.074509807,0.013071896,0.015686275,0.008086196,0.018744047,0.0051387,0.003606661,1,6895,671.296,0.240977189,0.180207343,0.221548541,2.62169E-06,1.96055E-06,2.41032E-06,3.49496E-05,2.61359E-05,3.21318E-05
119,1,3HR,Male,WT,Mouse 1,IR,1,823.666693,2400.985685,315.6562187,417.0666812,0.027384357,0.07982531,0.010494588,0.013866171,0.027450981,0.078431375,0.010457517,0.013071896,0.009455424,0.016926191,0.004358451,0.003077119,1,25246,1341.102,0.343053563,0.13146943,0.173706442,1.0847E-06,4.15693E-07,5.49242E-07,1.35884E-05,5.20754E-06,6.88055E-06
120,1,3HR,Male,WT,Mouse 1,IR,1,3369.627565,16030.30244,814.4222515,2191.218375,0.025336879,0.120534934,0.006123798,0.016476193,0.023529412,0.121568628,0.006535948,0.015686275,0.011590175,0.03796392,0.00213561,0.004565734,1,123984,2483.746,0.210203618,0.050805171,0.136692267,2.04356E-07,4.93918E-08,1.3289E-07,1.69541E-06,4.09772E-07,1.1025E-06
127,1,3HR,Male,WT,Mouse 1,IR,1,498.7411937,1768.177829,245.0261515,419.1895574,0.021180668,0.075091427,0.010405833,0.017802249,0.019607844,0.071895428,0.009150327,0.018300654,0.010600031,0.018887842,0.005224456,0.003866349,1,19734,973.442,0.282065065,0.138575514,0.237074321,1.07331E-06,5.27305E-07,9.02111E-07,1.42934E-05,7.02217E-06,1.20135E-05
127,2,3HR,Male,WT,Mouse 1,IR,1,111.8392199,475.3176607,78.05229007,113.8065401,0.016510071,0.070167945,0.011522334,0.016800493,0.015686275,0.070588239,0.010457517,0.015686275,0.006549031,0.016948619,0.005576578,0.003705822,2,4745,527.246,0.235293634,0.164210793,0.239432593,3.47947E-06,2.42831E-06,3.54067E-06,4.95877E-05,3.46071E-05,5.046E-05
128,1,3HR,Male,WT,Mouse 1,IR,1,57.58039444,347.4823629,78.27320491,80.38170227,0.011279215,0.068067064,0.015332655,0.015745681,0.011764706,0.06797386,0.013071896,0.015686275,0.003570445,0.021172312,0.008694881,0.003684479,1,3483,376.374,0.165707387,0.225258066,0.231325992,3.23836E-06,4.40214E-06,4.52072E-06,4.75761E-05,6.46736E-05,6.64157E-05
134,1,3HR,Male,WT,Mouse 1,IR,1,1293.741225,6879.377987,776.6104841,1245.367363,0.014314939,0.07611868,0.00859301,0.013779694,0.011764706,0.074509807,0.007843138,0.013071896,0.006050705,0.013924444,0.002468752,0.003007544,1,79779,3237.182,0.188060785,0.112889637,0.181029065,1.79432E-07,1.0771E-07,1.72723E-07,2.35727E-06,1.41503E-06,2.26913E-06
134,2,3HR,Male,WT,Mouse 1,IR,1,900.070616,2913.643208,412.9098171,486.5438083,0.02887433,0.093469883,0.013246177,0.01560836,0.027450981,0.094117649,0.013071896,0.015686275,0.013311656,0.02393426,0.004700922,0.003734856,2,27360,998.798,0.308915866,0.141715985,0.166988122,1.05535E-06,4.84144E-07,5.70481E-07,1.12908E-05,5.17968E-06,6.10337E-06
135,1,3HR,Male,WT,Mouse 1,IR,1,120.8313765,333.3241917,19.68235368,74.40784582,0.028524876,0.078688431,0.004646448,0.017565592,0.019607844,0.077124186,0.003921569,0.018300654,0.023733152,0.028900745,0.003663114,0.003743294,1,3125,304.336,0.362504071,0.05904868,0.22322966,9.12796E-06,1.48686E-06,5.62099E-06,0.000116001,1.88956E-05,7.14335E-05
135,2,3HR,Male,WT,Mouse 1,IR,1,3443.866776,17115.24752,1350.762133,2206.930792,0.02954866,0.146850231,0.01158965,0.018935648,0.023529412,0.152941182,0.009150327,0.018300654,0.021082062,0.048563216,0.008049443,0.006144834,2,108560,1871.176,0.2012163,0.078921566,0.128945304,2.72187E-07,1.06758E-07,1.74426E-07,1.8535E-06,7.26986E-07,1.18778E-06
165,1,3HR,Male,WT,Mouse 1,IR,1,4728.83153,13726.27357,617.7712659,2971.223629,0.029651379,0.086068394,0.003873636,0.018630581,0.027450981,0.083660133,0.003921569,0.018300654,0.00969991,0.02015163,0.001444368,0.004260025,1,146645,4221.19,0.344509492,0.045006481,0.21646251,2.02198E-07,2.64151E-08,1.27045E-07,2.34928E-06,3.06908E-07,1.4761E-06
190,1,3HR,Male,WT,Mouse 1,IR,1,121.1490241,456.5072038,25.14902058,130.0130763,0.018017404,0.067892208,0.003740187,0.019335675,0.015686275,0.06797386,0.003921569,0.018300654,0.006110447,0.012201984,0.001865854,0.003745383,1,5001,411.654,0.265382502,0.055090085,0.284799616,3.60276E-06,7.47888E-07,3.86636E-06,5.30659E-05,1.10158E-05,5.69485E-05
209,1,3HR,Male,WT,Mouse 1,IR,1,1292.007885,4869.964854,213.8902051,1153.979124,0.02028875,0.076474378,0.003358776,0.018121247,0.019607844,0.077124186,0.003921569,0.018300654,0.005636534,0.01277895,0.001084957,0.004386494,1,55884,2435.084,0.265301275,0.043920277,0.236958409,3.63051E-07,6.01026E-08,3.24265E-07,4.74736E-06,7.85919E-07,4.24018E-06
222,1,3HR,Male,WT,Mouse 1,IR,1,1734.392215,6922.157064,326.7817126,1491.644502,0.019677027,0.078533259,0.003707404,0.016923006,0.019607844,0.078431375,0.003921569,0.015686275,0.006500104,0.013659693,0.001306864,0.003343255,1,78984,2869.706,0.250556611,0.047208075,0.215488393,2.49127E-07,4.69387E-08,2.14259E-07,3.17225E-06,5.97692E-07,2.72825E-06
222,2,3HR,Male,WT,Mouse 1,IR,1,624.4431583,1677.512475,79.50457853,363.1660265,0.025750233,0.069175772,0.003278539,0.014975919,0.023529412,0.06797386,0.002614379,0.015686275,0.00809077,0.009740531,0.001071541,0.003045751,2,19112,1665.508,0.372243526,0.047394329,0.216490805,1.34733E-06,1.71543E-07,7.83587E-07,1.9477E-05,2.47982E-06,1.13275E-05
225,1,3HR,Male,WT,Mouse 1,IR,1,3496.79227,19904.40835,848.9765006,2539.890282,0.023588245,0.134268791,0.005726925,0.01713329,0.019607844,0.135947719,0.005228758,0.015686275,0.01342421,0.047622986,0.001798447,0.004474348,1,139352,2428.154,0.175679287,0.042652687,0.12760441,1.69271E-07,4.10968E-08,1.2295E-07,1.26069E-06,3.06079E-07,9.15698E-07
226,1,3HR,Male,WT,Mouse 1,NOIR,1,183.7019664,510.3045892,10.60130755,51.30980622,0.026216921,0.072827828,0.00151296,0.00732265,0.027450981,0.070588239,0.00130719,0.007843138,0.005750162,0.019398883,0.001277028,0.001941245,1,5025,516.488,0.359984939,0.02077447,0.100547413,5.2173E-06,3.01087E-07,1.45724E-06,7.16388E-05,4.13422E-06,2.00094E-05
232,1,3HR,Male,WT,Mouse 1,NOIR,1,475.3960916,483.9019736,7.515032924,50.49411965,0.084185601,0.085691867,0.001330801,0.00894176,0.05882353,0.081045754,0.00130719,0.007843138,0.079984106,0.032316289,0.001231767,0.002318152,1,4040,358.164,0.982422304,0.015530073,0.104347827,2.0838E-05,3.29406E-07,2.21331E-06,0.000243174,3.84408E-06,2.58287E-05
232,2,3HR,Male,WT,Mouse 1,NOIR,1,670.6117839,911.5202842,48.95425012,94.36601691,0.061053513,0.082986188,0.004456869,0.008591225,0.054901961,0.083660133,0.003921569,0.007843138,0.029983828,0.027849295,0.002761219,0.002397817,2,8625,519.628,0.735706923,0.053706155,0.103525965,7.07867E-06,5.16738E-07,9.96084E-07,8.52994E-05,6.2268E-06,1.2003E-05
232,3,3HR,Male,WT,Mouse 1,NOIR,1,5473.564855,5606.495559,212.6549097,563.631395,0.085268645,0.087339475,0.003312795,0.008780399,0.050980393,0.087581702,0.002614379,0.007843138,0.07204713,0.024486773,0.002296632,0.002449764,3,57646,1735.126,0.976289876,0.037930095,0.100531854,1.47918E-06,5.74679E-08,1.52316E-07,1.6936E-05,6.57983E-07,1.74395E-06
234,1,3HR,Male,WT,Mouse 1,NOIR,1,1933.478488,3749.622317,39.25228879,332.5594919,0.043248747,0.08387291,0.000878009,0.007438811,0.039215688,0.083660133,0.00130719,0.007843138,0.017910476,0.023003991,0.000846622,0.002052502,1,39104,1424.662,0.515646197,0.010468331,0.088691464,1.10599E-06,2.24532E-08,1.90231E-07,1.31865E-05,2.67705E-07,2.26809E-06
234,2,3HR,Male,WT,Mouse 1,NOIR,1,121.7411806,250.5477197,3.313725588,27.27843257,0.033583774,0.069116612,0.000914131,0.007525085,0.031372551,0.06797386,0.00130719,0.007843138,0.008156932,0.015329558,0.000694844,0.002086697,2,2393,288.094,0.485900174,0.013225926,0.108875198,1.40342E-05,3.82002E-07,3.14462E-06,0.000203051,5.52692E-06,4.54974E-05
238,1,3HR,Male,WT,Mouse 1,NOIR,1,1078.564736,1962.190897,64.8405252,207.1477207,0.045949164,0.083593529,0.002762345,0.008824936,0.043137256,0.084967323,0.002614379,0.007843138,0.017124654,0.024183791,0.002008287,0.002401054,1,19556,965.9,0.549673703,0.033044963,0.105569606,2.34962E-06,1.41253E-07,4.51265E-07,2.81077E-05,1.68976E-06,5.39832E-06
240,1,3HR,Male,WT,Mouse 1,NOIR,1,5411.455052,8814.108723,794.8876047,1768.807895,0.113530999,0.184917837,0.016676547,0.037109155,0.062745102,0.189542487,0.015686275,0.018300654,0.131369019,0.087836729,0.011815881,0.048613338,1,43201,976.594,0.613953744,0.090183549,0.200679155,2.62797E-06,3.86022E-07,8.58988E-07,1.42116E-05,2.08753E-06,4.64524E-06
242,1,3HR,Male,WT,Mouse 1,NOIR,1,1663.058869,542.3882503,18.9986935,81.44313987,0.230021974,0.075019122,0.002627758,0.011264611,0.23137255,0.071895428,0.00130719,0.010457517,0.063423646,0.028497032,0.002423308,0.002662207,1,5342,420.928,3.066177905,0.035027849,0.150156534,4.30591E-05,4.91905E-07,2.10869E-06,0.000573976,6.55707E-06,2.81087E-05
242,2,3HR,Male,WT,Mouse 1,NOIR,1,2362.325558,4701.656323,182.1764773,397.8928274,0.047860077,0.095254286,0.003690846,0.008061201,0.043137256,0.095424838,0.003921569,0.007843138,0.024617445,0.029640426,0.002295621,0.002180064,2,43744,1350.688,0.502445393,0.038747298,0.084628225,1.09409E-06,8.43738E-08,1.84281E-07,1.1486E-05,8.85774E-07,1.93462E-06
243,1,3HR,Male,WT,Mouse 1,NOIR,1,540.9372712,859.2758399,33.13856328,87.30719336,0.04613144,0.073279536,0.002826076,0.007445607,0.039215688,0.071895428,0.002614379,0.007843138,0.028489053,0.020727359,0.002100642,0.002121285,1,9017,724.124,0.629526918,0.038565687,0.101605549,5.11605E-06,3.13416E-07,8.2573E-07,6.98156E-05,4.277E-06,1.12682E-05
243,2,3HR,Male,WT,Mouse 1,NOIR,1,962.9804204,1852.104622,105.4758206,172.894125,0.044667212,0.085908652,0.004892426,0.00801958,0.039215688,0.084967323,0.003921569,0.007843138,0.023058021,0.028619548,0.003970166,0.002167216,2,17951,876.588,0.519938458,0.05694917,0.093350086,2.48829E-06,2.72543E-07,4.46748E-07,2.89643E-05,3.17248E-06,5.20027E-06
254,1,3HR,Male,WT,Mouse 1,NOIR,1,312.0078538,954.7699592,131.8640563,93.33856608,0.027072265,0.08284338,0.011441567,0.008098791,0.027450981,0.081045754,0.010457517,0.007843138,0.008726833,0.028793016,0.00636624,0.002187793,1,9329,512.66,0.326788512,0.138110814,0.097760267,2.90195E-06,1.22645E-06,8.68131E-07,3.50293E-05,1.48045E-05,1.04792E-05
255,1,3HR,Male,WT,Mouse 1,NOIR,1,4429.980519,10839.35323,1338.196117,1086.052323,0.069386491,0.169776071,0.020960077,0.017010765,0.05882353,0.172549024,0.018300654,0.013071896,0.059886746,0.082216139,0.015720483,0.013436742,1,57415,1483.586,0.408694174,0.123457192,0.100195307,1.20851E-06,3.65063E-07,2.96277E-07,7.11825E-06,2.15026E-06,1.74511E-06
260,1,3HR,Male,WT,Mouse 1,NOIR,1,160.7921621,368.9843229,11.20653633,42.0888907,0.031040958,0.071232495,0.002163424,0.008125268,0.031372551,0.06797386,0.00130719,0.007843138,0.010053005,0.02109007,0.00158924,0.002169987,1,3719,400.1,0.435769631,0.030371307,0.114066881,8.34659E-06,5.81722E-07,2.1848E-06,0.000117174,8.16653E-06,3.06714E-05
260,2,3HR,Male,WT,Mouse 1,NOIR,1,8714.035545,12781.22255,364.6261568,1303.262795,0.061837633,0.090699716,0.002587506,0.009248377,0.047058824,0.088888891,0.002614379,0.007843138,0.044422268,0.028394023,0.001874335,0.002610604,2,128116,3520.36,0.681784196,0.028528269,0.10196699,4.82669E-07,2.01966E-08,7.21875E-08,5.32162E-06,2.22675E-07,7.95896E-07
260,3,3HR,Male,WT,Mouse 1,NOIR,1,155.5607887,213.5620974,40.23529539,25.98692919,0.049971342,0.068603308,0.012924926,0.008347873,0.047058824,0.06797386,0.010457517,0.007843138,0.017961522,0.017242875,0.008359061,0.002197297,3,2034,232.432,0.7284101,0.188400919,0.121683246,2.4568E-05,6.35444E-06,4.10417E-06,0.000358117,9.26258E-05,5.98246E-05
262,1,3HR,Male,WT,Mouse 1,NOIR,1,2874.564786,3072.031455,153.9490249,465.9477296,0.067457461,0.072091415,0.003612724,0.010934403,0.054901961,0.070588239,0.002614379,0.010457517,0.047113182,0.019867697,0.002884285,0.005426338,1,38260,1016.454,0.935721144,0.050113102,0.15167414,1.76313E-06,9.44256E-08,2.85792E-07,2.44569E-05,1.3098E-06,3.9643E-06
268,1,3HR,Male,WT,Mouse 1,NOIR,1,211.9137315,313.5477217,8.83660161,37.45621072,0.048271921,0.071423171,0.002012893,0.008532166,0.047058824,0.070588239,0.00130719,0.007843138,0.012309497,0.014726984,0.00143447,0.002161235,1,2988,330.266,0.675857985,0.028182637,0.119459362,1.61553E-05,6.73659E-07,2.85548E-06,0.000226191,9.43194E-06,3.99797E-05
268,2,3HR,Male,WT,Mouse 1,NOIR,1,5155.572689,5258.320395,310.5346514,668.2431605,0.086307403,0.088027461,0.005198538,0.011186794,0.054901961,0.087581702,0.003921569,0.010457517,0.074760472,0.02409882,0.003661962,0.003559239,2,55174,1266.478,0.980459976,0.059055863,0.127083006,1.56428E-06,9.42208E-08,2.02755E-07,1.77703E-05,1.07036E-06,2.30331E-06
268,3,3HR,Male,WT,Mouse 1,NOIR,1,465.298051,462.0679849,41.70719091,53.75947907,0.086198231,0.085599849,0.007726416,0.009959148,0.047058824,0.087581702,0.006535948,0.010457517,0.094623151,0.021163634,0.005730839,0.0027862,3,4865,316.89,1.006990456,0.090262023,0.116345388,1.7718E-05,1.58816E-06,2.0471E-06,0.000206987,1.85533E-05,2.39148E-05
269,1,3HR,Male,WT,Mouse 1,NOIR,1,259.9882427,225.1908555,10.07320297,31.52679856,0.07907185,0.068488703,0.003063626,0.009588442,0.070588239,0.06666667,0.002614379,0.010457517,0.032690183,0.018983987,0.002080588,0.002625354,1,2125,262.572,1.15452398,0.044731847,0.14000035,3.72103E-05,1.44171E-06,4.51221E-06,0.000543305,2.10503E-05,6.58825E-05
271,1,3HR,Male,WT,Mouse 1,NOIR,1,2877.858905,4063.092914,46.03660272,427.0666844,0.056650766,0.079982144,0.000906232,0.008406824,0.047058824,0.078431375,0.00130719,0.007843138,0.030314726,0.023816289,0.000849545,0.002254215,1,44877,1556.4,0.708292664,0.011330433,0.105108767,1.26236E-06,2.01937E-08,1.8733E-07,1.5783E-05,2.52478E-07,2.34215E-06
271,2,3HR,Male,WT,Mouse 1,NOIR,1,133.7764749,253.2300718,3.358170034,26.83398809,0.038386363,0.072662861,0.000963607,0.007699853,0.035294119,0.071895428,0.00130719,0.007843138,0.017191045,0.020101131,0.000746729,0.002160748,2,2355,300.852,0.528280366,0.01326134,0.10596683,1.62999E-05,4.09175E-07,3.26958E-06,0.000224323,5.63114E-06,4.49965E-05
271,3,3HR,Male,WT,Mouse 1,NOIR,1,2430.451048,2222.97653,25.78692889,262.4156966,0.083466158,0.076341101,0.000885571,0.009011838,0.06666667,0.074509807,0.00130719,0.007843138,0.051561916,0.019250202,0.000815775,0.002353023,3,24759,1209.714,1.093331853,0.01160018,0.118046994,3.37114E-06,3.57676E-08,3.63982E-07,4.4159E-05,4.68524E-07,4.76784E-06
271,4,3HR,Male,WT,Mouse 1,NOIR,1,136.4000041,267.4274581,6.866666916,31.33333455,0.039094298,0.076648741,0.00196809,0.008980606,0.039215688,0.077124186,0.00130719,0.007843138,0.009265451,0.02424083,0.001305154,0.002240983,4,2350,247.916,0.510044874,0.025676746,0.117165734,1.66359E-05,8.37485E-07,3.82153E-06,0.00021704,1.09263E-05,4.98578E-05
