ImageNumber,ObjectNumber,Metadata_Time,SEX,GENOTYPE,Metadata_Mouse,Metadata_Treatment,Metadata_Well,CASP_Intensity_IntegratedIntensity_CASPGray,DNA_Intensity_IntegratedIntensity_,EDU_Intensity_IntegratedIntensity_EdU,TUNEL_Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
474,4,24HR,Male,WT,Mouse 1,IR,2,644.0196268,1154.210485,17.60784368,119.552946,0.04679695,0.083869386,0.001279454,0.008687178,0.043137256,0.084967323,0.00130719,0.007843138,0.024136322,0.024690802,0.000825612,0.002342297,4,11320,557.838,0.557974161,0.015255314,0.103579847,4.13E-06,1.13E-07,7.67E-07,4.93E-05,1.35E-06,9.15E-06
476,1,24HR,Male,WT,Mouse 1,IR,2,1417.039257,2692.077195,33.66666777,530.3032848,0.0497294,0.094475424,0.001181494,0.018610398,0.047058824,0.087581702,0.00130719,0.013071896,0.019750443,0.040595597,0.001067818,0.015177457,1,24087,1128.606,0.526373931,0.012505833,0.196986656,2.06E-06,4.91E-08,7.73E-07,2.19E-05,5.19E-07,8.18E-06
479,1,24HR,Male,WT,Mouse 1,IR,2,691.4353147,1624.992201,58.57777984,162.2222279,0.043377372,0.101944304,0.003674892,0.010177053,0.035294119,0.101960786,0.002614379,0.010457517,0.029575116,0.046092722,0.002737648,0.002669767,1,13159,661.462,0.425500697,0.036048038,0.099829542,3.30E-06,2.79E-07,7.73E-07,3.23E-05,2.74E-06,7.59E-06
480,1,24HR,Male,WT,Mouse 1,IR,2,222.8902025,363.4222321,21.11634064,38.25359629,0.051726666,0.084340272,0.00490052,0.008877604,0.035294119,0.074509807,0.003921569,0.007843138,0.047463588,0.046213374,0.002587263,0.002166236,1,3002,287.47,0.613309211,0.058104152,0.105259373,1.72E-05,1.63E-06,2.96E-06,0.0002043,1.94E-05,3.51E-05
481,1,24HR,Male,WT,Mouse 1,IR,2,8042.070823,13983.65007,55.68496896,2156.732096,0.063402271,0.110244636,0.00043901,0.017003296,0.05882353,0.112418301,0,0.013071896,0.028602088,0.033047102,0.000625171,0.008844035,1,117256,2276.06,0.575105268,0.003982148,0.154232413,5.41E-07,3.74E-09,1.45E-07,4.90E-06,3.40E-08,1.32E-06
483,1,24HR,Male,WT,Mouse 1,IR,2,10324.55322,13813.04613,88.92157125,1590.841882,0.097053518,0.129846269,0.000835886,0.014954332,0.082352944,0.129411772,0.00130719,0.013071896,0.061319458,0.043603388,0.000694178,0.005212049,1,100014,1415.28,0.747449413,0.006437506,0.115169519,9.70E-07,8.36E-09,1.50E-07,7.47E-06,6.44E-08,1.15E-06
486,1,24HR,Male,WT,Mouse 1,IR,2,4361.674632,6834.443297,57.60784485,739.9555803,0.065330717,0.102368727,0.000862871,0.011083318,0.05882353,0.104575165,0.00130719,0.010457517,0.033019656,0.025884724,0.00076346,0.003126581,1,60863,1464.3,0.638190185,0.008429047,0.108268596,1.07E-06,1.42E-08,1.82E-07,1.05E-05,1.38E-07,1.78E-06
487,1,24HR,Male,WT,Mouse 1,IR,2,1915.156916,2706.577855,34.71503371,619.3438102,0.053147132,0.075109695,0.00096337,0.017187285,0.047058824,0.074509807,0.00130719,0.015686275,0.021204211,0.015874539,0.0007528,0.007284056,1,29827,1774.718,0.707593507,0.012826172,0.228829113,1.78E-06,3.23E-08,5.76E-07,2.37E-05,4.30E-07,7.67E-06
489,1,24HR,Male,WT,Mouse 1,IR,2,9864.427729,10331.88263,193.8810524,1089.275853,0.097293839,0.101904393,0.001912268,0.010743637,0.078431375,0.101960786,0.00130719,0.010457517,0.068356337,0.032559891,0.001031202,0.002646258,1,91982,2319.142,0.954756077,0.018765317,0.105428593,1.06E-06,2.08E-08,1.17E-07,1.04E-05,2.04E-07,1.15E-06
491,1,24HR,Male,WT,Mouse 1,IR,2,5986.392332,7570.97274,85.78562348,1332.820957,0.068140236,0.086176756,0.000976457,0.015170863,0.06666667,0.084967323,0.00130719,0.013071896,0.024756449,0.021540084,0.000764404,0.006789383,1,79741,2303.244,0.790703195,0.011330859,0.176043555,8.55E-07,1.22E-08,1.90E-07,9.92E-06,1.42E-07,2.21E-06
491,2,24HR,Male,WT,Mouse 1,IR,2,857.9451226,995.7882625,21.19869348,129.9346452,0.064814167,0.075227639,0.001601473,0.009816019,0.050980393,0.074509807,0.00130719,0.010457517,0.041983774,0.019386848,0.000855464,0.002469549,2,10776,591.564,0.861573845,0.021288354,0.13048421,6.01E-06,1.49E-07,9.11E-07,8.00E-05,1.98E-06,1.21E-05
491,3,24HR,Male,WT,Mouse 1,IR,2,624.3333524,840.3425068,17.87843193,108.6117686,0.056562181,0.076131773,0.001619717,0.009839805,0.043137256,0.077124186,0.00130719,0.010457517,0.037390619,0.019773602,0.000835758,0.002614118,3,9558,461.074,0.742951055,0.021275173,0.129247025,5.92E-06,1.69E-07,1.03E-06,7.77E-05,2.23E-06,1.35E-05
492,1,24HR,Male,WT,Mouse 1,IR,2,8998.333596,12160.38594,99.26013366,2361.973933,0.072832104,0.098425612,0.000803407,0.01911771,0.06666667,0.098039217,0.00130719,0.015686275,0.032510168,0.028820287,0.000738118,0.010319272,1,114840,2135.774,0.739971054,0.008162581,0.194235113,6.34E-07,7.00E-09,1.66E-07,6.44E-06,7.11E-08,1.69E-06
492,2,24HR,Male,WT,Mouse 1,IR,2,3819.81971,9155.351891,168.7607903,1122.34775,0.046131417,0.110567877,0.0020381,0.013554433,0.047058824,0.112418301,0.00130719,0.013071896,0.014328576,0.032453281,0.00112554,0.004053469,2,76655,1443.21,0.417222599,0.018433021,0.122589253,6.02E-07,2.66E-08,1.77E-07,5.44E-06,2.40E-07,1.60E-06
492,3,24HR,Male,WT,Mouse 1,IR,2,185.6666718,236.1934717,2.349019677,53.43268155,0.053230124,0.067716018,0.000673457,0.015319003,0.050980393,0.06797386,0.00130719,0.015686275,0.011658366,0.010132322,0.000667389,0.004789677,3,2212,317.718,0.786078762,0.00994532,0.22622421,2.41E-05,3.04E-07,6.93E-06,0.00035537,4.50E-06,0.000102271
494,1,24HR,Male,WT,Mouse 1,IR,2,76.90980657,262.4993532,2.498039289,33.6549033,0.020308901,0.069315911,0.000659635,0.008886956,0.015686275,0.06797386,0,0.007843138,0.013350417,0.023463759,0.000680622,0.002193698,1,2534,292.298,0.292990461,0.009516364,0.128209471,8.01E-06,2.60E-07,3.51E-06,0.000115624,3.76E-06,5.06E-05
496,1,24HR,Male,WT,Mouse 1,IR,2,6278.298217,7156.805408,36.58954356,931.8013397,0.078188453,0.089129176,0.000455678,0.011604435,0.074509807,0.087581702,0,0.010457517,0.0442483,0.025162614,0.000632402,0.004255595,1,72241,2124.022,0.877248697,0.005112553,0.130197943,1.08E-06,6.31E-09,1.61E-07,1.21E-05,7.08E-08,1.80E-06
499,1,24HR,Male,WT,Mouse 1,IR,2,1228.882388,1247.688922,14.76862789,146.9777835,0.075488813,0.076644077,0.00090722,0.009028674,0.050980393,0.078431375,0.00130719,0.007843138,0.071798209,0.022443909,0.000697353,0.002361003,1,13616,619.666,0.984926905,0.011836787,0.117800023,5.54E-06,6.66E-08,6.63E-07,7.23E-05,8.69E-07,8.65E-06
501,1,24HR,Male,WT,Mouse 1,IR,2,1989.251037,1742.428809,19.42745156,360.2065474,0.084559024,0.074067112,0.000825822,0.015311649,0.082352944,0.071895428,0.00130719,0.013071896,0.026341154,0.01513934,0.000729314,0.005951458,1,18654,1341.93,1.141654125,0.011149639,0.206726694,4.53E-06,4.43E-08,8.21E-07,6.12E-05,5.98E-07,1.11E-05
507,1,24HR,Male,WT,Mouse 1,IR,2,6967.133536,14530.52715,228.7660202,1688.188292,0.043512494,0.090748867,0.001428734,0.010543401,0.039215688,0.088888891,0.00130719,0.010457517,0.01897586,0.022684904,0.000828947,0.00275936,1,149607,2722.72,0.479482504,0.015743821,0.116182178,2.91E-07,9.55E-09,7.05E-08,3.20E-06,1.05E-07,7.77E-07
507,2,24HR,Male,WT,Mouse 1,IR,2,827.756888,1635.185666,76.29019902,195.9790925,0.039034089,0.077109576,0.003597576,0.009241681,0.035294119,0.077124186,0.003921569,0.007843138,0.020806842,0.019146291,0.001672609,0.002388207,2,17860,962.862,0.506215842,0.046655374,0.119851278,2.19E-06,2.01E-07,5.17E-07,2.83E-05,2.61E-06,6.71E-06
508,1,24HR,Male,WT,Mouse 1,IR,2,8696.008088,12244.35452,414.048382,1207.155599,0.069102041,0.097298654,0.003290198,0.009592553,0.06666667,0.098039217,0.002614379,0.010457517,0.040227955,0.024037049,0.001599522,0.002401733,1,117824,1897.208,0.710205513,0.033815452,0.098588749,5.86E-07,2.79E-08,8.14E-08,6.03E-06,2.87E-07,8.37E-07
510,1,24HR,Male,WT,Mouse 1,IR,2,1632.474556,1850.486327,97.48104955,199.9137341,0.064742199,0.073388314,0.003865994,0.007928365,0.05882353,0.071895428,0.003921569,0.007843138,0.038852829,0.018088699,0.001607098,0.002156312,1,20331,1316.408,0.88218677,0.052678611,0.108033078,3.18E-06,1.90E-07,3.90E-07,4.34E-05,2.59E-06,5.31E-06
516,1,24HR,Male,WT,Mouse 1,IR,2,389.1215808,894.9098277,26.09542577,108.2797427,0.033369486,0.076743832,0.002237838,0.009285631,0.031372551,0.077124186,0.002614379,0.007843138,0.013341793,0.021908319,0.001220368,0.002378536,1,9236,613.768,0.434816524,0.029159838,0.120995143,3.61E-06,2.42E-07,1.01E-06,4.71E-05,3.16E-06,1.31E-05
516,2,24HR,Male,WT,Mouse 1,IR,2,1267.000037,1597.422263,88.41830394,201.6993535,0.062707253,0.079060741,0.004376061,0.009982646,0.054901961,0.078431375,0.003921569,0.010457517,0.035784561,0.0224253,0.00197105,0.002504708,2,16663,923.314,0.79315286,0.055350615,0.126265521,3.76E-06,2.63E-07,5.99E-07,4.76E-05,3.32E-06,7.58E-06
517,1,24HR,Male,WT,Mouse 1,IR,2,1356.968667,2908.58308,114.3673248,335.4431495,0.038812673,0.083192697,0.003271189,0.009594507,0.039215688,0.081045754,0.002614379,0.010457517,0.014420859,0.023578525,0.001427029,0.002461446,1,29454,1488.77,0.466539421,0.039320632,0.115328715,1.32E-06,1.11E-07,3.26E-07,1.58E-05,1.33E-06,3.92E-06
517,2,24HR,Male,WT,Mouse 1,IR,2,158.5647105,247.8666739,13.92026201,38.54640655,0.042924935,0.067099803,0.003768344,0.010434869,0.031372551,0.06666667,0.003921569,0.010457517,0.028483841,0.015379546,0.00133073,0.002629102,2,2484,267.642,0.639717748,0.056160281,0.155512663,1.73E-05,1.52E-06,4.20E-06,0.000257535,2.26E-05,6.26E-05
518,1,24HR,Male,WT,Mouse 1,IR,2,5840.776634,6041.793617,369.2379214,637.7176701,0.08872515,0.091778727,0.005608961,0.009687341,0.070588239,0.09150327,0.005228758,0.010457517,0.060720158,0.027896203,0.003442732,0.00246137,1,58387,2056.666,0.966728923,0.061113958,0.105551052,1.52E-06,9.61E-08,1.66E-07,1.66E-05,1.05E-06,1.81E-06
521,1,24HR,Male,WT,Mouse 1,IR,2,2032.364769,3217.492897,192.4353008,433.7621063,0.059882871,0.09480223,0.005670034,0.012780639,0.062745102,0.09150327,0.005228758,0.013071896,0.022097514,0.033576332,0.003180549,0.003433208,1,29124,1193.504,0.631660996,0.059809083,0.134813695,2.06E-06,1.95E-07,4.39E-07,2.17E-05,2.05E-06,4.63E-06
525,1,24HR,Male,WT,Mouse 1,IR,2,477.5490332,714.9777967,43.60784469,79.40131049,0.051421238,0.076986949,0.004695579,0.008549727,0.047058824,0.077124186,0.005228758,0.007843138,0.018540337,0.018017612,0.001790345,0.002174645,1,7156,518.176,0.667921487,0.060991887,0.111054233,7.19E-06,6.56E-07,1.19E-06,9.33E-05,8.52E-06,1.55E-05
525,2,24HR,Male,WT,Mouse 1,IR,2,380.1529532,664.8405417,26.62745204,74.82614696,0.042541736,0.07440024,0.002979795,0.008373562,0.039215688,0.071895428,0.002614379,0.007843138,0.017421261,0.015250139,0.001223913,0.00213997,2,6611,582.978,0.571795685,0.040050885,0.112547509,6.43E-06,4.51E-07,1.27E-06,8.65E-05,6.06E-06,1.70E-05
525,3,24HR,Male,WT,Mouse 1,IR,2,741.1019829,1568.332064,119.5150368,171.0222289,0.039595127,0.08379185,0.006385374,0.009137267,0.039215688,0.083660133,0.006535948,0.007843138,0.012916317,0.021107922,0.001979976,0.002236616,3,15701,791.754,0.472541498,0.076205186,0.109047206,2.52E-06,4.07E-07,5.82E-07,3.01E-05,4.85E-06,6.95E-06
525,4,24HR,Male,WT,Mouse 1,IR,2,1110.82748,1877.428816,112.4065403,214.1202705,0.043632015,0.073743227,0.004415199,0.008410396,0.043137256,0.071895428,0.003921569,0.007843138,0.011860836,0.013317529,0.001402945,0.002150717,4,20586,1421.802,0.591674886,0.059872598,0.114049741,2.12E-06,2.14E-07,4.09E-07,2.87E-05,2.91E-06,5.54E-06
529,1,24HR,Male,WT,Mouse 1,IR,2,3299.298131,5134.289029,87.06666931,835.1006814,0.050662564,0.078839873,0.001336957,0.012823437,0.050980393,0.078431375,0.00130719,0.013071896,0.015842487,0.017313736,0.000776293,0.004164977,1,57841,1926.01,0.642600779,0.016957882,0.162651669,8.76E-07,2.31E-08,2.22E-07,1.11E-05,2.93E-07,2.81E-06
530,1,24HR,Male,WT,Mouse 1,IR,2,1197.317682,1815.047111,47.08104729,279.5764798,0.048108232,0.072928605,0.001891717,0.011233385,0.047058824,0.071895428,0.00130719,0.010457517,0.017676619,0.015417696,0.00086534,0.002863356,1,19945,1410.732,0.659662041,0.025939298,0.15403263,2.41E-06,9.48E-08,5.63E-07,3.31E-05,1.30E-06,7.72E-06
530,2,24HR,Male,WT,Mouse 1,IR,2,1055.909835,1484.217038,48.66928282,245.440531,0.052257242,0.073454273,0.002408655,0.012146913,0.047058824,0.071895428,0.002614379,0.013071896,0.02297958,0.014289444,0.001000358,0.003039946,2,16065,1173.612,0.711425491,0.032791217,0.165367008,3.25E-06,1.50E-07,7.56E-07,4.43E-05,2.04E-06,1.03E-05
531,1,24HR,Male,WT,Mouse 1,IR,2,2296.274575,3828.985724,125.375168,510.7634164,0.04821169,0.080391898,0.002632328,0.01072379,0.047058824,0.078431375,0.002614379,0.010457517,0.018112686,0.019390021,0.001292229,0.003061346,1,41108,1736.96,0.599708315,0.032743702,0.13339392,1.17E-06,6.40E-08,2.61E-07,1.46E-05,7.97E-07,3.24E-06
533,1,24HR,Male,WT,Mouse 1,IR,2,5684.58839,6164.16486,216.3477208,719.796103,0.081796169,0.088696848,0.003113051,0.010357226,0.06666667,0.087581702,0.002614379,0.010457517,0.05710146,0.024473121,0.001481606,0.002612699,1,62449,1878.8,0.922199279,0.035097653,0.116771066,1.31E-06,4.98E-08,1.66E-07,1.48E-05,5.62E-07,1.87E-06
533,2,24HR,Male,WT,Mouse 1,IR,2,2533.827523,4048.611879,71.02222443,804.4496985,0.048786559,0.077952363,0.001367469,0.015488952,0.047058824,0.077124186,0.00130719,0.013071896,0.013959534,0.018754621,0.000862608,0.006143834,2,44711,2171.492,0.625850933,0.017542364,0.198697658,1.09E-06,3.06E-08,3.46E-07,1.40E-05,3.92E-07,4.44E-06
536,1,24HR,Male,WT,Mouse 1,IR,2,1470.654944,2163.249728,218.3856278,247.6810545,0.060670584,0.089242976,0.009009308,0.010217865,0.05882353,0.088888891,0.007843138,0.010457517,0.034562656,0.03218795,0.004748327,0.00286668,1,20675,877.206,0.679835955,0.100952574,0.114494897,2.93E-06,4.36E-07,4.94E-07,3.29E-05,4.88E-06,5.54E-06
540,1,24HR,Male,WT,Mouse 1,IR,2,5978.851145,4760.789671,497.0875971,406.2692964,0.137618855,0.109581993,0.011441768,0.009351348,0.113725491,0.101960786,0.010457517,0.010457517,0.101306365,0.047385504,0.006106533,0.002369331,1,37651,1509.694,1.255852822,0.104412846,0.085336535,3.66E-06,3.04E-07,2.48E-07,3.34E-05,2.77E-06,2.27E-06
546,1,24HR,Male,WT,Mouse 1,IR,2,11370.93758,8912.10871,434.0549175,1751.417049,0.110599323,0.086683546,0.004221831,0.017035142,0.113725491,0.087581702,0.003921569,0.015686275,0.048235227,0.022837892,0.002377187,0.007940028,1,91554,3069.68,1.27589754,0.048703952,0.19652106,1.21E-06,4.61E-08,1.86E-07,1.39E-05,5.32E-07,2.15E-06
546,2,24HR,Male,WT,Mouse 1,IR,2,2709.600076,2986.435382,79.51111382,497.6810621,0.066162037,0.072921702,0.001941474,0.012152197,0.05882353,0.071895428,0.00130719,0.010457517,0.026499847,0.014912969,0.001029568,0.003298732,2,35086,1532.184,0.907302429,0.026624086,0.166647189,1.89E-06,5.53E-08,3.46E-07,2.59E-05,7.59E-07,4.75E-06
549,1,24HR,Male,WT,Mouse 1,IR,2,444.5333463,846.8849897,39.13464197,150.703273,0.038987313,0.074275126,0.003432261,0.013217267,0.039215688,0.071895428,0.002614379,0.013071896,0.011211208,0.019064812,0.0018227,0.005153394,1,8499,769.576,0.524904033,0.046210102,0.177950105,4.59E-06,4.04E-07,1.56E-06,6.18E-05,5.44E-06,2.09E-05
549,2,24HR,Male,WT,Mouse 1,IR,2,283.4470672,549.1424979,111.8169967,78.02876083,0.039047674,0.075649883,0.015403912,0.010749244,0.039215688,0.074509807,0.014379085,0.010457517,0.016917983,0.028245524,0.007360365,0.00284921,2,5331,459.068,0.516163051,0.203621095,0.142092009,7.32E-06,2.89E-06,2.02E-06,9.68E-05,3.82E-05,2.67E-05
550,1,24HR,Male,WT,Mouse 1,IR,2,6276.262926,6686.035456,779.1686517,766.1150595,0.087206655,0.092900312,0.010826298,0.010644922,0.082352944,0.09150327,0.010457517,0.010457517,0.042814841,0.025157951,0.004674387,0.003041254,1,65134,1879.208,0.938712181,0.116536721,0.114584355,1.34E-06,1.66E-07,1.63E-07,1.44E-05,1.79E-06,1.76E-06
552,1,24HR,Male,WT,Mouse 1,IR,2,6486.913917,13963.04615,929.108528,1319.869326,0.051685674,0.111253127,0.007402842,0.0105163,0.050980393,0.112418301,0.006535948,0.010457517,0.019688646,0.035085098,0.003751214,0.002836242,1,116561,2189.894,0.464577274,0.066540533,0.094525887,4.43E-07,6.35E-08,9.02E-08,3.99E-06,5.71E-07,8.11E-07
552,2,24HR,Male,WT,Mouse 1,IR,2,417.0039337,718.6457704,76.9843163,93.27843479,0.043190464,0.074432498,0.007973518,0.009661153,0.039215688,0.074509807,0.006535948,0.010457517,0.022076544,0.021788762,0.004525207,0.002574562,2,7159,619.22,0.580263533,0.107124149,0.129797514,6.03E-06,1.11E-06,1.35E-06,8.11E-05,1.50E-05,1.81E-05
560,1,24HR,Male,WT,Mouse 1,IR,2,964.1215981,1088.166047,22.73071964,176.4470643,0.063345703,0.071495798,0.001493477,0.011593105,0.062745102,0.070588239,0.00130719,0.010457517,0.019046936,0.013132992,0.000713456,0.002606244,1,11568,1033.148,0.886005955,0.020889018,0.162150864,5.48E-06,1.29E-07,1.00E-06,7.66E-05,1.81E-06,1.40E-05
563,1,24HR,Male,WT,Mouse 1,IR,2,804.141201,1657.347753,176.0993521,193.994778,0.043413119,0.089475126,0.009507064,0.010473184,0.039215688,0.088888891,0.009150327,0.010457517,0.021418299,0.026005483,0.00362176,0.002795364,1,16517,547.564,0.485197629,0.106253713,0.117051342,2.63E-06,5.76E-07,6.34E-07,2.94E-05,6.43E-06,7.09E-06
563,2,24HR,Male,WT,Mouse 1,IR,2,800.6078675,1477.513763,108.1228796,176.1385684,0.044699228,0.082491975,0.006036675,0.0098341,0.043137256,0.083660133,0.005228758,0.010457517,0.017166439,0.0183292,0.002735849,0.002413361,2,15752,610.156,0.54186153,0.073178932,0.119212811,2.84E-06,3.83E-07,6.24E-07,3.44E-05,4.65E-06,7.57E-06
566,1,24HR,Male,WT,Mouse 1,IR,2,9091.65124,10974.94274,1025.925523,995.7935043,0.079375338,0.095817555,0.008956919,0.008693849,0.074509807,0.095424838,0.009150327,0.007843138,0.044238713,0.024679288,0.003521458,0.002310222,1,105750,2315.054,0.82840079,0.093478895,0.090733367,7.51E-07,8.47E-08,8.22E-08,7.83E-06,8.84E-07,8.58E-07
570,1,24HR,Male,WT,Mouse 1,IR,2,1293.874547,2169.220972,121.7163444,207.3098132,0.046570728,0.078077276,0.004380965,0.00746175,0.035294119,0.077124186,0.003921569,0.007843138,0.032716039,0.019602523,0.002030297,0.001993374,1,23222,1152.81,0.596469684,0.056110625,0.095568785,2.01E-06,1.89E-07,3.21E-07,2.57E-05,2.42E-06,4.12E-06
570,2,24HR,Male,WT,Mouse 1,IR,2,610.858841,635.4026327,74.09412011,65.46928395,0.072308101,0.07521338,0.008770611,0.007749678,0.050980393,0.074509807,0.009150327,0.007843138,0.053876889,0.017346212,0.002867253,0.002023571,2,6400,518.558,0.961372852,0.116609715,0.103035903,1.13E-05,1.37E-06,1.21E-06,0.000150215,1.82E-05,1.61E-05
570,3,24HR,Male,WT,Mouse 1,IR,2,124.2235334,376.9673303,20.97908572,34.4078446,0.030365078,0.092145522,0.005128107,0.00841062,0.027450981,0.083660133,0.005228758,0.007843138,0.01187443,0.042017541,0.00268319,0.002090308,3,2897,258.712,0.32953395,0.055652265,0.091275402,1.05E-05,1.77E-06,2.90E-06,0.00011375,1.92E-05,3.15E-05
570,4,24HR,Male,WT,Mouse 1,IR,2,165.2666716,236.8326866,32.06536052,26.20392272,0.049230465,0.070548909,0.00955179,0.007805756,0.043137256,0.070588239,0.009150327,0.007843138,0.022554173,0.016212065,0.003248376,0.002066449,4,2207,257.502,0.697820364,0.135392462,0.110643185,2.23E-05,4.33E-06,3.54E-06,0.000316185,6.13E-05,5.01E-05
570,5,24HR,Male,WT,Mouse 1,IR,2,82.90980676,260.6679808,22.28496808,30.12810584,0.022585074,0.07100735,0.006070544,0.008207057,0.019607844,0.070588239,0.005228758,0.007843138,0.00955975,0.02273963,0.003344416,0.002183158,5,2425,269.744,0.318066709,0.085491774,0.115580386,9.31E-06,2.50E-06,3.38E-06,0.000131162,3.53E-05,4.77E-05
571,1,24HR,Male,WT,Mouse 1,IR,2,395.043149,363.6287687,2.304575231,49.79346601,0.071969967,0.066246815,0.000419853,0.0090715,0.054901961,0.06666667,0,0.007843138,0.046437281,0.015125051,0.000612914,0.002234922,1,3939,381.374,1.08639135,0.006337714,0.136934892,1.83E-05,1.07E-07,2.30E-06,0.000275804,1.61E-06,3.48E-05
575,1,24HR,Male,WT,Mouse 1,IR,2,246.890204,278.8392239,5.133333486,47.13464202,0.063549602,0.071773288,0.001321321,0.012132469,0.062745102,0.070588239,0.00130719,0.013071896,0.011938803,0.014239446,0.000667674,0.002747392,1,2657,279.266,0.885421357,0.018409653,0.169038779,2.39E-05,4.97E-07,4.57E-06,0.000333241,6.93E-06,6.36E-05
579,1,24HR,Male,WT,Mouse 1,IR,2,659.9960996,1239.490228,244.7032753,192.507196,0.042307442,0.079454502,0.015686107,0.012340205,0.035294119,0.078431375,0.015686275,0.010457517,0.021609143,0.024829688,0.006226195,0.003930724,1,12678,733.092,0.532473822,0.197422513,0.155311588,3.34E-06,1.24E-06,9.73E-07,4.20E-05,1.56E-05,1.23E-05
581,1,24HR,Male,WT,Mouse 1,IR,2,748.3568859,985.6457788,106.9777813,131.5372595,0.057508406,0.075743163,0.008220839,0.010108143,0.05882353,0.074509807,0.007843138,0.010457517,0.021799852,0.021127005,0.003601537,0.00248877,1,10662,545.118,0.759255406,0.108535727,0.133452872,5.39E-06,7.71E-07,9.48E-07,7.12E-05,1.02E-05,1.25E-05
581,2,24HR,Male,WT,Mouse 1,IR,2,417.1215809,838.2993672,190.5241882,102.3738597,0.043269874,0.086960515,0.01976392,0.010619695,0.031372551,0.088888891,0.019607844,0.010457517,0.032538221,0.031337263,0.00927156,0.002776533,2,7818,389.374,0.497580694,0.227274642,0.122120884,5.53E-06,2.53E-06,1.36E-06,6.36E-05,2.91E-05,1.56E-05
585,1,24HR,Male,WT,Mouse 1,IR,2,220.800007,560.0758318,52.91764882,60.98823784,0.030863853,0.078288486,0.007396932,0.008525054,0.023529412,0.074509807,0.006535948,0.007843138,0.020610959,0.032682877,0.003824763,0.002117093,1,5175,512.418,0.394232342,0.094483007,0.108892822,5.96E-06,1.43E-06,1.65E-06,7.62E-05,1.83E-05,2.10E-05
588,1,24HR,Male,WT,Mouse 1,IR,2,767.7411991,1235.504611,19.79346464,162.3947772,0.045647256,0.073458863,0.001176851,0.009655436,0.039215688,0.071895428,0.00130719,0.010457517,0.020715509,0.017107213,0.000742318,0.002342342,1,14749,554.494,0.621398894,0.016020551,0.131440041,3.09E-06,7.98E-08,6.55E-07,4.21E-05,1.09E-06,8.91E-06
588,2,24HR,Male,WT,Mouse 1,IR,2,1374.925528,1562.745142,18.82352997,201.5294192,0.064748082,0.073592896,0.000886439,0.009490437,0.047058824,0.071895428,0.00130719,0.010457517,0.037611654,0.017187056,0.000699979,0.002398399,2,18256,818.238,0.879814303,0.012045169,0.128958596,3.55E-06,4.86E-08,5.20E-07,4.82E-05,6.60E-07,7.06E-06
589,1,24HR,Male,WT,Mouse 1,IR,2,1617.392201,1528.356907,19.12679795,235.4875892,0.078789566,0.074452305,0.000931742,0.011471531,0.074509807,0.071895428,0.00130719,0.010457517,0.031091999,0.015369593,0.000669982,0.002911314,1,16788,975.04,1.058255564,0.012514615,0.154078925,4.69E-06,5.55E-08,6.83E-07,6.30E-05,7.45E-07,9.18E-06
589,2,24HR,Male,WT,Mouse 1,IR,2,1609.752988,1845.626198,34.28496839,283.220924,0.063752594,0.073094107,0.001357821,0.01121667,0.05882353,0.071895428,0.00130719,0.010457517,0.030730634,0.016376671,0.000887156,0.002625587,2,21510,1089.224,0.872198818,0.018576334,0.153455193,2.96E-06,6.31E-08,5.21E-07,4.05E-05,8.64E-07,7.13E-06
