ImageNumber,ObjectNumber,Metadata_Day,Sex,Metadata_Genotype,Metadata_Mouse,Cre,Tg,Metadata_Treatment,Metadata_Well,Metadata_Zstack,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected ,CASP NOUV normalized ,EDU NOUV normalized ,TUNEL NOUV normalized ,CASP intensity corrected  NOUV normalized ,EDU Intensity corrected NOUV normalized ,TUNEL Intensity Corrected  NOUV normalized ,CASP area corrected NOUV normalized ,EDU area corrected NOUV normalized ,TUNEL area Corrected  NOUV normalized ,CASP area and Intensity corrected NOUV normalized ,EDU area and intensity corrected NOUV normalized ,TUNEL area  and intensity Corrected NOUV normalized ,,,,,Averages of NOUV,,,,,,,,,,,
208,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,1,Z3,1243.741211,23521.6516,13125.40558,440.1098191,0.009974266901,0.1886334785,0.1052600792,0.00352949051,0,0.1960784346,0.09673202783,0,0.03177755079,0.08194840781,0.07196003828,0.007314360433,1,114920,2214.62,0.0528764405,0.558013774,0.01871083828,0.01082266978,0.1142134144,0.003829706049,0.0000004601152149,0.000004855671545,0.000000162816205,2.338629145,2.861419486,0.9187037717,0.6581255663,1.135469049,0.03569462769,0.8808944963,1.304774255,0.09291118292,0.07720053942,0.2217201619,0.001791157371,,,,,,,,,,,,,,,,
213,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,1,Z3,118.0196122,6226.604082,708.9960997,18.96209218,0.002494285489,0.1315961637,0.01498427804,0.0004007543364,0,0.1346405298,0,0,0.008140177227,0.06399518219,0.025152792,0.001728599604,1,42153,1178.16,0.01895408968,0.1138656144,0.003045334492,0.002799791526,0.01681958816,0.0004498396835,0.0000004496498394,0.000002701245805,0.00000007224478666,0.2219144162,0.1545655289,0.03958226981,0.2359117007,0.2316983683,0.005809578345,0.2278847083,0.1921470059,0.01091340604,0.07544460393,0.1233445573,0.0007947721305,,,,,,,,,,,,,,,,
213,2,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,1,Z3,456.188249,1538.150368,37.42353057,7.83529439,0.02459103277,0.0829146875,0.00201733225,0.0004223650687,0.01176470611,0.07450980693,0,0,0.03234372962,0.04194284526,0.008712462634,0.001670153529,2,15311,819.232,0.2965823489,0.02433021592,0.005093971665,0.02979480432,0.002444225104,0.0005117428247,0.00001937054071,0.000001589067724,0.0000003327001283,0.857779034,0.008158560813,0.01635572349,3.691406314,0.0495081097,0.009717759265,2.425102094,0.02792283206,0.01241521688,3.250090724,0.07256017005,0.003660067418,,,,,,,,,,,,,,,,
217,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,1,Z3,8.478431664,2260.329473,1344.334677,3.228758282,0.0004529560671,0.1207569971,0.07182042297,0.0001724948329,0,0.1281045824,0.06274510175,0,0.003871202343,0.056250648,0.05361421453,0.0009542120571,1,16228,548.558,0.003750971602,0.5947516472,0.001428445862,0.0005224569672,0.08284044103,0.0001989621815,0.0000002311419523,0.00003664971945,0.00000008802353105,0.01594214875,0.293073263,0.006739846017,0.04668639354,1.210224763,0.002725043232,0.04252457816,0.9463693498,0.004826953141,0.03878220677,1.673503171,0.0009683556772,,,,,,,,,,,,,,,,
219,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,1,Z3,648.4078623,17389.06842,9957.640791,305.5686371,0.006336129988,0.1699229825,0.09730435131,0.002985964109,0,0.1790849715,0.09150326997,0,0.03084457077,0.07513502905,0.06336272973,0.01142093822,1,94027,1835.826,0.03728824608,0.5726379673,0.01757245585,0.006895975223,0.1059019302,0.00324979673,0.0000003965695607,0.000006090143972,0.0000001868873393,1.219213057,2.170827196,0.6378568422,0.4641074141,1.16522695,0.03352293788,0.5612872556,1.209823844,0.07884220214,0.06653851689,0.2780887658,0.002055966329,,,,,,,,,,,,,,,,
222,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,1,Z3,10399.95716,31691.9329,1031.044476,1688.580446,0.06140014853,0.1871055195,0.006087167762,0.009969184353,0.04313725606,0.1908496767,0,0.005228758324,0.06686954868,0.08496067839,0.01512988877,0.01614246543,1,158992,2520.95,0.3281578688,0.0325333415,0.05328108106,0.06541182675,0.006484882733,0.01062053717,0.000002063989816,0.0000002046225061,0.0000003351180001,19.55522797,0.224774064,3.524813937,4.084410396,0.06620016217,0.1016442087,5.32409464,0.0740833122,0.2576612041,0.3463070161,0.009343493431,0.003686666667,,,,,,,,,,,,,,,,
226,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,1,Z3,6782.839388,5752.881192,34.18954369,438.379099,0.1610322497,0.1365798816,0.0008116982903,0.01040761375,0.09803921729,0.1424836665,0,0.005228758324,0.1553620208,0.06259311978,0.003823776708,0.01393371729,1,37944,956.626,1.179033455,0.005943029684,0.07620166041,0.178759208,0.000901052701,0.01155331802,0.00003107298796,0.0000001566263357,0.000002008266403,12.75389586,0.007453531697,0.9150909936,14.67481648,0.01209311773,0.1453697508,14.54982973,0.0102936277,0.2802910798,5.213588584,0.007151887477,0.02209313975,,,,,,,,,,,,,,,,
228,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,1,Z3,5511.90604,23040.48297,7539.421124,139.9503316,0.03445178131,0.1440129195,0.04712462184,0.0008747497118,0,0.1450980455,0.03137255087,0,0.0651323515,0.05931467818,0.05078176375,0.003141132291,1,151357,2200.66,0.2392270182,0.3272249602,0.006074105817,0.0364165915,0.04981217337,0.0009246373252,0.000001580548096,0.000002161941372,0.00000004013098711,10.36413684,1.643640373,0.2921382163,2.97753433,0.6658506147,0.01158755917,2.964072237,0.5690543596,0.02243230853,0.2651926336,0.09871878411,0.0004414850068,,,,,,,,,,,,,,,,
228,2,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,1,Z3,20.20392236,2615.017063,1027.220944,4.002614516,0.001164424088,0.150712758,0.05920240585,0.0002306849471,0,0.1568627506,0.05228758231,0,0.004778660004,0.06793156311,0.04085912056,0.001145308582,2,15788,590.304,0.007726114924,0.3928161534,0.001530626539,0.001279701188,0.06506339903,0.0002535225815,0.000000489366286,0.00002488067858,0.00000009694872934,0.03798980145,0.2239405104,0.008355226112,0.09616293593,0.7993182336,0.002919973099,0.1041593023,0.7432843894,0.006150624262,0.08210843726,1.136104045,0.001066542677,,,,,,,,,,,,,,,,
231,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,1,Z3,91.32549308,5583.491653,1756.363449,183.1503331,0.002886484816,0.1764749724,0.0555126094,0.00578875227,0,0.1830065399,0.04183006659,0.002614379162,0.01260604991,0.08183617925,0.04845049866,0.007623659911,1,28140,752.786,0.01635634093,0.3145636383,0.0328021146,0.003245397764,0.06241519007,0.00650854062,0.0000005812487894,0.00001117852304,0.000001165675714,0.1717209801,0.3828980801,0.3823157186,0.2035788725,0.6400868435,0.06257652653,0.26415414,0.7130312455,0.1579014683,0.09752496467,0.5104348419,0.01282371523,,,,,,,,,,,,,,,,
239,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,1,Z3,62.65490377,1186.711145,136.9150367,75.15817239,0.005820782588,0.1102481554,0.01271971728,0.006982364585,0,0.1189542487,0.003921568859,0.002614379162,0.01880742401,0.05805369232,0.01858957426,0.0134670934,1,8931,390.89,0.05279709731,0.1153735156,0.06333316472,0.007015441023,0.01533031427,0.008415426312,0.000005911666925,0.00001291831996,0.000007091385592,0.1178111513,0.02984832367,0.1568883344,0.6571380228,0.2347667068,0.120820548,0.57101099,0.1751335382,0.204163767,0.9918904236,0.5898776239,0.07801304281,,,,,,,,,,,,,,,,
245,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,1,Z3,5792.600159,10689.1297,605.2222403,584.8915222,0.08540760744,0.1576033159,0.008923554551,0.008623793141,0.06666667014,0.1529411823,0,0.002614379162,0.0889108931,0.08214284703,0.02274920521,0.01326373142,1,61635,1415.898,0.5419150411,0.05662034772,0.05471834834,0.09398231783,0.009819457131,0.009489600425,0.000008792326456,0.0000009186395347,0.0000008877804549,10.89193108,0.1319421866,1.220927196,6.744934794,0.1152133789,0.1043860806,7.649545648,0.1121774962,0.2302239362,1.47522256,0.04194701072,0.00976656166,,,,,,,,,,,,,,,,
245,2,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,1,Z3,101.3960816,2422.819665,59.53464252,44.23006686,0.005662371228,0.1353001432,0.003324657537,0.002469987539,0,0.1385620981,0,0,0.01700035484,0.07237774363,0.0107503799,0.005572262996,2,15346,575.768,0.04185044519,0.02457246133,0.01825561659,0.0066073297,0.003879489282,0.002882188639,0.000002727124018,0.000001601229071,0.000001189600977,0.1906568902,0.01297891979,0.09232770433,0.5208907347,0.05000104047,0.03482620221,0.537793399,0.04431929265,0.06992378853,0.457571144,0.07311548271,0.01308691943,,,,,,,,,,,,,,,,
258,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,1,Z3,7962.337477,28493.05179,5404.370089,1387.518997,0.05750765564,0.2057898972,0.03903284117,0.01002129901,0.02352941222,0.2235294133,0.0169934649,0.002614379162,0.07568556167,0.09150352818,0.05528015846,0.02439197516,1,128780,2304.76,0.279448391,0.1896732624,0.0486967492,0.06182899112,0.04196591155,0.01077433605,0.000002169967316,0.0000014728472,0.0000003781390682,14.97172749,1.17818606,2.89636559,3.478148847,0.3859548436,0.09289868827,5.032475266,0.4794186502,0.261392466,0.3640884758,0.0672532968,0.004159945745,,,,,,,,,,,,,,,,
266,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,1,Z3,1206.317681,12058.06179,1548.335991,97.98170279,0.02074707073,0.2073827359,0.02662933391,0.001685155868,0,0.2300653607,0.01045751665,0,0.04596997868,0.1067080469,0.03863631317,0.00392882711,1,52580,1265.37,0.1000424199,0.1284067056,0.008125825234,0.0229425196,0.02944724213,0.001863478562,0.000001902670595,0.000002442120685,0.0000001545421307,2.268261002,0.3375468094,0.2045311329,1.245175992,0.2612871702,0.01550162008,1.867370959,0.3364053479,0.04520921327,0.3192400326,0.1115123601,0.001700133451,,,,,,,,,,,,,,,,
267,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,1,Z3,101.6784346,4213.746527,1392.288928,281.5189628,0.004339853798,0.1798517447,0.05942587936,0.01201583349,0,0.1908496767,0.05228758231,0.002614379162,0.01379411739,0.09561395986,0.04852461714,0.02245969717,1,20535,629.634,0.02413017346,0.3304159181,0.06680965763,0.004951469912,0.06780077563,0.01370922634,0.000001175075406,0.00001609037829,0.000003253453013,0.1911878038,0.3035275857,0.5876545393,0.3003357247,0.6723437051,0.1274526464,0.4030172482,0.7745561847,0.332594831,0.197160303,0.7347204697,0.0357915623,,,,,,,,,,,,,,,,
267,2,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,1,Z3,0.211764717,1072.537284,194.7542541,115.142487,1.71E-05,0.08664167415,0.01573263221,0.009301436866,0,0.07712418586,0.002614379162,0,0.0004342122507,0.05033618596,0.03074398872,0.03661730562,2,10290,468.208,0.0001974427557,0.1815827356,0.1073552301,0.00002057966152,0.0189265553,0.01118974606,0.00000001918782854,0.00001764652435,0.00001043296697,0.0003981850361,0.0424576303,0.2403532765,0.002457467337,0.3694919116,0.2048013516,0.001675049773,0.2162170024,0.2714705854,0.003219434319,0.8057773676,0.1147741141,,,,,,,,,,,,,,,,
269,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,1,Z3,1010.015716,18828.68941,5950.639377,978.8549335,0.01343856563,0.2505214271,0.0791750629,0.01302396197,0,0.2784313858,0.07973856479,0.01045751665,0.0446145469,0.1205254876,0.05294189014,0.01755586797,1,69033,1390.242,0.05364238017,0.3160410821,0.05198741728,0.01463091153,0.08619992434,0.01417952187,0.0000007770541649,0.000004578116004,0.0000007530806612,1.899150859,1.297276139,2.043303013,0.6676588192,0.6430932061,0.099176289,1.190860453,0.9847480933,0.3440045094,0.1303782156,0.2090463929,0.008284715745,,,,,,,,,,,,,,,,
276,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,1,Z3,1141.031405,7210.767527,1955.928157,200.7660195,0.03414625943,0.2157878719,0.05853268367,0.006008080545,0,0.236601308,0.04313725606,0,0.07633463168,0.1184669524,0.05561290782,0.01748321272,1,29775,822.028,0.1582399378,0.2712510354,0.02784253115,0.03832179363,0.06569028236,0.006742771435,0.000005314523521,0.000009110026376,0.0000009350976037,2.145502035,0.4264044192,0.4190874444,1.969530243,0.5519526032,0.0531151394,3.119143222,0.7504459058,0.1635840616,0.8916985774,0.4159829396,0.01028710235,,,,,,,,,,,,,,,,
276,2,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,1,Z3,193.9647118,10003.11923,1934.793519,35.41438028,0.004513851476,0.2327876762,0.04502556419,0.0008241460584,0,0.2588235438,0.03660130873,0,0.01963553825,0.1276588806,0.04032064944,0.003496248212,2,38781,944.556,0.01939042285,0.19341902,0.003540333715,0.005001539717,0.04989024313,0.0009131889398,0.0000004999980107,0.000004987468606,0.00000009129041838,0.3647153636,0.4217969375,0.07392546887,0.2413425128,0.393576863,0.006753887345,0.4070926027,0.5699462287,0.02215456318,0.08389228367,0.2277382925,0.001004295032,,,,,,,,,,,,,,,,
276,3,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,1,Z3,342.1411862,2363.699409,464.7424969,49.81438082,0.01700249397,0.1174625756,0.02309509004,0.002475494748,0,0.1111111119,0.002614379162,0,0.04444330698,0.06228333445,0.03808744505,0.005928295986,3,17263,673.36,0.1447481795,0.1966165813,0.02107475283,0.01981933535,0.0269213055,0.002885615525,0.000008384879769,0.00001138947931,0.000001220804775,0.6433342745,0.1013167348,0.1039846365,1.80160534,0.4000833903,0.04020426262,1.613164199,0.3075490433,0.07000692704,1.406859022,0.5200675482,0.01343019555,,,,,,,,,,,,,,,,
296,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,1,Z3,154.9764759,6503.393633,212.2222291,4227.469401,0.004979803858,0.2089712295,0.006819261242,0.1358397674,0,0.2026143819,0,0.05490196124,0.01295442237,0.1279387621,0.01077025807,0.1782674545,1,27803,741.398,0.02383009312,0.03263253635,0.6500405234,0.005574091855,0.007633069421,0.1520508363,0.0000008571051009,0.000001173705584,0.00002338022959,0.2914050769,0.04626575675,8.824597668,0.2966007806,0.06640200788,1.240080969,0.4536946,0.08720019902,3.688853108,0.1438095807,0.05359386228,0.2572082464,,,,,,,,,,,,,,,,
298,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,1,Z3,325.7882451,7962.383218,1107.002645,2365.273269,0.01143879236,0.2795682461,0.03886811014,0.08304740945,0,0.2849673331,0.02483660169,0.0601307191,0.03048808978,0.1818151644,0.04850047051,0.09753219002,1,25177,750.646,0.0409159213,0.1390290588,0.2970559447,0.0129399152,0.04396880665,0.09394579452,0.000001625130925,0.000005522066126,0.00001179870297,0.6125855429,0.2413334141,4.937371035,0.5092592017,0.2829019651,0.5666930145,1.053224418,0.5022997275,2.27918665,0.272672974,0.2521491382,0.1297987125,,,,,,,,,,,,,,,,
1001,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,2,Z3,839.2117885,4889.171366,2166.25104,216.5516408,0.02379527585,0.1386291076,0.0614225655,0.006140173552,0,0.1450980455,0.05228758231,0,0.04917419951,0.06068844968,0.04538447391,0.01062829371,1,31671,801.614,0.1716470391,0.4430712032,0.04429209463,0.02649779889,0.06839856778,0.006837537205,0.000005419691171,0.00001398980781,0.000001398506351,1.577985139,0.4722561067,0.4520390152,2.136401462,0.9015792463,0.08449593781,2.156747427,0.7813853633,0.1658831414,0.9093441562,0.6388040097,0.01538510837,,,,,,,,,,,,,,,,
1003,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,2,Z3,38.09019719,2103.054961,1305.622257,1.649673259,0.002095631447,0.1157050485,0.07183221043,9.08E-05,0,0.1346405298,0.07058823854,0,0.01760809664,0.07736337934,0.06486081606,0.0006334623191,1,15494,552.048,0.01811184106,0.620821748,0.0007844175687,0.002458383709,0.08426631321,0.0001064717477,0.000001168958375,0.00004006852639,0.00000005062718269,0.07162168824,0.2846337162,0.003443597437,0.2254286699,1.263273261,0.001496431782,0.2000963462,0.9626585161,0.002583074498,0.1961339555,1.829613077,0.0005569547051,,,,,,,,,,,,,,,,
1007,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,2,Z3,462.1843269,2163.325548,457.5817132,60.96209365,0.01795378654,0.08403548724,0.01777499566,0.002368103704,0,0.08366013318,0.009150327183,0,0.05263817063,0.04073711528,0.02426578456,0.004732192434,1,22565,726.742,0.2136452959,0.2115177319,0.02817980572,0.02048235439,0.02027838303,0.0027016217,0.000009467994502,0.00000937370848,0.000001248828084,0.869053568,0.09975563975,0.1272548417,2.659131932,0.4304048556,0.0537585574,1.66712961,0.2316602848,0.06554311603,1.588589681,0.4280232183,0.01373848277,,,,,,,,,,,,,,,,
1009,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,2,Z3,218.6470662,12419.57813,4508.270713,236.925498,0.003712867704,0.2108980986,0.07655539597,0.004023255583,0,0.2300653607,0.071895428,0,0.01186373667,0.09359563296,0.04959512427,0.008289356776,1,54239,1024.664,0.01760503166,0.3629970894,0.01907677503,0.00403117805,0.08311861784,0.004368175999,0.0000003245825267,0.000006692547602,0.0000003517169386,0.4111260421,0.982830861,0.4945682627,0.2191206769,0.7386411933,0.03639272448,0.3281115131,0.9495472421,0.1059748174,0.05446015548,0.3055957809,0.003869273252,,,,,,,,,,,,,,,,
1011,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,2,Z3,14.77647104,8662.202854,2268.014442,81.39608135,0.0004630816082,0.2714658201,0.07107757817,0.002550881612,0,0.2993464172,0.06405229121,0,0.005381917643,0.1352061265,0.0580552801,0.004624822792,1,28694,695.258,0.001705856037,0.2618288304,0.009396695358,0.0005149672766,0.07904141778,0.002836693432,0.00000005944992115,0.000009124863399,0.0000003274794507,0.02778446635,0.4944411568,0.1699096082,0.02123190328,0.5327799185,0.0179260564,0.04191496636,0.9029693012,0.06882004494,0.009974818984,0.4166604292,0.003602634221,,,,,,,,,,,,,,,,
1015,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,2,Z3,1142.560817,5549.5727,1912.760837,22.72418381,0.02550074361,0.1238605669,0.04269078981,0.0005071796408,0,0.1228758171,0.02614379115,0,0.06015005561,0.06402481383,0.04854854764,0.001973462661,1,40018,1146.9,0.205882665,0.3446681286,0.004094762792,0.02855117241,0.04779751205,0.0005678490631,0.000005144751488,0.000008612827443,0.0000001023230244,2.148377816,0.4169936768,0.04743541831,2.562514501,0.7013446809,0.007811570555,2.323878594,0.5460388651,0.01377639106,0.8632133369,0.3932797919,0.001125665835,,,,,,,,,,,,,,,,
1015,2,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,2,Z3,387.9490313,2979.96217,1143.690229,102.5490225,0.01628259176,0.1250718614,0.04800177239,0.00430408052,0,0.1176470593,0.03660130873,0,0.05052651815,0.07272002451,0.04309959721,0.0215630101,2,20692,687.086,0.1301858913,0.3837935395,0.0344128605,0.01874874499,0.0552720969,0.004955974409,0.000006291605033,0.00001854791898,0.000001663099773,0.7294675961,0.249331534,0.2140651484,1.620356111,0.7809586531,0.06564934318,1.52602515,0.631428536,0.1202351927,1.055638428,0.8469369397,0.01829592709,,,,,,,,,,,,,,,,
1016,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,2,Z3,341.00001,8177.809387,3538.31905,13.94509852,0.008949661698,0.2146293997,0.09286439164,0.0003659938722,0,0.2379084975,0.08888889104,0,0.02815950034,0.09552122938,0.05941611105,0.001347182888,1,34538,777.162,0.04169820962,0.4326732115,0.001705236434,0.009873183451,0.1024471322,0.0004037610319,0.000001207313962,0.00001252745415,0.00000004937276143,0.6411885003,0.7713754076,0.02910958595,0.5189959377,0.8804209911,0.003253076037,0.8036125225,1.170356225,0.0097955077,0.2025694567,0.5720298699,0.0005431546912,,,,,,,,,,,,,,,,
1017,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,2,Z3,95.78431666,710.4666861,331.7973951,2.201307268,0.009313916439,0.06908466415,0.03226345732,0.0002140516596,0,0.06143790856,0.02614379115,0,0.02240857572,0.04158204638,0.02653782209,0.001058267394,1,7773,583.322,0.1348188712,0.4670133049,0.003098396182,0.01232269608,0.04268588641,0.0002831991853,0.00001734450935,0.00006008147496,0.0000003986100839,0.1801049869,0.07233388149,0.004595101499,1.678020402,0.9502976054,0.005910804022,1.002986821,0.4876436444,0.006870598155,2.910152576,2.743446345,0.004385149438,,,,,,,,,,,,,,,,
1019,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,2,Z3,83.1647086,1844.627499,753.7987138,7.37777803,0.005293069539,0.117402463,0.04797598739,0.0004695632656,0,0.1215686277,0.04705882445,0,0.01551654666,0.05758064659,0.03757881113,0.001902129201,1,13411,498.864,0.04508482534,0.4086454931,0.003999603191,0.006201230974,0.05620749488,0.0005501288517,0.000003361779534,0.00003047091888,0.0000002982330319,0.1563761091,0.1643327755,0.01540068458,0.561147383,0.8315284157,0.007630034778,0.5047396202,0.6421145242,0.0133464871,0.5640569689,1.391366159,0.00328089144,,,,,,,,,,,,,,,,
1025,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,2,Z3,15.2352946,310.9960867,0,0.2666666757,0.003322855965,0.06782902655,0,5.82E-05,0,0.06666667014,0,0,0.01623984565,0.02761995183,0,0.0004970505981,1,3797,300.68,0.04898870195,0,0.0008574599073,0.004012455781,0,0.00007023088641,0.00001290194942,0,0.0000002258256274,0.02864720061,0,0.0005566512496,0.6097369057,0,0.001635774501,0.3265876429,0,0.00170384741,2.164756614,0,0.002484330335,,,,,,,,,,,,,,,,
1025,2,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,2,Z3,402.0745217,1720.177823,31.23006638,6.920261662,0.01705150644,0.07295071346,0.001324430296,0.0002934801383,0,0.06797385961,0,0,0.03703183759,0.03675798883,0.005641226849,0.00176636582,2,21058,678.296,0.2337400915,0.01815513836,0.004022992023,0.0190936709,0.001483049975,0.0003286286286,0.00001109982389,0.0000008621492239,0.000000191043405,0.7560280117,0.006808347365,0.01444564564,2.909241405,0.03694281153,0.007674653606,1.554099861,0.01694236563,0.007972746273,1.862386559,0.03936754447,0.002101687624,,,,,,,,,,,,,,,,
1032,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,2,Z3,811.09022,7379.481231,1538.617037,9.783006865,0.01892152802,0.1721523173,0.03589364617,0.0002282229941,0,0.1856209189,0.02745098062,0,0.03145087181,0.07720725923,0.03427389509,0.001087224137,1,39041,864.926,0.10991155,0.2084993495,0.001325703875,0.02077534438,0.03941028756,0.0002505828966,0.000002815285212,0.000005340522771,0.00000003395670898,1.525107643,0.3354280173,0.02042146054,1.368011923,0.4242629289,0.002529042555,1.690977078,0.4502231971,0.006079305577,0.4723632906,0.2438594873,0.0003735611549,,,,,,,,,,,,,,,,
1034,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,2,Z3,563.3176632,4604.145218,428.2196205,55.90065551,0.01539539938,0.1258306974,0.01170318722,0.001527757735,0,0.1215686277,0,0,0.0399657694,0.06276511834,0.02247799109,0.004566380629,1,32661,881.55,0.1223501077,0.09300740967,0.0121413754,0.01724741016,0.01311103826,0.001711541457,0.000003746061287,0.000002847659584,0.0000003717392427,1.059216414,0.09335452219,0.1166893826,1.522828185,0.1892552477,0.02316207688,1.403826319,0.149780525,0.04152311935,0.6285337729,0.130030118,0.004089540623,,,,,,,,,,,,,,,,
1038,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,2,Z3,4.533333514,673.6536126,542.7856362,8.30326826,0.000535412013,0.07956225494,0.06410601585,0.0009806623668,0,0.071895428,0.04967320338,0,0.003041211023,0.04666145037,0.05423347178,0.004022968185,1,6498,457.068,0.00672947258,0.8057340243,0.01232572364,0.0006976505869,0.0835311844,0.001277819061,0.000001035622127,0.0001239972337,0.000001896848822,0.008524109183,0.1183306212,0.01733259186,0.08375824679,1.639540257,0.02351375764,0.05678419233,0.9542604032,0.0310007293,0.1737621018,5.661974139,0.02086742378,,,,,,,,,,,,,,,,
1040,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,2,Z3,1245.882386,2913.777854,816.507213,377.2130825,0.04845905819,0.113332472,0.03175835134,0.01467184296,0.003921568859,0.1124183014,0.01830065437,0,0.08753963229,0.05596384095,0.03714898244,0.03650822985,1,22667,680.118,0.4275831749,0.2802228769,0.1294584218,0.05496459108,0.03602184731,0.01664150891,0.00001886368619,0.00001236259218,0.000005711316972,2.342655235,0.1780036156,0.7874104748,5.321905493,0.5702088701,0.2469675649,4.473758024,0.4115136495,0.4037339312,3.165048019,0.5645019259,0.06283076977,,,,,,,,,,,,,,,,
1040,2,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,2,Z3,856.8000257,18710.22142,9810.021174,58.34248569,0.009448089824,0.2063210169,0.1081768889,0.0006433532083,0,0.2209150344,0.1019607857,0,0.03343358397,0.08669312885,0.06677903371,0.001934899938,2,83645,1558.77,0.04579315266,0.5243134731,0.003118214605,0.0102432904,0.1172816208,0.0006975011739,0.000000547470293,0.000006268318167,0.00000003727915124,1.61105662,2.138645208,0.1217865617,0.5699635649,1.066894311,0.005948611587,0.8337368063,1.339825451,0.01692183638,0.09185743172,0.2862245738,0.0004101116748,,,,,,,,,,,,,,,,
1042,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,2,Z3,101.6117684,2639.414449,236.396086,145.4248413,0.004413297793,0.1146375282,0.01026737691,0.006316228342,0,0.1124183014,0.002614379162,0,0.009964383542,0.05814815195,0.0147214205,0.009874558695,1,20073,663.946,0.03849784502,0.08956383719,0.05509738776,0.005062111712,0.01177681891,0.007244798552,0.000001917891945,0.000004461905903,0.000002744850683,0.1910624501,0.05153580685,0.3035659384,0.4791626633,0.1822481268,0.1051091733,0.4120227667,0.1345384007,0.175763569,0.3217939506,0.2037399956,0.03019637715,,,,,,,,,,,,,,,,
1046,1,DAY4,Male,Tg,AT2,+,WT/Tg,NOUV,2,Z3,3540.251077,27844.74192,7601.513936,77.06144032,0.02726478915,0.214442705,0.05854208365,0.000593478789,0,0.2235294133,0.04967320338,0,0.0588800964,0.1056030666,0.05096117666,0.006195522813,1,119098,2456.142,0.1271425351,0.2729963868,0.002767540117,0.02972552921,0.06382570602,0.0006470422704,0.00000106754551,0.00000229219959,0.00000002323750287,6.656798276,1.657176989,0.160861296,1.582477038,0.555504115,0.005279630588,2.419463552,0.7291449823,0.01569767026,0.1791183741,0.104666648,0.0002556380954,,,,,,,,,,,,,,,,
