ImageNumber,ObjectNumber,Metadata_Time,SEX,GENOTYPE,Metadata_Mouse,Metadata_Treatment,Metadata_Well,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
262,1,0HR,Male,WT,CX18,NOIR,1,1475.380446,7694.408028,46.97647197,1482.637963,0.01723776663,0.0898984464,0.000548854679,0.01732256061,0.01568627544,0.08888889104,0,0.01830065437,0.009128890161,0.023926162,0.0006730452462,0.003698297618,1,78337,1705.094,0.1917471026,0.006105274351,0.1926903223,0.01883376241,0.0005996715725,0.01892640723,0.000002447720778,0.00000007793602449,0.000002459761317
268,1,0HR,Male,WT,CX18,NOIR,1,823.3294447,6353.630229,54.72418463,1189.09547,0.01151944713,0.08889553018,0.0007656623429,0.01663698837,0.01176470611,0.08758170158,0.001307189581,0.01568627544,0.005453653377,0.02418347615,0.0007384157972,0.003418864641,1,64409,1851.31,0.1295840984,0.008613057837,0.1871521362,0.01278283229,0.0008496356818,0.01846163533,0.000002011894276,0.0000001337244459,0.000002905682998
272,1,0HR,Male,WT,CX18,NOIR,1,221.9843232,1864.151682,27.92418388,337.7856329,0.009426085911,0.07915718395,0.001185740292,0.01434333898,0.007843137719,0.07712418586,0.001307189581,0.01307189558,0.004487886638,0.02513032803,0.0008756977499,0.003092112932,1,20415,692.672,0.119080612,0.01497956639,0.1812007232,0.01087358919,0.001367826788,0.01654595312,0.000005832995936,0.0000007337529457,0.000008875862023
273,1,0HR,Male,WT,CX18,NOIR,1,197.098047,978.7438224,8.878431634,220.6928189,0.01451384735,0.07207244642,0.0006537873074,0.01625131215,0.01568627544,0.071895428,0,0.01568627544,0.004402899908,0.01167575861,0.0006678774716,0.003240903199,1,10792,789.512,0.201378586,0.009071251773,0.2254857848,0.01826334757,0.0008226864005,0.02044966817,0.00001865998758,0.0000008405533518,0.00002089379029
274,1,0HR,Male,WT,CX18,NOIR,1,112.8549066,780.9608099,4.826143933,171.1843201,0.01010610787,0.06993470134,0.0004321790931,0.01532948152,0.01176470611,0.07058823854,0,0.01568627544,0.003297461998,0.01091097115,0.0006189166292,0.003307587755,1,8628,726.576,0.1445077719,0.006179751752,0.2191970684,0.01308007726,0.0005593583603,0.01984055634,0.00001674869864,0.0000007162438284,0.00002540531623
277,1,0HR,Male,WT,CX18,NOIR,1,153.8823592,1176.00526,10.75817025,224.7294202,0.01061330845,0.0811094048,0.000741993948,0.01549964964,0.01176470611,0.07843137532,0.001307189581,0.01568627544,0.003728019055,0.02785318953,0.0007198140065,0.00318279632,1,11869,591.87,0.130851761,0.009148063037,0.191095591,0.01296506523,0.0009064091543,0.01893414948,0.00001102466602,0.0000007707526361,0.00001610039523
277,2,0HR,Male,WT,CX18,NOIR,1,182.7137325,1081.977805,7.712418528,213.6915114,0.01366799315,0.08093789683,0.000576931368,0.01598530157,0.01176470611,0.08104575425,0,0.01568627544,0.00747307654,0.02419227098,0.0006644584136,0.003250294888,2,10602,691.156,0.1688701299,0.007128074618,0.1975008272,0.0172338929,0.000727449399,0.02015577357,0.00001592813902,0.0000006723330143,0.00001862863867
277,3,0HR,Male,WT,CX18,NOIR,1,398.8666815,2011.657568,11.1032683,407.2575319,0.01605484952,0.08097156528,0.0004469195098,0.01639259104,0.01568627544,0.08104575425,0,0.01568627544,0.008066144715,0.02183766818,0.0006338799395,0.003342384277,3,21445,843.48,0.1982776233,0.005519462397,0.202448736,0.01859951884,0.0005177555748,0.01899079188,0.000009245867256,0.000000257377589,0.000009440370062
278,1,0HR,Male,WT,CX18,NOIR,1,63.98431672,586.9804071,6.411764895,117.5947755,0.00804126137,0.07376905958,0.0008058017965,0.0147787829,0.007843137719,0.07450980693,0.001307189581,0.01568627544,0.003034288769,0.02251009711,0.0007057467772,0.003088020461,1,5847,528.66,0.1090058815,0.01092330309,0.2003385021,0.01094310188,0.001096590541,0.02011198487,0.00001864304456,0.000001868189343,0.00003426346881
278,2,0HR,Male,WT,CX18,NOIR,1,32.46274653,260.3581766,1.803921622,55.5843158,0.00873828978,0.07008295467,0.0004855778255,0.01496213077,0.007843137719,0.06797385961,0,0.01568627544,0.003329819994,0.02032451943,0.0006374290395,0.00313912596,2,2367,292.954,0.1246849512,0.006928615207,0.2134917233,0.01371472181,0.0007621130637,0.02348302315,0.00005267636297,0.000002927171613,0.00009019506687
281,1,0HR,Male,WT,CX18,NOIR,1,88.3098074,479.5072051,3.741176581,115.0457561,0.01257974464,0.06830586967,0.0005329311369,0.01638828434,0.01176470611,0.06797385961,0,0.01568627544,0.003413796874,0.01023995089,0.0006495198592,0.00322359202,1,4981,606.392,0.1841678425,0.007802127979,0.2399249789,0.01772933295,0.0007510894561,0.02309691951,0.00003697406996,0.000001566377831,0.00004816803431
284,1,0HR,Male,WT,CX18,NOIR,1,1229.2275,9459.245964,111.8287615,1648.943853,0.0124145584,0.09553346426,0.001129412326,0.01665347526,0.01176470611,0.09803921729,0.001307189581,0.01568627544,0.005493188362,0.02239107737,0.0006807656971,0.003443866887,1,90629,2404.428,0.12994984,0.01182216446,0.1743208559,0.01356329099,0.001233918078,0.01819443945,0.000001433865981,0.0000001304457123,0.000001923455582
288,1,0HR,Male,WT,CX18,NOIR,1,714.215711,2803.56478,15.96732073,586.0941397,0.02043769562,0.08022562754,0.000456914117,0.01677142276,0.01960784383,0.07843137532,0,0.01568627544,0.008819987954,0.01696292959,0.0006272101198,0.003472183318,1,29735,1612.68,0.2547527049,0.005695363576,0.2090531825,0.02401936139,0.0005369874132,0.01971058146,0.000008567435846,0.0000001915373659,0.000007030542544
291,1,0HR,Male,WT,CX18,NOIR,1,600.5333537,2381.771319,12.52941213,606.2928317,0.01821564407,0.07224494416,0.0003800476867,0.01839034311,0.01960784383,0.071895428,0,0.01830065437,0.00612176435,0.01149366743,0.0005964720769,0.003857934414,1,27812,1567.738,0.2521372849,0.005260543711,0.254555434,0.02159259865,0.0004505038161,0.02179968473,0.000009065773225,0.0000001891465451,0.000009152719472
292,1,0HR,Male,WT,CX18,NOIR,1,303.0313847,1614.963448,6.467974047,378.0784453,0.01404288358,0.074839587,0.0002997346516,0.01752066571,0.01568627544,0.07450980693,0,0.01830065437,0.004113712092,0.01298614203,0.0005508125741,0.003634181547,1,17417,1227.65,0.1876397791,0.004005028135,0.2341095991,0.01739859819,0.0003713598235,0.02170743786,0.00001077336965,0.0000002299493676,0.00001344144221
294,1,0HR,Male,WT,CX18,NOIR,1,319.5490304,1234.975197,11.98954284,301.526808,0.01912894525,0.07392847635,0.0007177218101,0.01805009327,0.01960784383,0.07450980693,0.001307189581,0.01830065437,0.01006545343,0.02070768365,0.0007232654557,0.004367839534,1,13036,934.626,0.2587493507,0.009708326826,0.244156165,0.02451281301,0.0009197255936,0.02313031666,0.00001984883021,0.0000007447320364,0.00001872937749
295,1,0HR,Male,WT,CX18,NOIR,1,1489.686323,6601.278586,31.33333426,1501.126845,0.01966660492,0.08714904334,0.0004136577588,0.0198176409,0.01960784383,0.08496732265,0,0.01830065437,0.005809966093,0.01976488273,0.000612397281,0.004421648294,1,67982,2373.772,0.2256663316,0.00474655536,0.2273994085,0.02191295229,0.0004609063319,0.02208123982,0.000003319501215,0.00000006982076668,0.000003344994388
297,1,0HR,Male,WT,CX18,NOIR,1,322.9098178,2888.507261,42.98823657,564.684989,0.009264109989,0.08286972863,0.001233309518,0.01620051036,0.007843137719,0.08366013318,0.001307189581,0.01568627544,0.003215025701,0.01677646198,0.00068611286,0.003235317366,1,30392,1271.65,0.1117912432,0.01488250944,0.1954937059,0.01062482949,0.001414458955,0.0185800536,0.000003678311504,0.0000004896850959,0.000006432406748
298,1,0HR,Male,WT,CX18,NOIR,1,671.0745351,3350.516438,21.33594834,805.3725767,0.01545435679,0.07715994838,0.0004913513194,0.01854714268,0.01568627544,0.07712418586,0,0.01830065437,0.005155076707,0.01412931406,0.0006405524804,0.004051243573,1,37635,1815.966,0.2002898799,0.006367958114,0.2403726684,0.01783112887,0.0005669177186,0.02139956362,0.000005321904608,0.0000001692030853,0.000006386944822
300,1,0HR,Male,WT,CX18,NOIR,1,500.4666898,5002.853726,54.27974016,995.827489,0.008234746028,0.0823176261,0.0008931261236,0.01638547904,0.007843137719,0.08104575425,0.001307189581,0.01568627544,0.002808756857,0.01590862664,0.0006708185105,0.003341010061,1,53950,2067.646,0.1000362428,0.01084975559,0.1990518899,0.009276491007,0.001006111959,0.01845834085,0.000001854239903,0.0000002011076105,0.00000368956237
302,1,0HR,Male,WT,CX18,NOIR,1,79.65098374,605.5098214,9.511111393,131.9346455,0.00961503908,0.07309389442,0.001148130298,0.015926442,0.007843137719,0.07450980693,0.001307189581,0.01568627544,0.003390374065,0.01522617468,0.0007093413128,0.003355095844,1,6402,460.622,0.1315436694,0.01570760879,0.2178901825,0.01244157822,0.00148564689,0.02060834825,0.00002054727731,0.00000245354714,0.00003403470517
308,1,0HR,Male,WT,CX18,NOIR,1,71.6313755,551.6052427,7.951634256,114.3581742,0.01089450578,0.08389433349,0.001209374031,0.0173928782,0.01176470611,0.08366013318,0.001307189581,0.01830065437,0.004202074535,0.03157808182,0.001132281389,0.003638950931,1,4877,398.992,0.1298598526,0.01441544358,0.2073188674,0.01468758981,0.001630435566,0.02344846713,0.00002662699458,0.000002955801432,0.00004250950737
312,1,0HR,Male,WT,CX18,NOIR,1,981.0941524,5802.210609,42.6823542,1216.577816,0.01619261173,0.09576343245,0.000704457149,0.02007918626,0.01568627544,0.0941176489,0.001307189581,0.01830065437,0.006841985758,0.02563734848,0.0006749974948,0.004739722957,1,54246,1697.648,0.1690897174,0.007356222839,0.2096748805,0.01808601837,0.000786829521,0.02242705114,0.000003117090983,0.0000001356085765,0.000003865259752
312,2,0HR,Male,WT,CX18,NOIR,1,342.4078563,1600.694171,30.14248455,416.1098182,0.01556116417,0.07274559946,0.001369863868,0.01891064435,0.01568627544,0.071895428,0.001307189581,0.01830065437,0.004767107255,0.01098454718,0.0006574695367,0.003834466362,2,18206,1134.402,0.213912103,0.01883088294,0.2599558528,0.01880741823,0.001655634656,0.022855642,0.00001174953878,0.000001034322912,0.00001427858139
