ImageNumber,ObjectNumber,Metadata_Time,SEX,GENOTYPE,Metadata_Mouse,Metadata_Treatment,Metadata_Well,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
72,1,0HR,FEMALE,WT,CX23,IR,1,221.2627519,908.0601557,4.321568755,496.7790969,0.02075440877,0.08517588929,0.0004053624195,0.04659779541,0.01960784383,0.07843137532,0,0.04705882445,0.006300379145,0.03176473647,0.0006070023718,0.008429372859,1,8281,585.424,0.2436653018,0.004759121659,0.5470772985,0.0267193276,0.0005218655663,0.05999023027,0.00002942462285,0.0000005747037386,0.00006606415874
78,1,0HR,FEMALE,WT,CX23,IR,1,597.8862924,1757.478476,4.967320408,874.3791077,0.03022069816,0.08883332369,0.0002510776591,0.04419627516,0.02352941222,0.08888889104,0,0.04444444552,0.02100613867,0.0295782058,0.0005151105213,0.008257895449,1,16431,798.646,0.3401955134,0.002826390466,0.4975190989,0.03638769962,0.0003023139436,0.05321520953,0.00002070449233,0.0000001720157304,0.00003027929517
78,2,0HR,FEMALE,WT,CX23,IR,1,890.035323,3664.283754,12.07581735,1867.741226,0.02073321196,0.08535882766,0.0002813039822,0.04350869423,0.01960784383,0.08496732265,0,0.04183006659,0.006821823512,0.02357834487,0.0005378681924,0.007605738191,2,38631,1059.218,0.24289476,0.003295546459,0.5097152272,0.02303940677,0.0003125939621,0.04834824949,0.000006287560768,0.00000008530833939,0.00001319446111
78,3,0HR,FEMALE,WT,CX23,IR,1,716.5137497,3062.115109,10.20784344,1527.168672,0.02005243898,0.08569671748,0.00028567792,0.04273952401,0.01960784383,0.08496732265,0,0.04183006659,0.008036699299,0.02291737553,0.0005410912577,0.00975902893,3,31046,1268.752,0.2339930813,0.003333592329,0.4987300012,0.02307910036,0.0003287973793,0.04919051317,0.000007536980007,0.0000001073759044,0.00001606422731
82,1,0HR,FEMALE,WT,CX23,IR,1,522.3137418,1528.279781,9.713725776,1070.292836,0.02294976677,0.06715056818,0.00042680811,0.04702723475,0.02352941222,0.06666667014,0,0.04705882445,0.006732792098,0.01598501377,0.0006153104825,0.008532210761,1,19482,802.544,0.3417657868,0.006355986578,0.700325195,0.02681006785,0.0004986000296,0.05493752365,0.00001754264381,0.0000003262491827,0.00003594729468
84,1,0HR,FEMALE,WT,CX23,IR,1,72.85490444,267.0588314,1.316339908,167.6836642,0.01952167857,0.07155917239,0.0003527170172,0.04493131411,0.01960784383,0.07058823854,0,0.04444444552,0.004485353806,0.01405182867,0.0005825855246,0.007416784939,1,2526,274.814,0.2728047002,0.004929025943,0.6278903543,0.02884200492,0.0005211163531,0.06638308165,0.0001079986937,0.000001951316684,0.0002485710033
87,1,0HR,FEMALE,WT,CX23,IR,1,418.4666789,706.495443,1.34117651,394.6222344,0.04235064051,0.07150039905,0.0001357328722,0.03993747945,0.01960784383,0.07058823854,0,0.03921568766,0.05143670814,0.02596831623,0.0003987545407,0.007174313763,1,8083,381.96,0.5923133447,0.001898351254,0.5585630287,0.05177120857,0.0001659255858,0.04882125875,0.00007327889951,0.0000002348572626,0.0000691034305
89,1,0HR,FEMALE,WT,CX23,IR,1,592.6274698,1722.559522,5.949019783,901.2418535,0.02933073347,0.08525412137,0.0002944330504,0.04460489253,0.02745098062,0.08366013318,0,0.04444444552,0.0125615513,0.02915895725,0.0005473044132,0.00839303466,1,16436,974.25,0.3440388922,0.00345359316,0.523199252,0.03605667253,0.0003619505831,0.05483340554,0.00002093203287,0.0000002101237016,0.00003183251716
89,2,0HR,FEMALE,WT,CX23,IR,1,422.7137385,693.2797566,2.890196164,393.9843232,0.04925011517,0.08077359392,0.0003367349602,0.04590286883,0.04705882445,0.07712418586,0,0.04444444552,0.01992407686,0.02504660108,0.000575124068,0.007885465294,2,6412,537.768,0.609730393,0.004168874305,0.5682905341,0.06592541149,0.0004507479981,0.06144484141,0.00009509207627,0.000000650167546,0.00008862921617
100,1,0HR,FEMALE,WT,CX23,IR,1,249.9098117,670.4993637,2.213071961,375.2078527,0.03015684949,0.08090978203,0.0002670534525,0.04527668066,0.02352941222,0.07712418586,0,0.04444444552,0.01797592423,0.02612347587,0.0005278226287,0.008905969843,1,6288,506.8,0.3727219223,0.003300632455,0.5595946439,0.0397439268,0.0003519516477,0.05967046003,0.00005927511486,0.0000005249097415,0.00008899405914
101,1,0HR,FEMALE,WT,CX23,IR,1,82.27843414,275.0679821,0.7529411986,168.120266,0.0210376973,0.07033187986,0.0001925188439,0.0429865165,0.01960784383,0.06797385961,0,0.04183006659,0.006110010505,0.01354565371,0.0004632441275,0.007530960717,1,2602,310.336,0.2991203611,0.002737291315,0.6111953297,0.03162122757,0.0002893701763,0.06461193929,0.0001149578636,0.000001051995125,0.0002348944388
102,1,0HR,FEMALE,WT,CX23,IR,1,958.1882641,2176.844502,5.74117664,1200.305915,0.03701283468,0.08408700949,0.0002217698022,0.04636533972,0.02745098062,0.08366013318,0,0.04444444552,0.0281995207,0.02927983419,0.000491431982,0.01048509373,1,21779,977.18,0.440173041,0.002637384818,0.5513971777,0.04399597154,0.0002636106635,0.05511299484,0.00002021089311,0.0000001210976086,0.00002531783726
103,1,0HR,FEMALE,WT,CX23,IR,1,281.8353029,733.7738765,2.013071955,430.962103,0.02868260766,0.07467676333,0.0002048719677,0.04385936322,0.02352941222,0.07450980693,0,0.04444444552,0.01680715361,0.01767262346,0.0004755857222,0.008394841481,1,7547,582.252,0.384090129,0.002743450018,0.5873227664,0.03734401787,0.0002667380356,0.05710376349,0.00005089308718,0.0000003635153065,0.00007782201754
103,2,0HR,FEMALE,WT,CX23,IR,1,238.7176545,772.0196281,3.071895515,463.7307305,0.02341746659,0.07573274751,0.0003013434879,0.04549055626,0.02352941222,0.071895428,0,0.04444444552,0.009185214837,0.02204047969,0.0005523736425,0.008561222894,2,7670,647.258,0.309211898,0.003979038102,0.6006722027,0.03112355338,0.0004005078899,0.06046032993,0.00004031445866,0.0000005187794135,0.0000783144984
103,3,0HR,FEMALE,WT,CX23,IR,1,177.8862806,665.2784487,2.499346479,367.5712524,0.02006387103,0.07503704588,0.0002819023775,0.04145852159,0.01960784383,0.07450980693,0,0.04183006659,0.00878185185,0.02173241831,0.0005383324442,0.007427708024,3,6958,484.106,0.2673862063,0.003756842693,0.5525073796,0.02556572011,0.0003592047253,0.05282714177,0.00003842860108,0.0000005399314017,0.00007940606203
106,1,0HR,FEMALE,WT,CX23,IR,1,395.611776,520.2575299,2.93202623,324.9987007,0.05646756723,0.07425885382,0.0004185021739,0.04638862414,0.04705882445,0.071895428,0,0.04444444552,0.03664715585,0.02286407194,0.000611846864,0.008619546035,1,5097,517.386,0.7604152815,0.005635720891,0.6246881247,0.0776165933,0.0005752454836,0.06376274293,0.0001491887937,0.00000110569372,0.0001225599617
109,1,0HR,FEMALE,WT,CX23,IR,1,568.3608011,903.2653866,5.21045767,682.0601493,0.04457382175,0.07083878806,0.0004086312972,0.05349071832,0.04313725606,0.07058823854,0,0.05228758231,0.01685880809,0.01491196484,0.0006097010186,0.01299763832,1,9998,728.608,0.6292290278,0.005768468212,0.7551049331,0.0568474496,0.000521149997,0.06821965886,0.00006293548988,0.0000005769622137,0.00007552559843
111,1,0HR,FEMALE,WT,CX23,IR,1,210.2274584,773.0353161,3.371241929,473.8849815,0.01816533815,0.06679645002,0.0002913023356,0.04094746233,0.01960784383,0.06666667014,0,0.03921568766,0.005104387485,0.01596746545,0.0005439947861,0.007079911376,1,9087,612.01,0.2719506522,0.004361045167,0.6130185408,0.02313496846,0.0003709961406,0.05214977237,0.00002992744054,0.0000004799213346,0.00006746104774
115,1,0HR,FEMALE,WT,CX23,IR,1,378.5921699,1362.541213,3.877124297,718.454926,0.02007807435,0.07226035283,0.000205617538,0.03810219167,0.01960784383,0.07058823854,0,0.03660130873,0.008909507354,0.02361011909,0.0004764937102,0.006527415098,1,14719,1062.25,0.2778574082,0.002845509743,0.5272904183,0.02572132414,0.0002634094909,0.04881139521,0.00001887746506,0.0000001933222191,0.00003582379362
119,1,0HR,FEMALE,WT,CX23,IR,1,775.3961036,2018.373917,9.767320549,1231.341206,0.02936661504,0.07644197535,0.000369918215,0.04663464648,0.02745098062,0.07712418586,0,0.04705882445,0.009370287363,0.01321832571,0.0005912370311,0.008360472095,1,22928,925.658,0.3841687097,0.00483920272,0.6100659522,0.03381874143,0.000425999675,0.0537046932,0.00001675543919,0.0000002110608304,0.00002660790091
130,1,0HR,FEMALE,WT,CX23,IR,1,1474.635341,5378.783147,12.50980429,2598.75301,0.02702084035,0.09855944492,0.0002292264501,0.04761888464,0.02352941222,0.09803921729,0,0.04705882445,0.01505853431,0.03226476825,0.0004976557572,0.01135140729,1,49645,1168.568,0.2741577976,0.002325768477,0.483148872,0.0297036024,0.0002519851806,0.05234672193,0.000005522364741,0.00000004684799028,0.000009732075174
130,2,0HR,FEMALE,WT,CX23,IR,1,207.4274577,482.6183157,1.481045795,310.379093,0.02970463378,0.06911332031,0.0002120930539,0.04444781512,0.02745098062,0.06797385961,0,0.04444444552,0.01061469423,0.01274119662,0.0004819360608,0.008770581434,2,5004,518.418,0.4297960748,0.003068772459,0.6431150308,0.04145232968,0.0002959723811,0.06202619764,0.00008589050255,0.0000006132638806,0.00012852019
132,1,0HR,FEMALE,WT,CX23,IR,1,64.69019826,222.802621,0.7542483882,148.6143828,0.01948499947,0.06710922319,0.0002271832495,0.04476336832,0.01960784383,0.06666667014,0,0.04444444552,0.005145944308,0.01246292971,0.00049533761,0.007730720959,1,2126,313.438,0.290347564,0.003385276102,0.6670225967,0.03042812712,0.0003547734658,0.06990328448,0.0001365698796,0.000001592321779,0.0003137453418
136,1,0HR,FEMALE,WT,CX23,IR,1,1276.952988,5943.634148,15.23529457,3832.708608,0.01717673708,0.07994988227,0.0002049352259,0.05155509144,0.01568627544,0.07712418586,0,0.04183006659,0.007355889004,0.02165816644,0.000475907925,0.03499812601,1,68747,1308.134,0.2148438071,0.002563296157,0.6448426186,0.01857467218,0.000221613955,0.05575092161,0.0000031251372,0.00000003728593475,0.000009379938305
137,1,0HR,FEMALE,WT,CX23,IR,1,1056.8667,3599.426235,12.9607847,3257.709892,0.02698084552,0.09189007774,0.0003308770441,0.08316637033,0.02352941222,0.09150326997,0,0.04967320338,0.01391486247,0.02726020962,0.0005697454022,0.1083208279,1,34921,989.212,0.2936208803,0.003600791862,0.9050636627,0.03026450273,0.0003711458634,0.09328798981,0.000008408146396,0.0000001031125071,0.00002591746121
141,1,0HR,FEMALE,WT,CX23,IR,1,214.4823603,830.2379312,2.163398757,452.3634133,0.01853780124,0.071757816,0.0001869834707,0.03909796139,0.01960784383,0.07058823854,0,0.03921568766,0.005651767563,0.01972368252,0.0004583129679,0.006768572477,1,9510,559.01,0.258338426,0.002605757549,0.5448599688,0.02255335019,0.0002274867252,0.04756713073,0.00002716492387,0.0000002740018453,0.00005729337212
141,2,0HR,FEMALE,WT,CX23,IR,1,339.662756,1354.674544,3.665359585,670.4862952,0.02037935777,0.08127884709,0.0002199171768,0.04022837314,0.01960784383,0.08104575425,0,0.03921568766,0.006627262023,0.02674591979,0.000489617211,0.007154522031,2,13887,676.882,0.2507338441,0.002705712306,0.4949427137,0.02445904486,0.0002639417862,0.04828157955,0.00001805529229,0.0000001948377839,0.00003564072252
143,1,0HR,FEMALE,WT,CX23,IR,1,310.0156967,996.0784614,2.405228829,608.5516503,0.02254003902,0.07242100199,0.0001748748603,0.04424543044,0.01960784383,0.071895428,0,0.04444444552,0.009608085871,0.01403138979,0.0004458237273,0.008930415723,1,11226,670.016,0.3112362216,0.002414698161,0.6109475046,0.02761586467,0.0002142551959,0.05420912617,0.00002772458771,0.0000002150987138,0.00005442254628
143,2,0HR,FEMALE,WT,CX23,IR,1,2170.00399,6285.17794,17.25751685,3816.232774,0.03083092735,0.08929839082,0.0002451909077,0.05422017467,0.02745098062,0.08758170158,0,0.04967320338,0.01502095048,0.0259800807,0.000510952236,0.02066648116,2,62437,2058.602,0.3452573676,0.002745748333,0.6071797507,0.03475509698,0.0002763988796,0.06112133469,0.000005529691811,0.00000004397630143,0.000009724678487
144,1,0HR,FEMALE,WT,CX23,IR,1,321.407854,1249.882387,3.622222329,620.3006724,0.02110498746,0.08207251867,0.0002378503072,0.04073154327,0.01960784383,0.07843137532,0,0.03921568766,0.007458409966,0.02625513669,0.0005045464116,0.006888753893,1,12062,769.474,0.2571504786,0.002898050542,0.4962872338,0.0266463152,0.0003003003091,0.05142602159,0.00002131905808,0.0000002402628538,0.0000411446886
144,2,0HR,FEMALE,WT,CX23,IR,1,522.494135,2730.797461,8.819608103,1107.069312,0.01985688196,0.1037813043,0.0003351806371,0.04207309361,0.01960784383,0.1019607857,0,0.04183006659,0.008365087439,0.03722268811,0.000573058587,0.007405999286,2,23277,652.914,0.1913339025,0.003229682256,0.4054014727,0.02244679877,0.0003788979724,0.04756065267,0.000008219869505,0.0000001387499358,0.00001741639699
148,1,0HR,FEMALE,WT,CX23,IR,1,814.8902228,2828.490269,7.619608068,1595.984356,0.02267110569,0.07869158328,0.0002119855349,0.04440196851,0.01960784383,0.07843137532,0,0.04444444552,0.01161948891,0.01850246413,0.0004819361926,0.009014536576,1,31710,1037.46,0.2881007694,0.002693878126,0.5642530835,0.02569820949,0.0002402903837,0.05033063249,0.000009085486262,0.0000000849535833,0.00001779416851
150,1,0HR,FEMALE,WT,CX23,IR,1,93.49019897,312.9163493,1.135947746,212.0993512,0.02091971335,0.07001932184,0.0002541838769,0.04746013677,0.01960784383,0.06797385961,0,0.04705882445,0.005372874563,0.01401542098,0.0005180943759,0.008106425027,1,3013,392.686,0.2987705794,0.003630196212,0.6778148592,0.03102894091,0.0003770155147,0.07039473987,0.00009916049763,0.000001204844412,0.0002249634448
150,2,0HR,FEMALE,WT,CX23,IR,1,752.3921818,2978.963473,12.38562128,1611.362134,0.02135172773,0.08453838109,0.0003514847971,0.04572796793,0.01960784383,0.08496732265,0,0.04444444552,0.01097780429,0.02189330698,0.0005810863939,0.01080208742,2,31611,800.888,0.2525684483,0.004157694914,0.5409136932,0.02380159381,0.0003918136497,0.05097472823,0.000007989891122,0.0000001315268392,0.00001711156538
151,1,0HR,FEMALE,WT,CX23,IR,1,1997.062808,7646.856412,23.8379092,5145.061574,0.02211366318,0.08467435595,0.0002639593972,0.05697174782,0.01960784383,0.08366013318,0,0.04705882445,0.008624719318,0.02346168352,0.0005255141256,0.04986957658,1,82879,1757.756,0.26116128,0.003117347563,0.6728335537,0.02409612578,0.0002876230312,0.06207919466,0.00000315111524,0.00000003761323813,0.000008118263416
152,1,0HR,FEMALE,WT,CX23,IR,1,1671.337309,5753.174001,20.82091565,3514.107279,0.0286801769,0.09872456458,0.0003572872698,0.06030214122,0.02745098062,0.09542483836,0,0.04967320338,0.01108433408,0.03248015971,0.0005851314862,0.04367328212,1,52834,1205.402,0.2905069982,0.003619031102,0.6108119238,0.03163374549,0.0003940817588,0.06651223226,0.000005498485789,0.00000006849814707,0.00001156096309
155,1,0HR,FEMALE,WT,CX23,IR,1,1267.341217,3845.824938,8.938562355,2618.376543,0.02880517347,0.08741107208,0.0002031629964,0.05951261547,0.02352941222,0.08758170158,0,0.04444444552,0.02193261568,0.02784047251,0.0004740921873,0.06192259105,1,39463,1020.97,0.3295368972,0.002324224971,0.6808361236,0.03211466987,0.000226504887,0.06635016453,0.000008350528271,0.00000005889630719,0.00001725251815
156,1,0HR,FEMALE,WT,CX23,IR,1,1529.509851,3512.043225,15.68366059,2734.308567,0.03767358434,0.08650565838,0.0003863065739,0.06734916049,0.03529411927,0.08496732265,0,0.0601307191,0.0138745002,0.0219349997,0.0005984146611,0.0256382078,1,36177,1068.906,0.4355042785,0.004465679831,0.7785520826,0.04227851537,0.0004335257371,0.07558140716,0.00001203815348,0.0000001234397499,0.00002152063694
156,2,0HR,FEMALE,WT,CX23,IR,1,1276.890236,4452.451091,19.5973862,2075.375223,0.02578013802,0.08989402565,0.0003956669937,0.0419013774,0.02352941222,0.08888889104,0,0.04183006659,0.0136854513,0.02573922649,0.0006033575407,0.007282735253,2,45035,1011.798,0.2867836637,0.004401482644,0.4661197126,0.02835328602,0.0004351590141,0.04608360659,0.000006368017401,0.00000009773470954,0.00001035016571
162,1,0HR,FEMALE,WT,CX23,IR,1,1043.925522,2265.120322,10.06535977,1496.09154,0.03504987651,0.07605158213,0.0003379451979,0.05023138397,0.02745098062,0.071895428,0,0.04705882445,0.02559859615,0.02299451614,0.0005751210946,0.01179398104,1,25490,1002.46,0.4608697877,0.004443631394,0.6604909795,0.04095431628,0.000394874844,0.05869327345,0.00001808041537,0.0000001743284187,0.00002591176852
164,1,0HR,FEMALE,WT,CX23,IR,1,141.1176519,520.8340011,1.088888921,269.7490286,0.01977545571,0.07298682751,0.0001525909362,0.03780115311,0.01960784383,0.071895428,0,0.03660130873,0.007049555304,0.0183099646,0.000419739548,0.007216932323,1,5211,478.278,0.2709455443,0.002090664048,0.5179174708,0.02708072384,0.0002089596855,0.05176530965,0.00005199492311,0.0000004012020817,0.0000993892671
166,1,0HR,FEMALE,WT,CX23,IR,1,772.0313966,1664.542526,179.8797445,1130.860156,0.03303938873,0.07123475526,0.007698024757,0.04839560729,0.03137255087,0.06797385961,0.006535947789,0.04705882445,0.01026900077,0.02191490954,0.004152952011,0.008007337016,1,20479,655.602,0.4638099565,0.1080655746,0.679381955,0.03769868629,0.008783619537,0.05522047735,0.00002264807639,0.000005276897045,0.00003317456687
173,1,0HR,FEMALE,WT,CX23,IR,1,331.0666769,952.7961048,2.96339878,646.7712575,0.023231119,0.06685819274,0.0002079432166,0.0453842718,0.02352941222,0.06666667014,0,0.04444444552,0.0069570619,0.01578215716,0.0004781012705,0.007834215201,1,11274,746.646,0.3474685458,0.003110212946,0.6788139186,0.02936550265,0.000262852473,0.05736839254,0.00003082034289,0.00000027587484,0.00006021056578
174,1,0HR,FEMALE,WT,CX23,IR,1,630.8549218,1943.707242,5.915032854,1142.507219,0.02539060298,0.07823018763,0.0002380678119,0.0459835474,0.02352941222,0.07712418586,0,0.04444444552,0.01413708532,0.02076707437,0.0005046395021,0.009373629245,1,20608,1046.186,0.3245627264,0.003043170662,0.5877979945,0.03061213712,0.0002870260508,0.05543998538,0.0000157493559,0.0000001476693838,0.00002852280641
178,1,0HR,FEMALE,WT,CX23,IR,1,135.054906,241.6078497,1.086274542,180.4444492,0.0419164823,0.07498691798,0.0003371429366,0.0560038638,0.03921568766,0.07450980693,0,0.05490196124,0.01110278922,0.01549029008,0.0005728045457,0.01051695,1,2192,221.948,0.5589839324,0.004496023382,0.7468484544,0.06161263958,0.0004955632034,0.08231954797,0.0002550109181,0.000002051105558,0.0003407155358
179,1,0HR,FEMALE,WT,CX23,IR,1,192.7372611,743.4993649,2.805228841,422.5202721,0.02535015929,0.09779026239,0.0003689634145,0.05557283599,0.02352941222,0.09803921729,0,0.05228758231,0.01235951306,0.02559437463,0.0005891265691,0.01678902859,1,6010,321.342,0.2592298934,0.003773007716,0.5682859892,0.0320694278,0.0004667602065,0.07030287389,0.00004313309374,0.0000006277883055,0.00009455673697
181,1,0HR,FEMALE,WT,CX23,IR,1,626.478452,2131.869334,4.513725623,973.1791175,0.02399105626,0.08164015371,0.0001728535834,0.03726799362,0.01960784383,0.08366013318,0,0.03660130873,0.01301775795,0.02345027294,0.0004432455992,0.007196662735,1,22523,865.926,0.2938634381,0.002117261856,0.4564909781,0.02781505359,0.0002004051691,0.0432082368,0.00001304726005,0.00000009400443352,0.00002026776975
182,1,0HR,FEMALE,WT,CX23,IR,1,228.8117721,223.0013137,1.385620956,226.1124244,0.07046867019,0.068679185,0.0004267388222,0.06963733428,0.07058823854,0.06797385961,0,0.06797385961,0.01540905905,0.0138461746,0.0006180918701,0.01805821369,1,2122,285.438,1.026055714,0.006213510283,1.013951087,0.1078283563,0.0006529787728,0.1065562792,0.0004835323816,0.000002928138682,0.0004778280334
182,2,0HR,FEMALE,WT,CX23,IR,1,431.7490331,1351.666701,4.15032692,675.9163597,0.0264519687,0.08281256593,0.000254278086,0.04141136869,0.02352941222,0.08366013318,0,0.04183006659,0.01567632361,0.02817506239,0.00051823724,0.007883593479,2,13645,609.838,0.3194197451,0.003070525386,0.5000614124,0.03164155611,0.0003041646698,0.04953582702,0.00002340928875,0.0000002250293431,0.00003664795987
183,1,0HR,FEMALE,WT,CX23,IR,1,84.45882624,292.9817069,0.8705882609,159.2993512,0.02184091705,0.07576459965,0.0002251327285,0.04119455681,0.01960784383,0.07450980693,0,0.04183006659,0.009513510704,0.02375205289,0.0004935650024,0.007538216293,1,2680,327.024,0.2882733777,0.002971476514,0.5437177388,0.0315144874,0.000324846366,0.05944005641,0.0001075646932,0.000001108759893,0.0002028797533
183,2,0HR,FEMALE,WT,CX23,IR,1,1242.384354,5065.444579,13.99477165,2533.966082,0.02200702083,0.08972693837,0.0002478969011,0.04488550115,0.01960784383,0.08758170158,0,0.04444444552,0.008744535921,0.02694387974,0.0005130899207,0.01047574237,2,50976,1318.58,0.2452665969,0.002762792374,0.5002455445,0.02437194668,0.000274536481,0.04970900192,0.000004811413154,0.00000005419790439,0.000009813354216
184,1,0HR,FEMALE,WT,CX23,IR,1,1048.717678,2045.647114,5.474509965,1180.209177,0.04320867198,0.08428359416,0.00022555766,0.04862631028,0.03921568766,0.07843137532,0,0.04705882445,0.01691937355,0.02624516448,0.0004943609829,0.008482513587,1,20025,1066.53,0.5126581562,0.002676175147,0.5769368376,0.05237042085,0.0002733837685,0.05893678785,0.00002560090668,0.0000001336417052,0.00002881082835
191,1,0HR,FEMALE,WT,CX23,IR,1,1620.125535,1460.671938,5.305882509,922.2300896,0.07690712687,0.06933788752,0.0002518694821,0.04377813014,0.06666667014,0.06797385961,0,0.04444444552,0.05738434527,0.01462260908,0.0005158753553,0.007834457951,1,17874,951.696,1.109164551,0.003632494313,0.6313738666,0.09064146439,0.0002968491949,0.05159617822,0.00006205463527,0.0000002032278344,0.00003532359106
191,2,0HR,FEMALE,WT,CX23,IR,1,1276.662781,1677.158218,5.997385798,968.3738814,0.05786442374,0.07601678005,0.000271830023,0.04389130587,0.03921568766,0.07450980693,0,0.04444444552,0.04528107406,0.01650634939,0.0005306568659,0.007591020583,2,18716,1020.46,0.7612059299,0.003575921301,0.5773897006,0.06821237342,0.0003204416434,0.05174042966,0.0000406714004,0.0000001910622623,0.0000308500588
191,3,0HR,FEMALE,WT,CX23,IR,1,560.2509973,1343.55559,5.163398845,652.4941381,0.03404332486,0.08164037126,0.0003137509172,0.03964842548,0.02352941222,0.08104575425,0,0.03921568766,0.0329674484,0.02450781044,0.0005594088508,0.006873753581,3,13589,662.43,0.4169913039,0.00384308538,0.4856472952,0.04122827267,0.0003799690076,0.04801634691,0.0000306859448,0.0000002828085496,0.00003573826589
196,1,0HR,FEMALE,WT,CX23,IR,1,1841.160843,8943.130958,20.38954308,2953.011845,0.02678169001,0.1300875814,0.0002965881142,0.04295477396,0.02352941222,0.1281045824,0,0.04183006659,0.01409507678,0.04724117504,0.0005481587815,0.008309554628,1,63116,1263.886,0.2058743019,0.002279911049,0.3301988822,0.02917106349,0.0003230487212,0.0467870563,0.000003261840134,0.0000000361225529,0.000005231619275
196,2,0HR,FEMALE,WT,CX23,IR,1,1313.600044,4945.892949,14.84836645,2449.524262,0.02117104846,0.07971204005,0.0002393083703,0.03947852856,0.01960784383,0.07712418586,0,0.03921568766,0.008495445804,0.02266319228,0.0005059036128,0.008991059821,2,56957,1173.982,0.2655941117,0.003002160905,0.4952643107,0.02306301322,0.0002606943212,0.0430065534,0.000004663063568,0.00000005270925268,0.000008695407248
200,1,0HR,FEMALE,WT,CX23,IR,1,713.298066,3550.375255,6.041830243,1640.810512,0.0165644435,0.08244798791,0.0001403053793,0.03810344414,0.01568627544,0.08104575425,0,0.03660130873,0.00530662043,0.02348309841,0.0004046234429,0.009764978091,1,38725,978.83,0.2009077956,0.001701744128,0.4621512921,0.01841957562,0.0001560188572,0.04237083309,0.000005188064443,0.00000004394432868,0.00001193418443
200,2,0HR,FEMALE,WT,CX23,IR,1,212.5451056,842.8496959,1.968627509,443.5006687,0.01805513979,0.07159783349,0.0001672296559,0.03767419883,0.01960784383,0.07058823854,0,0.03660130873,0.0053441044,0.01987982392,0.0004366178031,0.006563934872,2,9594,502.52,0.2521743872,0.002335680393,0.5261918831,0.02215396139,0.0002051936115,0.04622687812,0.00002628459321,0.0000002434521986,0.0000548459332
200,3,0HR,FEMALE,WT,CX23,IR,1,2375.4236,3927.12037,12.77124221,2342.797447,0.04562506914,0.07542871025,0.0002452989053,0.04499841439,0.03529411927,0.071895428,0,0.04444444552,0.03291027101,0.01922619255,0.0005109514475,0.009081838691,3,47563,1027.422,0.6048766974,0.003252062835,0.5965687899,0.04994267813,0.0002685121251,0.04925672155,0.000012717379,0.0000000683737955,0.00001254270735
200,4,0HR,FEMALE,WT,CX23,IR,1,1228.384351,2571.460204,9.530719235,1432.444482,0.03824716976,0.08006539227,0.000296749984,0.04460081832,0.03137255087,0.07712418586,0,0.04444444552,0.02735786846,0.02212929908,0.0005491360979,0.008594481526,4,28119,1240.344,0.4776991491,0.00370634522,0.5570548904,0.04368520755,0.0003389423249,0.05094222703,0.00001698848285,0.0000001318092827,0.00001981062237
200,5,0HR,FEMALE,WT,CX23,IR,1,1295.47847,2954.427528,10.3006539,1421.422262,0.03875545127,0.0883844655,0.000308153705,0.04252317773,0.03137255087,0.08496732265,0,0.04183006659,0.02811212738,0.03045499902,0.0005560446859,0.008155518398,5,28867,1203.338,0.4384871374,0.003486514325,0.4811159686,0.04487748881,0.0003568314649,0.04924038736,0.00001518991019,0.0000001207785473,0.00001666664248
201,1,0HR,FEMALE,WT,CX23,IR,1,401.9058952,1197.583037,4.912418445,810.167341,0.02704615715,0.08059105228,0.0003305799761,0.05452000949,0.02745098062,0.07843137532,0,0.04967320338,0.01001078307,0.02221187879,0.000568803584,0.01932171429,1,12311,607.118,0.3355975184,0.004101943911,0.6765020179,0.03264608035,0.0003990267602,0.06580841045,0.00002725997225,0.000000333193397,0.00005495102087
