ImageNumber,ObjectNumber,Metadata_Day,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TREATMENT,Metadata_Well,Metadata_Zstack,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected ,,,,,,,,,,,,,,,,,Averages of NOUV,,,,,,,,,,,
24,2,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,19.17647122,908.403946,0.01307189593,11.24444481,0.001818536863,0.08614546667,1.24E-06,0.001066329522,0,0.07712418586,0,0,0.007425386459,0.05326726752,5.69E-05,0.004915065715,2,8656,404.24,0.02111007036,0.00001438995943,0.01237824303,0.002215396397,0.000001510154335,0.001299034752,0.000002438778923,0.000000001662425997,0.000001430018834,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,1855.372605,50149.36219,4143.660247,60.68496941,0.01041682867,0.2815592472,0.02326422129,0.0003407105007,0,0.3254902065,0,0,0.02862269161,0.1874931469,0.03778197893,0.002125018993,1,166728,3197.832,0.03699693324,0.0826263798,0.001210084571,0.01112814047,0.02485281564,0.0003639758734,0.0000002218999402,0.0000004955759069,0.00000000725783654,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,199.3137315,2554.151701,6.25751656,41.59477256,0.01083050217,0.1387899637,0.0003400269826,0.002260216951,0,0.1346405298,0,0,0.02316662228,0.08952022296,0.002588964987,0.008380840422,2,15882,549.284,0.07803519711,0.002449939272,0.01628516134,0.01254966197,0.000394000539,0.002618988324,0.000004913436413,0.0000001542588636,0.000001025384797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,122.3647096,3071.027532,335.5438007,1.586928159,0.004966704939,0.1246510343,0.01361950727,6.44E-05,0,0.1150326803,0,0,0.01893725474,0.07643552839,0.02599197009,0.0007776915525,1,21532,724.71,0.03984487547,0.1092610852,0.0005167417557,0.005682923536,0.01558349437,0.00007370091765,0.000001850495796,0.000005074358404,0.00000002399878115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,9.596078724,2514.411841,146.0326844,8.013072161,0.000588211274,0.154126017,0.008951372097,0.0004911776487,0,0.1516339928,0.001307189581,0,0.0059077358,0.09903782504,0.01410834868,0.003149317725,1,13881,555.456,0.003816430772,0.05807826785,0.003186857471,0.0006913103324,0.01052032882,0.0005772690845,0.000000274939181,0.000004184011804,0.0000002295841417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,52.81568787,8652.614603,928.7464326,2.235294195,0.000845822396,0.1385682079,0.01487350756,3.58E-05,0,0.1385620981,0.002614379162,0,0.008671230984,0.0698732066,0.02619276444,0.0005699108244,1,57399,1131.262,0.006104014832,0.1073370854,0.0002583374272,0.0009201499655,0.01618053333,0.00003894308602,0.0000001063435745,0.000001870016645,0.000000004500730451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,565.8784461,19.53594836,0.02614379162,0,0.05284632481,0.00182442551,2.44E-06,0,0.05098039284,0,0,0,0.01769196966,0.005363510246,9.45E-05,1,8584,559.558,0,0.03452322402,0.00004620036653,0,0.002275856053,0.000003045642081,0,0.000004021810813,0.000000005382148943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,202.1019661,20.36862811,0.007843137486,0,0.04738615853,0.004775762746,1.84E-06,0,0.04705882445,0,0,0,0.01446339617,0.009143687183,8.95E-05,2,3053,325.68,0,0.1007839186,0.00003880782377,0,0.00667167642,0.000002568993608,0,0.00003301143748,0.00000001271137366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,3,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,1998.308549,26.4026153,0.1751634036,0,0.05643663999,0.0007456680779,4.95E-06,0,0.05098039284,0,0,0,0.02375086794,0.003280901653,0.0002200619851,3,30925,1068.664,0,0.01321248179,0.00008765583459,0,0.0008537628231,0.000005664135929,0,0.0000004272427416,0.000000002834465144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,218.5490258,7028.460333,1625.363443,3.584313852,0.005163835876,0.1660671581,0.03840378619,8.47E-05,0,0.1346405298,0.01045751665,0,0.02627473514,0.1103911883,0.05635564479,0.001108054411,1,37849,982.364,0.03109486508,0.2312545516,0.0005099714137,0.005774235139,0.04294336555,0.00009470035805,0.0000008215505055,0.000006109925008,0.00000001347384115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,79.29804164,2396.860197,1075.535978,6.606536173,0.005574162916,0.1684844789,0.07560354126,0.0004643987187,0,0.1830065399,0.06405229121,0,0.01732808834,0.1055842691,0.07652194299,0.002359574613,1,12055,466.208,0.03308413304,0.4487270385,0.002756329376,0.006578020874,0.08921907739,0.0005480328638,0.000002744432438,0.00003722331302,0.0000002286461532,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,1185.654936,39205.32254,9534.724443,162.1437964,0.008586164981,0.2839134366,0.06904767536,0.001174197774,0,0.3398692906,0.06405229121,0,0.02993152623,0.164498292,0.05997753769,0.003937972135,1,129426,2105.2,0.03024219313,0.2431997449,0.004135759788,0.009160871355,0.07366931252,0.001252791529,0.0000002336639711,0.000001879064059,0.0000000319546288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,2044.439275,29029.0883,6060.345264,503.1398842,0.01788723381,0.2539816643,0.05302324897,0.0044020778,0,0.2758170068,0.03529411927,0,0.04784463843,0.1481858113,0.05785367214,0.01391801724,1,106770,1872.628,0.07042726433,0.2087680192,0.01733226614,0.01914806851,0.05676074987,0.004712371305,0.0000006596165995,0.000001955305977,0.0000001623327352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,145.6026179,0.01176470623,62.69542668,0,0.04607677781,3.72E-06,0.0198403249,0,0.04313725606,0,0.01045751665,0,0.02077852318,7.70E-05,0.0245915914,1,2068,229.948,0,0.00008080010099,0.430592716,0,0.000005688929511,0.03031693747,0,0.00000003907161557,0.0002082169806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,219.1895478,0.9947712787,0.005228758324,0,0.04486991768,0.0002036379281,1.07E-06,0,0.04444444552,0,0,0,0.0108081788,0.0008331559174,7.48E-05,1,3516,311.68,0,0.004538406546,0.00002385496195,0,0.0002829269848,0.000001487132629,0,0.000001290786845,0.0000000067846877,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,233.3019676,14088.07229,2094.905943,13.13464099,0.002678368512,0.1617348092,0.02405007626,0.0001507891649,0,0.1450980455,0.005228758324,0,0.0166101195,0.1004349522,0.036077641,0.001327375013,1,80226,1692.68,0.01656024776,0.1487006809,0.0009323235089,0.002908059327,0.02611255632,0.000163720502,0.0000002064199606,0.000001853522311,0.00000001162121393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0.1921568685,1213.760815,265.3320341,0.1542483715,1.66E-05,0.1047700315,0.02290306725,1.33E-05,0,0.1006535962,0.007843137719,0,0.0005973386069,0.06166010269,0.03623907599,0.0003136084381,1,9667,405.654,0.0001583152678,0.2186032295,0.0001270830048,0.00001987761131,0.027447195,0.00001595617787,0.00000001637687678,0.00002261334742,0.00000001314606442,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0.8156863013,8185.006745,1394.132067,0.3686274642,1.32E-05,0.1325893661,0.02258362061,5.97E-06,0,0.1150326803,0.01045751665,0,0.0007025539617,0.07352727874,0.03228529123,0.0002178607396,1,56647,1150.58,0.00009965615506,0.1703275404,0.00004503691636,0.0000143994616,0.02461087202,0.000006507449012,0.000000001759248593,0.00000300682367,0.0000000007950450396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0.01176470611,2198.656265,314.2013165,0.1333333375,5.73E-07,0.1071783302,0.01531643348,6.50E-06,0,0.1006535962,0.003921568859,0,8.21E-05,0.06024894544,0.02171405569,0.0001887025734,2,17668,666.29,0.000005350861932,0.1429060656,0.0000606431026,0.0000006658765062,0.01778363802,0.000007546600492,0.0000000003028561202,0.000008088412135,0.000000003432369403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,262.4692878,22.73594852,0.01045751665,0,0.05138396394,0.004451047088,2.05E-06,0,0.04705882445,0.001307189581,0,0,0.01880828676,0.006445989286,0.0001034434707,1,3705,327.304,0,0.08662327207,0.00003984282023,0,0.006136558306,0.000002822541605,0,0.00002338010042,0.00000001075379763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,261.0091571,0,0.002614379162,0,0.05575927303,0,5.59E-07,0,0.04967320338,0,0,0,0.02335460562,0,3.82E-05,2,3268,312.062,0,0,0.00001001642698,0,0,0.0000007999936236,0,0,0.000000003065002135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,3,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,1257.439247,122.0627491,0.01830065413,0,0.07949419948,0.007716699275,1.16E-06,0,0.06666667014,0,0,0,0.04717951408,0.01138930992,6.24E-05,3,13022,622.15,0,0.09707248235,0.00001455390722,0,0.009373579261,0.000001405364317,0,0.000007454498721,0.000000001117639934,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,4,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,835.4039437,176.0013125,0.02875817078,0,0.06381513587,0.01344445134,2.20E-06,0,0.05490196124,0.003921568859,0,0,0.03022262107,0.02140646935,9.42E-05,4,10563,599.978,0,0.2106780963,0.00003442426984,0,0.01666205742,0.000002722538179,0,0.00001994491113,0.0000000032589482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,5,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,553.3830215,48.4470603,0.005228758324,0,0.07641301043,0.006689734921,7.22E-07,0,0.06405229121,0,0,0,0.04763494381,0.01549636447,6.14E-05,5,5574,364.546,0,0.08754706671,0.000009448714761,0,0.008691614693,0.000000938062132,0,0.000015706327,0.00000000169514079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,24.58039309,5999.151791,323.2536046,1620.768672,0.0006931278541,0.1691665057,0.009115235729,0.04570308975,0,0.1869281083,0,0.01568627544,0.003730538085,0.09551588396,0.01948049855,0.0623976035,1,31763,824.028,0.004097311411,0.05388321814,0.2701663049,0.0007738687495,0.01017704891,0.05102693927,0.0000001289963609,0.000001696414638,0.000008505692311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,361.2392263,7057.24202,1879.454954,9.704575502,0.008012403821,0.156531929,0.04168692368,0.0002152506488,0,0.1594771296,0.005228758324,0,0.02428003675,0.08334320773,0.0654901769,0.001735623846,1,40327,1048.11,0.05118702537,0.2663157858,0.001375122955,0.008957751042,0.04660537491,0.0002406470975,0.000001269299114,0.0000066039077,0.00000003409931201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,263.5751707,0,0,0,0.05053204959,0,0,0,0.05098039284,0,0,0,0.01720972926,0,0,1,3805,307.986,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,624.4915198,2.993464171,0.007843137486,0,0.05044357995,0.0002417983983,6.34E-07,0,0.04967320338,0,0,0,0.01637482534,0.001160084431,4.07E-05,2,9882,601.666,0,0.004793442466,0.00001255923778,0,0.0003029208835,0.0000007936791627,0,0.0000004850680496,0.000000001270920641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,3,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,725.4274688,75.72549283,0.03137254994,0,0.0497038348,0.005188454459,2.15E-06,0,0.04967320338,0.0006535947905,0,0,0.01530487127,0.007747497851,9.68E-05,3,11598,726.366,0,0.1043874075,0.00004324698373,0,0.006529185449,0.000002704996546,0,0.000009000466248,0.000000003728831155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,4,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,518.101975,0,0.01830065413,0,0.05277599826,0,1.86E-06,0,0.05098039284,0,0,0,0.01859944882,0,8.75E-05,4,7626,560.01,0,0,0.00003532249445,0,0,0.000002399771064,0,0,0.000000004631850832,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,5,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,657.1621088,8.884967665,0.01045751665,0,0.05715447111,0.0007727402736,9.10E-07,0,0.05359477177,0,0,0,0.02301603447,0.002766904638,4.88E-05,5,9086,577.322,0,0.01352020688,0.0000159131461,0,0.0009778744954,0.000001150948343,0,0.000001488026291,0.000000001751391822,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,6,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,273.363406,26.3281055,0.002614379162,0,0.04940600145,0.004758378005,4.73E-07,0,0.04705882445,0,0,0,0.01595656116,0.007015999309,3.51E-05,6,3993,356.272,0,0.09631174079,0.000009563749589,0,0.006593565114,0.0000006547405865,0,0.00002412014545,0.000000002395128873,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,7,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,182.2640571,7.682353226,0.01045751688,0,0.04725539463,0.001991794977,2.71E-06,0,0.04444444552,0,0,0,0.01665032775,0.004111024827,0.0001330925259,7,2680,266.47,0,0.04214957874,0.00005737563976,0,0.002866549711,0.000003902058538,0,0.00001572745475,0.00000002140882081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,578.3895579,56.75947909,0.002614379162,0,0.05828189822,0.005719415467,2.63E-07,0,0.05490196124,0,0,0,0.02263935545,0.008882252774,2.62E-05,1,7777,515.456,0,0.09813365113,0.000004520100901,0,0.00729837715,0.0000003361680805,0,0.00001261844556,0.0000000005812139515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,1306.115066,33.47843261,0.0575163418,0,0.06724925682,0.001723737648,2.96E-06,0,0.06143790856,0,0,0,0.03030097771,0.004241277144,0.0001452803969,2,15851,903.174,0,0.02563206985,0.00004403619811,0,0.002112070696,0.000003628562349,0,0.000001617063267,0.000000002778133752,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,3,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,168.1215729,0.8666666998,0.005228758324,0,0.04277902618,0.0002205258778,1.33E-06,0,0.04313725606,0,0,0,0.009857423647,0.001285243891,5.90E-05,3,2621,284.228,0,0.005154999949,0.00003110105523,0,0.0003306626096,0.000001994947853,0,0.000001966806543,0.00000001186610272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,4,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,381.63269,9.405229128,0.002614379162,0,0.05157198514,0.001270976909,3.53E-07,0,0.04967320338,0,0,0,0.01638317822,0.002729801658,3.04E-05,4,5500,452.558,0,0.02464471565,0.000006850511579,0,0.00171004166,0.0000004753416658,0,0.000004480857391,0.00000000124554756,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,5,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,271.6823605,0.1699346467,0.01830065413,0,0.04948676876,3.10E-05,3.33E-06,0,0.04705882445,0,0,0,0.01574902212,0.0002692510238,0.0001058006178,5,3957,341.578,0,0.0006254901731,0.00006736047972,0,0.0000429453239,0.000004624881004,0,0.0000001580718153,0.00000001702311845,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,6,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,343.6287672,0,0.03398692911,0,0.05081010901,0,5.03E-06,0,0.04705882445,0,0,0,0.01862590884,0,0.0001523795703,6,4985,409.514,0,0,0.00009890594835,0,0,0.000006817839339,0,0,0.00000001984071181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,7,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,177.9398737,48.67451143,0,0,0.04313693909,0.01179988156,0,0,0.04313725606,0.01176470611,0,0,0.01033356931,0.007657566223,0,7,2719,337.68,0,0.2735447115,0,0,0.01790162244,0,0,0.0001006048957,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,8,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,165.1738604,0.001307189581,0.002614379162,0,0.04501876815,3.56E-07,7.13E-07,0,0.04444444552,0,0,0,0.01182064277,2.16E-05,4.32E-05,8,2458,278.61,0,0.000007914022099,0.0000158280442,0,0.0000005318102445,0.000001063620489,0,0.000000003219699796,0.000000006439399592,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,9,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,381.0954353,1.956862826,0.04183006682,0,0.05163195168,0.0002651216402,5.67E-06,0,0.04967320338,0,0,0,0.01706603202,0.001125252756,0.0001875013872,9,5601,413.928,0,0.005134836696,0.0001097627076,0,0.0003493774015,0.000007468321161,0,0.0000009167714151,0.00000001959698403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,10,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,363.3790945,0.3294117764,0.01307189604,0,0.0477188568,4.33E-05,1.72E-06,0,0.04444444552,0,0,0,0.01505815233,0.0003447485836,9.93E-05,10,5455,569.908,0,0.0009065237416,0.00003597316477,0,0.00006038712674,0.000002396314582,0,0.0000001661821708,0.000000006594530664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,11,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,413.5594875,25.70326879,0.01045751688,0,0.05964226817,0.003706845802,1.51E-06,0,0.05359477177,0,0,0,0.02562096069,0.008301272663,9.93E-05,11,5130,430.342,0,0.0621513218,0.00002528660857,0,0.00501038378,0.000002038502316,0,0.00001211526741,0.000000004929163464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,1.580392217,2679.462815,483.2993604,7.717647311,7.40E-05,0.1255429328,0.02264439678,0.0003616008673,0,0.1215686277,0.009150327183,0,0.001524485353,0.07369808182,0.03078232972,0.002387521042,1,18600,605.494,0.0005898168125,0.1803717363,0.002880296479,0.00008496732348,0.02598383658,0.0004149272748,0.00000003171058132,0.00000969740518,0.0000001548546494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0.04313725606,974.0444701,0.01176470623,0.3816993604,3.13E-06,0.0707675436,8.55E-07,2.77E-05,0,0.06666667014,0,0,0.0002291373077,0.03334408113,4.02E-05,0.0005054385805,2,11156,601.564,0.00004428674191,0.00001207820237,0.0003918705687,0.00000386673145,0.000001054563126,0.00003421471499,0.000000003969768906,0.00000000108266425,0.00000003512644037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,45.15686423,8714.596309,447.0836736,3.492810579,0.000648069924,0.125067758,0.006416333093,5.01E-05,0,0.09803921729,0,0,0.004599153199,0.08280082402,0.01629695374,0.0007818883162,1,63107,1688.324,0.005181750552,0.05130285532,0.0004008000434,0.000715560306,0.007084533786,0.00005534743498,0.00000008211055116,0.0000008129503117,0.000000006351118631,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,385.3320363,0,0.04705882538,0,0.05309066358,0,6.48E-06,0,0.05098039284,0,0,0,0.01936071906,0,0.0002743998608,2,5501,400.1,0,0,0.0001221253904,0,0,0.000008554594688,0,0,0.00000002220057998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,629.3581864,43.9019622,0.007843137486,0,0.05544029126,0.003867332822,6.91E-07,0,0.04967320338,0,0,0,0.02240761314,0.008224289023,4.25E-05,3,8874,590.876,0,0.06975671907,0.00001246212039,0,0.004947257403,0.0000008838333881,0,0.000007860797731,0.000000001404340815,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,4,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,702.7921758,46.3660147,0.0156862752,0,0.06913163248,0.004560890685,1.54E-06,0,0.06405229121,0,0,0,0.0318377515,0.007290610297,8.98E-05,4,8058,472.934,0,0.06597400526,0.00002231993432,0,0.005754035083,0.000001946671036,0,0.000008187392065,0.000000002769909943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,5,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,448.7477237,47.9660145,0.01307189581,0,0.05486584224,0.005864532889,1.60E-06,0,0.04967320338,0,0,0,0.02340176623,0.01357475285,0.0001191801378,5,6224,445.412,0,0.1068885968,0.0000291297206,0,0.007706621867,0.000002100240329,0,0.00001717361774,0.000000004680225032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,182.5006583,0,0,0,0.04462118786,0,0,0,0.04313725606,0,0,0,0.01220145958,0,0,1,2724,334.75,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,634.9974022,13.67712469,0.005228758324,0,0.05996198321,0.001291513191,4.94E-07,0,0.05751634017,0,0,0,0.02458879373,0.003646524863,3.59E-05,2,8429,489.246,0,0.02153886716,0.000008234298764,0,0.001622627203,0.0000006203296149,0,0.000002555328884,0.0000000009769010279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,3,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,3219.328191,160.21177,0.09934640862,0,0.07224217828,0.003595174697,2.23E-06,0,0.06666667014,0,0,0,0.03228704157,0.007551383378,0.000106512878,3,38986,1299.172,0,0.049765591,0.00003085936032,0,0.004109469298,0.00000254825857,0,0.000001276499025,0.0000000007915497953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,0,360.5751731,1.717647132,0.005228758324,0,0.04809592811,0.0002291112621,6.97E-07,0,0.04444444552,0,0,0,0.01462593871,0.001127716829,6.04E-05,4,5540,479.934,0,0.004763631165,0.00001450116013,0,0.0003100446086,0.000000943819192,0,0.0000008598612211,0.00000000261753793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,3.478431511,432.3751748,0.2169934713,83.09019868,0.0003609080215,0.04486150392,2.25E-05,0.008621103827,0,0.04313725606,0,0,0.002634991888,0.01160967,0.0002200586722,0.01554427464,1,7437,556.354,0.008044938086,0.0005018638532,0.1921715296,0.0004677197137,0.00002917755429,0.01117254251,0.00000108174507,0.00000006748202948,0.00002583992599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,36.66274624,544.7843286,0,2.156862814,0.005038860121,0.07487415181,0,0.000296435241,0,0.06666667014,0,0,0.01871979178,0.04987406824,0,0.001957117398,2,5508,393.17,0.06729772557,0,0.003959113176,0.006656272012,0,0.0003915872937,0.00001221817821,0,0.0000007187932419,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,18.6352947,2245.009214,329.3947802,1693.001355,0.00139475299,0.168027035,0.0246534526,0.1267121739,0,0.1830065399,0,0.0601307191,0.01006790929,0.1128893577,0.04012422921,0.1715938387,1,11151,479.45,0.008300765354,0.1467231306,0.7541177759,0.001671176998,0.02953948347,0.15182507,0.0000007443964984,0.00001315784509,0.00006762781597,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,36.15294223,557.3268123,0,3121.349112,0.006149505397,0.09479959386,0,0.5309319803,0,0.06797385961,0,0.6640523076,0.02316620741,0.07275591032,0,0.1851589408,1,4317,331.062,0.0648684783,0,5.600572309,0.008374552289,0,0.7230366254,0.00001502628638,0,0.001297329699,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,1077.662777,22390.11692,5802.869438,741.4693032,0.01317049737,0.2736375259,0.07091891667,0.009061758203,0,0.3150326908,0.05882352963,0,0.04510062248,0.1424499704,0.06464502163,0.01745919445,1,75982,1413.42,0.04813118129,0.2591710199,0.03311591922,0.01418313254,0.07637163325,0.009758486263,0.0000006334550457,0.000003410952856,0.0000004358390042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1,DAY4,Male,WT,AL16,+,WT/WT,NOUV,1,Z3,134.8000042,3715.315132,818.2183242,5.006536122,0.005338614026,0.1471411933,0.03240468611,0.0001982786583,0,0.1529411823,0,0,0.0251719831,0.08203131352,0.06158605516,0.001451552327,1,22092,693.462,0.03628225315,0.2202285123,0.001347540099,0.00610175648,0.03703686059,0.0002266221312,0.000001642325419,0.000009968699633,0.0000000609967454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
