ImageNumber,ObjectNumber,Metadata_Day,Metadata_FileLocation,Metadata_Frame,Metadata_Mouse,Metadata_Series,Metadata_Stain,Metadata_Treatment,Metadata_Well,Metadata_Zstack,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected ,CASP NOUV normalized ,EDU NOUV normalized ,TUNEL NOUV normalized ,CASP intensity corrected  NOUV normalized ,EDU Intensity corrected NOUV normalized ,TUNEL Intensity Corrected  NOUV normalized ,CASP area corrected NOUV normalized ,EDU area corrected NOUV normalized ,TUNEL area Corrected  NOUV normalized ,CASP area and Intensity corrected NOUV normalized ,EDU area and intensity corrected NOUV normalized ,TUNEL area  and intensity Corrected NOUV normalized 
321,2,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,420.541192,17178.05147,52.82222413,30.73202716,0.005352644,0.218642069,0.000672321,0.000391157,0,0.237908497,0,0,0.011278215,0.110858513,0.003079354,0.002953896,2,71099,1697.572,0.024481309,0.003074983,0.001789029,0.005914868,0.000742939,0.000432243,3.44327E-07,4.32493E-08,2.51625E-08,2.228639704,0.051879572,0.189296766,1.58557703,0.027813809,0.017139081,1.824450305,0.038729034,0.031049691,0.331083708,0.003516205,0.000879808
321,3,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,290.6470693,6708.257697,110.4326833,7.98692836,0.008042032,0.185613505,0.003055607,0.000220994,0,0.193464056,0,0,0.013049927,0.091760496,0.008632972,0.002146504,3,32562,782.436,0.04332676,0.016462201,0.001190611,0.008925959,0.003391459,0.000245284,1.33059E-06,5.05565E-07,3.65644E-08,1.540271466,0.10846193,0.049196225,2.806137287,0.148903728,0.011406181,2.753226022,0.176795019,0.017619691,1.279416064,0.041102828,0.001278477
324,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,176.2627512,2482.366074,0,0.138562096,0.009896842,0.139380465,0,7.78E-06,0,0.142483667,0,0,0.015686894,0.07570283,0,0.000230833,1,15289,554.8,0.071005946,0,5.58186E-05,0.01152873,0,9.06286E-06,4.64425E-06,0,3.6509E-09,0.934096762,0,0.000853486,4.598830694,0,0.000534748,3.556054869,0,0.000651021,4.465625482,0,0.000127654
327,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,582.3019808,11306.34149,69.63137491,8.107189826,0.011809722,0.229304997,0.001412201,0.000164423,0.003921569,0.244444445,0,0,0.015398299,0.119103197,0.00525066,0.001493547,1,44946,975.524,0.051502246,0.006158612,0.000717048,0.012955591,0.001549223,0.000180376,1.14587E-06,1.37022E-07,1.59535E-08,3.085883948,0.068388751,0.049936986,3.335637694,0.055705818,0.006869395,3.99617234,0.080760202,0.012957131,1.101797499,0.011140039,0.000557816
327,2,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,99.68627777,1073.590876,0,0.203921576,0.012384927,0.133381895,0,2.53E-05,0,0.132026151,0,0,0.018555827,0.082106598,0,0.000446948,2,6452,342.82,0.092853134,0,0.000189943,0.015450446,0,3.16059E-05,1.43914E-05,0,2.94395E-08,0.528283081,0,0.001256074,6.013804034,0,0.001819678,4.765714382,0,0.002270379,13.83785801,0,0.001029352
328,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,249.9882443,7965.575384,39.01176594,2.860130821,0.006046981,0.192679794,0.000943658,6.92E-05,0,0.196078435,0,0,0.011484109,0.105320172,0.004880539,0.00085495,1,37423,885.238,0.031383576,0.004897545,0.000359061,0.00668007,0.001042454,7.64271E-05,8.38617E-07,1.3087E-07,9.59467E-09,1.324801797,0.038315572,0.017617241,2.032615057,0.044299226,0.003439846,2.060477974,0.054342609,0.005490057,0.806362821,0.010639831,0.000335478
328,2,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,450.9137411,9426.451255,2.780392268,18.10196138,0.010992534,0.229801347,6.78E-05,0.000441296,0.003921569,0.253594786,0,0,0.014570691,0.113929468,0.00070243,0.003522803,2,36921,927.11,0.047834941,0.000294956,0.001920337,0.012212934,7.53065E-05,0.000490289,1.2956E-06,7.98885E-09,5.2012E-08,2.389597703,0.002730774,0.111500707,3.098117951,0.002667937,0.018397026,3.767098745,0.003925691,0.035219383,1.245771667,0.0006495,0.001818603
331,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,512.4235477,19361.10905,30.04836704,23.60261517,0.006588538,0.248937436,0.00038635,0.000303473,0,0.264052302,0,0,0.012251434,0.106032445,0.002763887,0.002219801,1,72260,1253.402,0.026466642,0.001551996,0.001219074,0.007091386,0.000415837,0.000326635,3.6627E-07,2.14779E-08,1.68707E-08,2.71556624,0.029512132,0.145382493,1.714160771,0.0140381,0.011678851,2.187349147,0.02167736,0.023463443,0.352182321,0.001746174,0.000589883
331,2,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,169.56079,1422.190888,0,2.640522969,0.014984163,0.125679647,0,0.000233344,0.011764706,0.117647059,0,0,0.016905262,0.082645969,0,0.001860347,2,9347,463.692,0.119225057,0,0.001856659,0.018140664,0,0.0002825,1.27554E-05,0,1.98637E-07,0.898580011,0,0.016264546,7.721830131,0,0.017786983,5.595516466,0,0.020293048,12.26484199,0,0.006945344
331,3,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,397.8902104,8777.889132,56.53856394,1.098039254,0.008860711,0.195476876,0.001259071,2.45E-05,0.003921569,0.196078435,0,0,0.012243931,0.105733227,0.005860109,0.00044723,3,40858,936.556,0.045328689,0.006441021,0.000125091,0.009738367,0.001383782,2.68745E-05,1.10942E-06,1.57644E-07,3.06162E-09,2.108601815,0.055529591,0.006763474,2.935795948,0.058260253,0.00119839,3.003814708,0.072135848,0.001930502,1.066750167,0.012816589,0.000107049
335,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,163.7019667,4194.130842,0,0.745098067,0.006746702,0.172854057,0,3.07E-05,0,0.163398698,0,0,0.011130468,0.106541257,0,0.00051503,1,21097,738.608,0.039031202,0,0.000177653,0.00775949,0,3.53177E-05,1.85008E-06,0,8.42075E-09,0.867531432,0,0.004589501,2.527927569,0,0.00170193,2.393426987,0,0.002537011,1.778925989,0,0.000294432
338,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,10.32156908,297.8392238,0,0.007843137,0.002638438,0.076134771,0,2.00E-06,0,0.064052291,0,0,0.005487928,0.047289028,0,9.34E-05,1,2712,257.744,0.034654835,0,2.63335E-05,0.003805888,0,2.89201E-06,1.27783E-05,0,9.70998E-09,0.054698705,0,4.83105E-05,2.244484115,0,0.000252277,1.173932234,0,0.000207745,12.28685711,0,0.00033951
340,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,214.4862827,13264.62001,0.350326811,19.74117712,0.003764172,0.232790228,6.15E-06,0.000346452,0,0.254901975,0,0,0.00837076,0.10238091,0.00017547,0.003087999,1,52362,1036.524,0.016169802,2.64106E-05,0.001488258,0.00409622,6.69048E-06,0.000377013,3.08808E-07,5.04385E-10,2.84225E-08,1.1366607,0.000344075,0.121597608,1.047266986,0.000238889,0.014257667,1.263485568,0.000348771,0.027082352,0.296930728,4.10069E-05,0.000993793
341,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,433.7921706,4029.626254,0,52.10196247,0.019264241,0.178951339,0,0.002313792,0.011764706,0.190849677,0,0,0.022937513,0.098268315,0,0.008386035,1,19614,639.22,0.107650721,0,0.012929726,0.022116456,0,0.002656366,5.48846E-06,0,6.59209E-07,2.298862687,0,0.320926861,6.97219694,0,0.123868118,6.821855686,0,0.190817182,5.277368635,0,0.023049267
345,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,53.27843327,1115.909834,0,0.334640535,0.011876601,0.248753864,0,7.46E-05,0.007843138,0.278431386,0,0,0.014265218,0.125676153,0,0.000786843,1,3002,328.878,0.047744389,0,0.000299881,0.017747646,0,0.000111473,1.59042E-05,0,9.98939E-08,0.282346733,0,0.002061249,3.092253177,0,0.002872894,5.474289325,0,0.008007509,15.29249381,0,0.003492792
347,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,487.509822,25269.12879,1.439215742,10.72679775,0.005312995,0.275388836,1.57E-05,0.000116903,0,0.305882365,0,0,0.009775913,0.119489855,0.000386984,0.001191899,1,85826,1334.726,0.019292704,5.69555E-05,0.000424502,0.005680211,1.6769E-05,0.000124983,2.24789E-07,6.63616E-10,4.94608E-09,2.583537037,0.001413532,0.066072704,1.249527461,0.000515173,0.004066774,1.752070136,0.000874159,0.008978025,0.216142858,5.39525E-05,0.00017294
348,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,1227.862788,36630.84546,11.21045792,75.56078687,0.009167397,0.273491059,8.37E-05,0.000564147,0,0.295424849,0,0,0.01534273,0.116026633,0.00120687,0.003143468,1,125665,1914.284,0.033519914,0.000306039,0.002062764,0.009770921,8.92091E-05,0.000601287,2.6674E-07,2.43535E-09,1.64148E-08,6.507005288,0.011010399,0.465423662,2.170978883,0.002768179,0.019761493,3.013855954,0.004650423,0.043192834,0.256481013,0.000197996,0.000573944
350,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,314.5686384,6218.470774,0.126797391,61.66536139,0.010901325,0.215500096,4.39E-06,0.002137003,0.003921569,0.240522876,0,0,0.016362263,0.110486872,0.000127998,0.00967634,1,25699,686.226,0.050586173,2.03904E-05,0.009916483,0.012240501,4.93394E-06,0.002399524,1.96841E-06,7.93433E-10,3.8587E-07,1.667042778,0.000124535,0.379833502,3.276306542,0.000184435,0.095000941,3.775601827,0.000257204,0.172367199,1.892702088,6.45068E-05,0.013491972
354,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,637.643157,2840.393538,0.005228758,23.45359553,0.02783617,0.123996749,2.28E-07,0.001023862,0.023529412,0.098039217,0,0,0.024503535,0.079753805,2.12E-05,0.005674174,1,19263,867.614,0.224491131,1.84086E-06,0.008257164,0.033101965,2.7144E-07,0.001217546,1.1654E-05,9.55644E-11,4.28654E-07,3.379162098,5.13545E-06,0.144464593,14.539581,1.66509E-05,0.079104491,10.21035326,1.41501E-05,0.087461128,11.20577566,7.76946E-06,0.014987906
358,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,461.0313886,9052.187176,18.14902018,49.45098192,0.011560176,0.226979945,0.000455079,0.001239963,0.007843138,0.248366013,0,0,0.014821681,0.132041983,0.003175386,0.006375758,1,35377,1079.664,0.050930386,0.002004932,0.005462877,0.013031953,0.000513018,0.001397829,1.43965E-06,5.66733E-08,1.54419E-07,2.443215735,0.017825137,0.304597901,3.298600141,0.018134991,0.052334927,4.019726293,0.026743341,0.100411507,1.384275805,0.004607587,0.005399261
360,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,471.6274679,9135.213313,0.616993486,97.8352971,0.007500318,0.1452778,9.81E-06,0.00155588,0,0.145098045,0,0,0.013829055,0.072659104,0.000310876,0.00913408,1,57550,1192.574,0.051627417,6.75401E-05,0.010709689,0.008195091,1.0721E-05,0.001700005,8.97088E-07,1.17359E-09,1.86094E-07,2.499369195,0.000605983,0.60262557,3.34374463,0.000610913,0.102599939,2.527788608,0.00055888,0.122118035,0.86258466,9.54139E-05,0.006506771
362,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,1727.670637,10738.99646,6.797385851,179.0640578,0.052885718,0.328731372,0.000208075,0.005481329,0.043137256,0.406535953,0,0,0.054923551,0.20195019,0.001771759,0.016432462,1,29103,796.99,0.16087822,0.000632963,0.016674189,0.059364005,0.000233563,0.00615277,5.52789E-06,2.17491E-08,5.72937E-07,9.155715183,0.006676081,1.102961642,10.41957385,0.005725269,0.159740466,18.31092072,0.012175523,0.441977569,5.315280085,0.001768216,0.020032767
362,2,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,10092.33754,61623.66418,382.5398814,881.4483921,0.054080773,0.330216403,0.002049877,0.004723327,0.043137256,0.48888889,0,0,0.056657277,0.223986979,0.007907686,0.018840911,2,173461,3929.918,0.163773733,0.006207678,0.014303732,0.058182171,0.002205337,0.005081536,9.44153E-07,3.57872E-08,8.24608E-08,53.48390258,0.375713173,5.429362976,10.60710708,0.056149628,0.137031243,17.94638213,0.114963068,0.365026682,0.907839477,0.002909526,0.002883245
363,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,4212.996192,15031.96395,3.100653715,301.9817087,0.095439734,0.340528826,7.02E-05,0.006840987,0.078431375,0.403921574,0,0,0.086091511,0.19474888,0.000771452,0.013981402,1,39704,1030.46,0.280269179,0.000206271,0.020089305,0.10611012,7.80942E-05,0.007605826,7.05897E-06,5.19521E-09,5.05977E-07,22.32658956,0.00304532,1.860084292,18.15214889,0.001865758,0.192457632,32.72983334,0.004071013,0.546356284,6.787467132,0.000422375,0.017691498
364,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,4659.764839,27285.14074,131.679743,213.7411831,0.053964317,0.31598676,0.001524971,0.002475317,0.050980393,0.356862754,0,0,0.046182779,0.187634003,0.005905376,0.009211281,1,78500,1957.112,0.170780312,0.004826061,0.007833611,0.059360062,0.001677449,0.002722818,2.17555E-06,6.14785E-08,9.97912E-08,24.69422051,0.12932982,1.316558605,11.06090101,0.043652634,0.07504681,18.30970439,0.087444558,0.195590663,2.091870549,0.00499825,0.003489204
366,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,777.698066,13131.13107,0.315032692,12.41830107,0.012699807,0.214431325,5.14E-06,0.000202791,0.007843138,0.214379087,0,0,0.015239022,0.121724822,0.00016196,0.001908273,1,55878,1233.058,0.05922552,2.39913E-05,0.000945715,0.013917786,5.63787E-06,0.00022224,1.05991E-06,4.29351E-10,1.69246E-08,4.121376979,0.000309411,0.076491675,3.835849742,0.000217006,0.009060043,4.292963096,0.000293899,0.015964337,1.019141977,3.49066E-05,0.00059177
371,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,927.61964,35608.25723,24.82614466,138.0522919,0.006182853,0.237339331,0.000165473,0.000920158,0,0.250980407,0,0,0.0143084,0.103545909,0.002021891,0.00631168,1,140734,2135.748,0.026050689,0.000697202,0.003876974,0.006591297,0.000176405,0.000980945,1.85106E-07,4.95404E-09,2.75482E-08,4.915879821,0.024383104,0.850345873,1.687220799,0.006306324,0.037141815,2.033096034,0.009195889,0.070465114,0.177986411,0.000402768,0.000963225
372,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,5615.655062,32799.10866,56.17647248,58.4130739,0.061843697,0.361207751,0.000618656,0.000643287,0.050980393,0.539869308,0,0,0.062714533,0.217140339,0.003641396,0.003713677,1,83587,1968.596,0.171213649,0.001712744,0.001780935,0.067183355,0.000672072,0.00069883,2.04833E-06,2.04906E-08,2.13064E-08,29.75991906,0.055173962,0.359800737,11.08896687,0.015492093,0.017061541,20.72281142,0.035034764,0.050199673,1.969546798,0.001665899,0.000744978
374,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,2867.74518,19734.26601,38.71503395,128.9882394,0.049701818,0.342020936,0.000670983,0.002235537,0.047058824,0.407843143,0,0,0.043662786,0.188579368,0.00406777,0.00970803,1,52590,1235.408,0.145318056,0.001961818,0.006536257,0.054530237,0.000736167,0.002452714,2.76323E-06,3.7304E-08,1.24287E-07,15.1974905,0.038024135,0.794515002,9.411791214,0.017745014,0.062618025,16.81993748,0.038376021,0.176188075,2.656948095,0.003032846,0.004345702
375,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,3758.055015,40845.54107,25.47843231,70.8679761,0.031104835,0.338072166,0.000210881,0.000586563,0.027450981,0.401307195,0,0,0.027785946,0.181983995,0.001560063,0.004951331,1,111703,2340.212,0.092006494,0.000623775,0.001735024,0.033643277,0.000228091,0.000634432,8.23671E-07,5.58423E-09,1.55325E-08,19.91564863,0.025023751,0.43651786,5.958969796,0.005642164,0.016621706,10.37732184,0.01189026,0.045573749,0.791991105,0.000454002,0.000543093
376,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,617.6157055,4187.005344,0,48.62222374,0.023419373,0.158767077,0,0.001843706,0.019607844,0.155555561,0,0,0.02374134,0.089555721,0,0.007172907,1,23202,712.226,0.147507742,0,0.011612649,0.026619072,0,0.002095605,6.35754E-06,0,5.00502E-07,3.273027492,0,0.299493089,9.553610256,0,0.111250386,8.210694592,0,0.150535511,6.113023345,0,0.017500072
376,2,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,2053.976534,22494.38749,0.058823532,37.24706007,0.026466382,0.289849981,7.58E-07,0.000479945,0.023529412,0.326797396,0,0,0.024663059,0.140300101,6.62E-05,0.002864234,2,71903,1350.548,0.091310623,2.61503E-06,0.001655838,0.028565937,8.18096E-07,0.000518018,1.26991E-06,3.63689E-11,2.30288E-08,10.88495905,5.77738E-05,0.229426715,5.913900448,2.36535E-05,0.0158631,8.811208058,4.26469E-05,0.037211275,1.221071108,2.95682E-06,0.000805202
382,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,699.2784516,2679.234059,0,343.0248461,0.046752588,0.179129107,0,0.022934067,0.035294119,0.138562098,0,0,0.048397604,0.135103701,0,0.043148405,1,12651,511.214,0.260999389,0,0.128030937,0.055274559,0,0.027114445,2.06307E-05,0,1.01202E-05,3.705795653,0,2.112893297,16.90410549,0,1.226549694,17.04952481,0,1.947736886,19.83724217,0,0.353853939
385,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,5847.988403,43490.67584,2.270588324,197.5372611,0.03790405,0.281887142,1.47E-05,0.001280348,0.027450981,0.31633988,0,0,0.041908447,0.198508575,0.000337906,0.007506683,1,142035,3869.816,0.134465337,5.22086E-05,0.00454206,0.041172869,1.59861E-05,0.001390765,9.46706E-07,3.67576E-10,3.19785E-08,30.99115946,0.002230068,1.216749048,8.708894913,0.000472237,0.043513408,12.69983611,0.000833348,0.099904079,0.910293897,2.98842E-05,0.001118128
392,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,1563.839258,3549.017094,0.682352969,687.3987128,0.094093818,0.213538935,4.11E-05,0.04135973,0.062745102,0.163398698,0,0.015686275,0.09270877,0.164662367,0.000622215,0.091400656,1,14100,586.596,0.440640103,0.000192265,0.193687067,0.110910586,4.83938E-05,0.048751682,3.12511E-05,1.36358E-08,1.37367E-05,8.287497936,0.000670176,4.234096011,28.53886678,0.001739076,1.855542256,34.21054462,0.002522746,3.502024406,30.04910686,0.001108605,0.480303197
393,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,9059.184562,42791.75586,11.37908538,1160.436636,0.077649932,0.366785431,9.75E-05,0.009946571,0.06666667,0.471895456,0,0,0.072701818,0.200745246,0.001084411,0.025711546,1,108270,2301.588,0.211703969,0.000265918,0.027118229,0.083672158,0.000105099,0.010717989,1.95533E-06,2.45606E-09,2.50469E-07,48.00875344,0.011176017,7.147816893,13.71139696,0.002405276,0.259795455,25.8088088,0.005478765,0.769915142,1.880128464,0.00019968,0.008757641
394,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,1636.549064,6112.947916,0.024836602,129.0379123,0.076599535,0.286119725,1.16E-06,0.006039687,0.054901961,0.29281047,0,0,0.073827052,0.195045558,6.13E-05,0.018917872,1,18518,638.978,0.26771847,4.06295E-06,0.02110895,0.088376124,1.34121E-06,0.006968242,1.44572E-05,2.19405E-10,1.13992E-06,8.672820381,2.43934E-05,0.794820967,17.33927915,3.67502E-05,0.202225938,27.25975447,6.99168E-05,0.500556165,13.90115595,1.78378E-05,0.039857176
396,1,DAY4,nan,KO,AG55,0,nan,UV,2,Z3,258.2823602,1468.946448,0,2.470588322,0.055012217,0.312874643,0,0.000526217,0.054901961,0.356862754,0,0,0.041145218,0.181368685,0,0.003200195,1,3470,241.782,0.175828302,0,0.001681878,0.074432957,0,0.000711985,5.0671E-05,0,4.84691E-07,1.368756102,0,0.015217817,11.38784342,0,0.016112564,22.95896262,0,0.051144681,48.72209664,0,0.016947237
6,1,DAY4,nan,WT,AG56,0,nan,NOUV,1,Z3,16.47451054,1578.068016,250.3634063,0.332026155,0.001735803,0.166269942,0.026379033,3.50E-05,0,0.166013077,0,0,0.004352504,0.110334929,0.046300383,0.000473481,1,7728,370.304,0.010439671,0.158651848,0.0002104,0.002131795,0.032396921,4.2964E-05,1.35089E-06,2.05295E-05,2.72257E-08,0.08730595,0.245895485,0.002045146,0.67614448,1.435036068,0.002015658,0.657555473,1.688834964,0.003086276,1.298931803,1.669063689,0.000951948
6,2,DAY4,nan,WT,AG56,0,nan,NOUV,1,Z3,148.4392209,4751.920381,646.6143968,19.49019672,0.008455666,0.270687575,0.036833631,0.001110236,0,0.315032691,0.019607844,0,0.014598819,0.166617999,0.045882734,0.004990685,2,15130,535.73,0.031237733,0.136074333,0.004101541,0.00981092,0.042737237,0.001288182,2.06462E-06,8.99368E-06,2.71087E-07,0.786647177,0.635075083,0.120051671,2.023169247,1.230818165,0.03929319,3.026193734,2.227870357,0.092535177,1.985213608,0.731193253,0.009478554
7,1,DAY4,nan,WT,AG56,0,nan,NOUV,1,Z3,186.8588296,1823.811814,126.8980431,109.0797417,0.016129377,0.157428728,0.010953651,0.009415601,0.007843138,0.151633993,0,0,0.023240962,0.108707788,0.028632496,0.027764045,1,9457,458.724,0.102455104,0.069578474,0.059808661,0.019758785,0.013418425,0.011534286,1.08338E-05,7.35735E-06,6.32427E-06,0.990250217,0.124633453,0.671886768,6.635693283,0.629350502,0.572973191,6.094628311,0.699495635,0.82855297,10.41710091,0.598158667,0.221128466
19,1,DAY4,nan,WT,AG56,0,nan,NOUV,1,Z3,346.0745221,9034.857775,1107.831403,50.3503284,0.009757924,0.254747019,0.031236435,0.001419679,0.003921569,0.258823544,0.003921569,0,0.012721533,0.163314258,0.051075706,0.007014149,1,31636,892.104,0.038304369,0.12261747,0.005572897,0.010939263,0.035018062,0.001591552,1.21078E-06,3.87588E-06,1.76157E-07,1.834006835,1.088061329,0.310137509,2.480852886,1.109098286,0.053388929,3.37423286,1.82547369,0.114327395,1.164215565,0.31511253,0.006159329
20,1,DAY4,nan,WT,AG56,0,nan,NOUV,1,Z3,703.8078644,2096.755611,0,897.2889139,0.033985604,0.101248521,0,0.043328452,0.027450981,0.09150327,0,0.03398693,0.030202002,0.057223945,0,0.041955737,1,16957,921.002,0.335665187,0,0.427941582,0.041505447,0,0.052915546,1.97951E-05,0,2.52369E-05,3.729799079,0,5.526934136,21.73997326,0,4.099724882,12.80242041,0,3.801131099,19.03373165,0,0.882407996
25,1,DAY4,nan,WT,AG56,0,nan,NOUV,1,Z3,62.26666881,924.6196334,100.586931,32.76078531,0.006131023,0.091041713,0.009904188,0.003225757,0,0.071895428,0,0,0.013675044,0.078858131,0.023771932,0.010509759,1,7710,530.558,0.06734301,0.108787362,0.035431635,0.008076092,0.013046295,0.004249129,8.7345E-06,1.41099E-05,4.59554E-06,0.329979495,0.098791882,0.20179309,4.361593883,0.984002336,0.339438749,2.491083262,0.680096677,0.305231599,8.398559508,1.147146692,0.160683314
26,1,DAY4,nan,WT,AG56,0,nan,NOUV,1,Z3,15.57647123,3220.756953,771.1751844,3.077124286,0.000994095,0.205549617,0.049216618,0.000196383,0,0.224836603,0.003921569,0,0.003884619,0.119170512,0.071024819,0.001763643,1,13338,519.59,0.004836277,0.239439112,0.000955404,0.001167827,0.057817903,0.000230704,3.62594E-07,1.79517E-05,7.16302E-08,0.08254683,0.75741299,0.018953832,0.313230345,2.165772205,0.00915287,0.360217953,3.014017753,0.016572342,0.348647915,1.459483765,0.002504554
29,1,DAY4,nan,WT,AG56,0,nan,NOUV,1,Z3,257.7882444,3203.968714,23.32941253,60.05751827,0.011488402,0.142785717,0.001039681,0.002676479,0.007843138,0.128104582,0,0,0.013651788,0.094733526,0.005071555,0.008055295,1,18852,845.41,0.080459039,0.007281411,0.018744727,0.013674318,0.001237503,0.003185737,4.26793E-06,3.86241E-07,9.9431E-07,1.366137557,0.022913082,0.369929844,5.211077669,0.065861743,0.179576433,4.217864922,0.064510416,0.228843993,4.103780012,0.031401688,0.034766074
33,1,DAY4,nan,WT,AG56,0,nan,NOUV,1,Z3,17.59215751,331.9882442,0,42.65359602,0.005308436,0.100177503,0,0.012870729,0,0.071895428,0,0,0.009751483,0.086723321,0,0.020166869,1,2222,229.674,0.052990303,0,0.128479236,0.007917263,0,0.019196038,2.3848E-05,0,5.78214E-05,0.093228871,0,0.262728774,3.432014415,0,1.230844449,2.442092105,0,1.378926644,22.93078938,0,2.021728616
37,1,DAY4,nan,WT,AG56,0,nan,NOUV,1,Z3,134.8039265,12461.08008,2083.886332,84.36340134,0.002798097,0.258652056,0.043254797,0.001751114,0,0.282352954,0.015686275,0,0.008635537,0.126670281,0.063395988,0.00777678,1,43800,995.046,0.010817997,0.167231598,0.006770152,0.003077715,0.047577314,0.001926105,2.46986E-07,3.81807E-06,1.5457E-07,0.714387529,2.046697832,0.519644181,0.700647472,1.512641537,0.064858757,0.9493261,2.480181073,0.138359676,0.237486762,0.31041244,0.005404534
38,1,DAY4,nan,WT,AG56,0,nan,NOUV,1,Z3,282.1529509,6561.971401,825.9333572,17.39346465,0.011325531,0.263395472,0.033152706,0.000698168,0.003921569,0.301960796,0.018300654,0,0.014633558,0.156469811,0.041294094,0.003203781,1,21862,698.506,0.042998199,0.12586665,0.002650646,0.012906091,0.037779405,0.000795603,1.9668E-06,5.75733E-06,1.21244E-07,1.495257256,0.811193963,0.107136656,2.784857436,1.138487734,0.025393467,3.980903923,1.969421114,0.057151256,1.891154603,0.468075243,0.004239317
