ImageNumber,ObjectNumber,Metadata_Day,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TREATMENT,Secondary Treatment,Metadata_Zstack,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
104,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,362.8784444,8332.217209,360.0889004,640.2510019,0.006362047133,0.1460818614,0.006313140369,0.01122499039,0,0.1529411823,0,0.01045751665,0.01186148067,0.05915462356,0.01164955447,0.008794433275,1,52451,1025.486,0.04355124636,0.04321645624,0.07684041185,0.0000001212950589,0.0000001203626312,0.0000002140090826,0.0000008303225174,0.0000008239396053,0.00000146499422
114,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,5520.047225,27924.29354,143.1856263,2369.262823,0.03122816861,0.1579741099,0.000810033809,0.01340346122,0.02352941222,0.1594771296,0,0.01307189558,0.03581484335,0.06891851634,0.002968784683,0.009311434686,1,165579,2895.904,0.1976790287,0.00512763648,0.08484593602,0.0000001885998141,0.000000004892128887,0.00000008094904079,0.000001193865337,0.0000000309679155,0.0000005124196669
115,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,1499.368676,7694.511317,276.6928197,1259.85625,0.01848972372,0.0948861949,0.003412085282,0.01553613488,0.01176470611,0.08888889104,0,0.01307189558,0.02271045292,0.04727062308,0.007957987853,0.01177174149,1,73090,1874.412,0.1948621054,0.03595976513,0.1637344073,0.0000002529720032,0.00000004668333948,0.0000002125617031,0.000002666056991,0.0000004919929556,0.000002240175226
119,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,1288.627489,5911.672045,93.59085313,488.0078597,0.03070426957,0.140858063,0.002229999598,0.01162781719,0.01960784383,0.1490196139,0,0.01045751665,0.03327820853,0.06152591441,0.004984902547,0.00711435965,1,38150,1084.314,0.2179802059,0.01583153673,0.08254988707,0.0000008048301328,0.0000000584534626,0.0000003047920627,0.000005713766865,0.0000004149813036,0.000002163824039
119,2,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,2631.32165,26401.84512,537.5281229,1904.598758,0.01491848084,0.1496872952,0.003047557109,0.0107982694,0,0.1555555612,0,0.01045751665,0.02816554131,0.06897683038,0.00693818364,0.007849406499,2,166816,2535.422,0.099664309,0.0203594908,0.07213885048,0.00000008943075507,0.00000001826897365,0.0000000647316169,0.0000005974505383,0.0000001220475902,0.0000004324456316
121,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,330.796089,3765.316431,245.4522952,431.6000138,0.01267078136,0.144226316,0.009401780948,0.01653196514,0,0.1529411823,0.001307189581,0.01568627544,0.02170284847,0.0742524482,0.01412316683,0.009145211159,1,22917,736.85,0.08785346333,0.06518769397,0.1146251641,0.0000005528987809,0.000000410253565,0.0000007213843495,0.000003833549912,0.000002844512544,0.000005001752589
121,2,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,815.5255151,3058.405315,458.5895563,806.7843379,0.02548995171,0.0955930898,0.01433361119,0.0252167387,0.01568627544,0.08888889104,0.005228758324,0.0209150333,0.03471841822,0.04611710945,0.01960189161,0.01584026008,2,28310,851.512,0.2666505682,0.1499440097,0.2637924849,0.0000009003868496,0.00000050630912,0.0000008907360896,0.000009418953311,0.000005296503346,0.000009317996641
136,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,3521.800102,9525.052524,162.4771297,882.0078715,0.05987114057,0.1619273503,0.002762136065,0.01499426876,0.01960784383,0.1738562137,0,0.01307189558,0.08989812696,0.0807091647,0.00646826899,0.01106950794,1,53420,1254.478,0.369740754,0.01705787231,0.09259874099,0.000001120762646,0.00000005170602892,0.0000002806864239,0.000006921391875,0.000000319316217,0.000001733409603
137,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,224.8078504,2178.139931,27.69019707,416.2065488,0.01137001064,0.1101628531,0.001400475272,0.02105030087,0,0.1176470593,0,0.01830065437,0.0208939396,0.04954080508,0.004019217605,0.01512655885,1,17177,592.354,0.1032109311,0.01271277234,0.1910834758,0.0000006619322723,0.00000008153200628,0.000001225493443,0.00000600867038,0.0000007401043454,0.00001112438003
150,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,2383.639284,3123.993547,211.9006605,415.069295,0.06982363594,0.09151073721,0.006207178525,0.01215857095,0.02352941222,0.08366013318,0,0.01045751665,0.09944486767,0.04778201457,0.01076350275,0.00882106203,1,30138,921.276,0.7630103097,0.06783005704,0.1328649655,0.000002316797264,0.0000002059585415,0.0000004034299206,0.00002531721779,0.000002250648916,0.000004408552842
153,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,121.03922,1558.359518,22.28235364,304.5438007,0.005940866793,0.07648765673,0.001093666125,0.01494766863,0,0.071895428,0,0.01045751665,0.01534940339,0.03634271788,0.005588796754,0.01383508336,1,17577,646.914,0.07767092165,0.0142985963,0.1954258931,0.0000003379909423,0.00000006222143286,0.0000008504106862,0.000004418895241,0.0000008134833191,0.00001111827349
158,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,2523.651052,7542.566202,138.0653644,831.8144053,0.05112123834,0.1527886846,0.002796770335,0.01684994541,0.03137255087,0.1594771296,0,0.01568627544,0.05841584593,0.07125397092,0.006012462926,0.01167823709,1,44773,1078.186,0.3345878557,0.01830482632,0.1102826787,0.000001141787201,0.00000006246555592,0.0000003763416661,0.000007472982728,0.0000004088362702,0.000002463151425
186,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,6554.568811,10517.6761,94.58039546,1137.351672,0.06912425056,0.1109190397,0.0009974415011,0.01199447046,0.05098039284,0.1111111119,0,0.01045751665,0.06545724215,0.04518726278,0.004225852702,0.007464142883,1,87151,1793.03,0.6231955375,0.008992518362,0.1081371647,0.0000007931549903,0.00000001144498056,0.0000001376286039,0.000007150756015,0.000000103183192,0.000001240802339
186,2,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,95.61176853,1492.359516,1.890196156,323.8326899,0.004641347987,0.07244463672,9.18E-05,0.01572003349,0,0.06797385961,0,0.01045751665,0.007701608404,0.03331492032,0.0008137189213,0.01610372267,2,17665,712.188,0.06406751689,0.001266582305,0.2169937514,0.0000002627425976,5.19E-09,0.000000889897169,0.000003626805372,0.00000007170010216,0.00001228382403
197,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,324.6313831,1426.518991,6.050980618,465.9111256,0.01399273203,0.06148788756,0.0002608181301,0.0200823761,0.003921568859,0.05490196124,0,0.01830065437,0.02277224816,0.03033920972,0.001571287402,0.01214924713,1,19402,955.174,0.2275689178,0.004241780624,0.3266070262,0.0000007212004963,0.00000001344284765,0.000001035067318,0.0000117291474,0.000000218625947,0.00001683367829
1,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,1091.631406,4975.889021,235.2653676,648.7398912,0.02046054404,0.09326352823,0.004409599603,0.01215938918,0.01176470611,0.09542483836,0,0.01045751665,0.02195799178,0.03655539265,0.007646211605,0.00745306546,1,47629,1460.318,0.2193841947,0.04728107211,0.1303766801,0.0000004295816423,0.00000009258224197,0.0000002552938165,0.000004606105414,0.000000992695041,0.000002737338178
4,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,14.52156931,1035.614406,67.79869535,222.2640595,0.001057113584,0.07538868795,0.00493548048,0.01617995628,0,0.07058823854,0.002614379162,0.01568627544,0.003243425964,0.03551535424,0.005758466496,0.008724949031,1,10989,775.818,0.01402217777,0.06546712264,0.2146204785,0.00000009619743238,0.0000004491291728,0.000001472377494,0.000001276019453,0.000005957514118,0.00001953048308
5,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,474.6745253,3673.064148,76.44183273,689.2653811,0.01265393808,0.09791704381,0.002037796778,0.01837453031,0.003921568859,0.09150326997,0,0.01568627544,0.01755759144,0.04796530275,0.005368033875,0.01137417722,1,33129,1175.02,0.1292312103,0.0208114614,0.1876540549,0.0000003819595545,0.00000006151096556,0.000000554635827,0.000003900848511,0.0000006281946754,0.000005664344076
6,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,185.1411828,2463.753004,81.93725771,403.9346537,0.007113974362,0.09466870333,0.003148405676,0.01552102416,0,0.08758170158,0,0.01307189558,0.01363445507,0.04838600707,0.006405630036,0.009462873252,1,22435,893.69,0.07514599981,0.03325709094,0.1639509533,0.0000003170926839,0.0000001403345521,0.0000006918218924,0.000003349498543,0.000001482375348,0.000007307820516
6,2,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,374.3843253,1837.023577,169.6183063,338.6379196,0.01670687337,0.08197704392,0.007569204619,0.01511169261,0,0.08104575425,0.002614379162,0.01307189558,0.02568667711,0.03550629996,0.009551007601,0.009131713898,2,19093,891.518,0.2037994122,0.09233322229,0.1843405407,0.0000008750261022,0.0000003964387272,0.000000791478165,0.00001067403825,0.000004835972466,0.000009654875648
7,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,212.3411833,672.7777957,0,239.0143865,0.01905088671,0.06036046974,0,0.02144396074,0.01568627544,0.05751634017,0,0.0209150333,0.01922949378,0.02235065374,0,0.008878570226,1,8612,654.774,0.3156185959,0,0.3552649745,0.000002212132688,0,0.000002490009376,0.00003664869902,0,0.00004125231938
11,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,1008.16866,15243.51415,4312.971362,1058.619643,0.01343776954,0.2031791289,0.05748712246,0.01411022516,0,0.1960784346,0.04052287713,0.01307189558,0.02582128152,0.1237571146,0.06080558713,0.009200095002,1,67814,1740.96,0.06613754873,0.2829381284,0.06944721752,0.0000001981562736,0.0000008477176166,0.0000002080724505,0.0000009752786848,0.000004172267207,0.000001024083781
13,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,695.0941396,1385.50069,4.773856405,378.9699467,0.03242194783,0.0646252479,0.0002226715987,0.01767666154,0.03137255087,0.06143790856,0,0.01568627544,0.02523795856,0.02398686302,0.001135035537,0.00934841557,1,17960,959.868,0.501691659,0.003445582121,0.2735256283,0.000001805230948,0.00000001239819592,0.0000009842239163,0.00002793383402,0.0000001918475568,0.00001522971204
15,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,32.44706041,15305.61999,1331.81965,1123.743829,0.0003241302673,0.1528956594,0.01330422706,0.01122565136,0,0.1620915085,0.01045751665,0.01045751665,0.001709559912,0.07306561105,0.01293516916,0.007337930513,1,92695,1971.666,0.002119944206,0.08701507363,0.07342034038,0.000000003496739493,0.0000001435269115,0.0000001211030946,0.00000002287010309,0.0000009387245659,0.0000007920636537
20,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,205.9294183,2230.184374,157.2117698,259.2287669,0.009604021,0.1040100911,0.007331954564,0.0120897662,0,0.1045751646,0.001307189581,0.01045751665,0.01662035609,0.05223417128,0.01183039107,0.008946929258,1,18423,710.882,0.09233739625,0.07049272319,0.1162364735,0.0000005213060305,0.0000003979783186,0.0000006562322206,0.000005012071663,0.000003826343331,0.000006309313004
23,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,879.7333622,12755.4866,2059.924245,1210.854943,0.008266694502,0.1198609891,0.01935673371,0.01137818381,0,0.1176470593,0.01176470611,0.01045751665,0.01610057699,0.05557981001,0.02199075992,0.008227866777,1,97618,2433.364,0.06896901622,0.1614931918,0.09492816548,0.00000008468412078,0.0000001982906197,0.0000001165582557,0.0000007065194556,0.000001654338256,0.0000009724453019
25,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,190.2784387,2187.811822,0.228758178,568.9411943,0.006092809437,0.07005481337,7.32E-06,0.0182177776,0,0.07058823854,0,0.01568627544,0.008872607952,0.02333691993,0.0001533898419,0.01282784071,1,27226,1112.644,0.08697203152,0.0001045602623,0.2600503337,0.0000002237864334,2.69E-10,0.0000006691316241,0.000003194447643,0.000000003840456266,0.000009551543882
28,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,0.09411765262,458.2601431,81.47974139,86.59608143,1.12E-05,0.05465889111,0.009718480605,0.01032873109,0,0.05359477177,0.007843137719,0.01045751665,0.0002773341575,0.01972148346,0.009733865204,0.006872221673,1,6184,610.494,0.0002053804025,0.1778023741,0.1889670807,1.82E-09,0.000001571552491,0.000001670234652,0.00000003321157867,0.00002875200099,0.00003055741926
36,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,252.1764797,15247.36772,3225.332119,1077.69154,0.002588389955,0.1565020397,0.03310545562,0.01106164207,0,0.1594771296,0.02745098062,0.01045751665,0.0079405175,0.07946965941,0.02901239196,0.007059247123,1,89462,2018.678,0.01653901738,0.2115337007,0.07068049778,0.00000002893284249,0.0000003700504753,0.000000123646264,0.0000001848719834,0.000002364508961,0.0000007900616774
38,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,365.662757,11914.85393,3563.695524,857.7778066,0.00519318805,0.1692162405,0.050612048,0.01218226732,0,0.1790849715,0.04705882445,0.01045751665,0.01547118665,0.08827365855,0.0360933756,0.007723350776,1,64581,1444.904,0.03068965504,0.2990968706,0.07199230571,0.00000008041355894,0.000000783698735,0.0000001886354705,0.0000004752118277,0.000004631344677,0.000001114759848
40,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,306.5451093,9646.881295,1419.074552,700.6588474,0.004770164936,0.1501156388,0.02208229544,0.01090299002,0,0.1516339928,0.01568627544,0.01045751665,0.01044867424,0.07871977401,0.02392298121,0.00728644811,1,58057,1523.84,0.03177660219,0.1471018983,0.07263060733,0.00000008216347617,0.0000003803554341,0.0000001877980263,0.0000005473345538,0.000002533749562,0.000001251022398
45,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,135.490201,2912.721643,564.0706056,357.6784431,0.005147021767,0.1106489,0.02142799748,0.01358754153,0,0.1045751646,0.0209150333,0.01307189558,0.009913739224,0.05730590214,0.01600414174,0.008580639941,1,22864,851.614,0.04651670073,0.1936575735,0.1227987041,0.0000002251146679,0.0000009371937315,0.0000005942766587,0.000002034495308,0.000008469977845,0.000005370832053
54,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,137.4902008,565.1830217,0.3973856348,131.707194,0.01359404794,0.05588125585,3.93E-05,0.01302226557,0.01176470611,0.05359477177,0,0.01307189558,0.013734607,0.01901410704,0.0003228280892,0.007047387961,1,7523,760.85,0.2432666863,0.0007031096469,0.2330345904,0.000001806998264,5.22E-09,0.000001730993696,0.00003233639323,0.00000009346133815,0.00003097628479
56,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,1745.235348,28318.80997,6055.719126,1448.321618,0.0124796052,0.202498516,0.04330246001,0.01035647256,0,0.2143790871,0.03921568766,0.01045751665,0.02915577865,0.115273811,0.03936649008,0.00803131872,1,128920,3058.336,0.06162813163,0.2138408758,0.05114344917,0.00000009680115729,0.0000003358862862,0.00000008033255166,0.0000004780339096,0.000001658709865,0.000000396706866
59,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,0,386.5477222,0,56.12287782,0,0.05403994439,0,0.007846061488,0,0.05359477177,0,0.007843137719,0,0.01409295925,0,0.00575175637,1,5330,450.654,0,0,0.1451900363,0,0,0.000001472056564,0,0,0.00002724015691
60,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,1788.627504,12962.64871,3027.004006,1547.997434,0.0214705724,0.1556028222,0.03633596627,0.01858206413,0,0.1555555612,0.02352941222,0.01568627544,0.03760202171,0.07799195403,0.04243358066,0.01334474582,1,76725,1646.4,0.1379831811,0.2335173987,0.11941984,0.0000002798380241,0.0000004735870482,0.0000002421904741,0.000001798412266,0.000003043563359,0.000001556465819
69,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,1359.117688,14075.85265,3490.298139,869.2000301,0.01510265011,0.1564122661,0.03878453794,0.009658636657,0,0.1620915085,0.02745098062,0.007843137719,0.02753000237,0.07695747806,0.0386479198,0.007177138145,1,81980,2014.386,0.09655668628,0.247963532,0.06175114586,0.0000001842235924,0.0000004730975597,0.0000001178169878,0.000001177807835,0.000003024683239,0.000000753246473
94,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,197.1411834,2441.385689,1399.601348,615.0170119,0.007718918692,0.0955906691,0.05480036601,0.0240805408,0,0.09542483836,0.04183006659,0.01830065437,0.01282002427,0.04338763114,0.03973081983,0.02092816379,1,22104,860.722,0.08074970878,0.5732815402,0.2519130897,0.0000003492091337,0.000002479205846,0.00000108942005,0.000003653171769,0.00002593564695,0.00001139671958
100,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,1754.145149,14083.40171,3743.892918,1025.027484,0.02739310933,0.2199294414,0.05846544003,0.01600705046,0.007843137719,0.2405228764,0.04444444552,0.01307189558,0.04110759795,0.1181302348,0.05403688752,0.01193897922,1,58412,1374.898,0.1245540804,0.2658372597,0.0727826632,0.0000004689637289,0.000001000914881,0.0000002740370209,0.000002132337198,0.000004551072719,0.000001246022447
105,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,3568.341277,7101.330918,561.6640688,1140.713758,0.1152602241,0.2293785626,0.01814219028,0.03684594974,0.08235294372,0.2535947859,0.01176470611,0.0339869298,0.1102692288,0.1240421258,0.02219821093,0.02499523767,1,27514,800.334,0.5024890852,0.07909278912,0.1606337983,0.000004189148218,0.0000006593803255,0.000001339170958,0.00001826303283,0.00000287463797,0.000005838256824
110,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,7841.878651,29025.35762,264.2928194,3336.214476,0.07561935788,0.2798919753,0.002548579771,0.03217116812,0.06274510175,0.3098039329,0,0.02875817008,0.06962373005,0.1493952225,0.008419892059,0.02416983264,1,95522,2152.512,0.2701733688,0.009105583568,0.1149413737,0.0000007916433689,0.00000002668055287,0.0000003367932845,0.000002828388945,0.00000009532446524,0.000001203297394
122,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,0,31951.70154,0,1052.935985,0,0.2157630416,0,0.007110252659,0,0.2235294133,0,0.005228758324,0,0.1140453085,0,0.005597792064,1,137147,3024.604,0,0,0.03295398789,0,0,0.00000005184402618,0,0,0.0000002402822365
124,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,0,18432.1809,0,513.7594958,0,0.2084098154,0,0.00580899907,0,0.2209150344,0,0.005228758324,0,0.1202533618,0,0.005298181903,1,80667,2056.678,0,0,0.02787296298,0,0,0.0000000720120876,0,0,0.0000003455311711
128,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,0.7921568989,2239.755613,0,208.5542548,5.61E-05,0.1585106591,0,0.01475967833,0,0.1764705926,0,0.007843137719,0.0007966450051,0.08968796414,0,0.04247966408,1,11978,464.068,0.0003536800597,0,0.09311473699,4.68E-09,0,0.000001232232287,0.00000002952747201,0,0.000007773813407
130,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,197.3215745,6819.613258,10.98169972,366.6928231,0.004201191759,0.145197012,0.0002338123769,0.007807290561,0,0.1398692876,0,0.005228758324,0.01709845441,0.07543954414,0.001916024605,0.008160625365,1,42484,1039.422,0.02893442297,0.001610311216,0.05377032526,0.00000009888879952,0.000000005503539612,0.0000001837701384,0.0000006810663538,0.00000003790394539,0.000001265660608
136,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,0,39028.04292,0,912.9150658,0,0.2411401001,0,0.005640570571,0,0.2640523016,0,0.005228758324,0,0.1248857799,0,0.005188202607,1,150514,3118.826,0,0,0.02339125914,0,0,0.00000003747538814,0,0,0.0000001554091921
143,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,0,6962.137447,0,157.6705939,0,0.2330578599,0,0.005278030125,0,0.2549019754,0,0.005228758324,0,0.121279949,0,0.005599431556,1,26431,760.85,0,0,0.02264686601,0,0,0.000000199690898,0,0,0.0000008568297079
148,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,0.7333333637,28084.65825,0,592.8418515,6.26E-06,0.2395688668,0,0.005057083097,0,0.2640523016,0,0.002614379162,0.0002935110961,0.1436015289,0,0.005869054613,1,107735,2527.3,0.00002611152883,0,0.02110909971,5.81E-11,0,0.00000004694002039,0.0000000002423681147,0,0.0000001959353944
152,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,0,8907.400241,0,391.8039357,0,0.1467954357,0,0.006456993948,0,0.1450980455,0,0.005228758324,0,0.0666224112,0,0.005405047742,1,55096,1290.504,0,0,0.04398634003,0,0,0.0000001171953308,0,0,0.000000798358139
163,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,0,17148.47498,0,451.5529576,0,0.2158697237,0,0.005684272934,0,0.2274509817,0,0.005228758324,0,0.1138490282,0,0.005127075142,1,73021,1654.528,0,0,0.02633196002,0,0,0.00000007784435894,0,0,0.0000003606080446
167,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,0,2022.162141,0,65.94248607,0,0.1436296712,0,0.004683747857,0,0.1594771296,0,0.002614379162,0,0.07746774014,0,0.004705324936,1,11970,451.17,0,0,0.03260989055,0,0,0.0000003912905478,0,0,0.000002724301633
169,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,0,6827.376654,0,190.3817063,0,0.1400171583,0,0.003904384781,0,0.1359477192,0,0.002614379162,0,0.07100498993,0,0.004438524802,1,44020,1132.842,0,0,0.02788504516,0,0,0.00000008869570152,0,0,0.0000006334630885
175,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,3210.521667,38502.31481,96.039219,2149.6602,0.01975110069,0.2368658977,0.0005908324197,0.0132246904,0.007843137719,0.2588235438,0,0.01045751665,0.02666840105,0.1229580858,0.003232291057,0.01118542188,1,150451,3390.264,0.08338515964,0.002494375195,0.05583197297,0.0000001312792916,0.000000003927075392,0.00000008790031571,0.0000005542346654,0.00000001657931948,0.000000371097387
184,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,693.5686482,2678.030138,54.20653799,430.674524,0.02236380383,0.08635185689,0.001747865024,0.01388690304,0.003921568859,0.08496732265,0,0.01307189558,0.02867381382,0.04399372213,0.003969893855,0.008334697711,1,27032,941.244,0.2589846314,0.0202411979,0.160817654,0.000000827308517,0.00000006465910862,0.0000005137208878,0.00000958066852,0.0000007487865455,0.000005949158551
187,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,0,1476.877163,0,104.2954287,0,0.07298266275,0,0.005153954767,0,0.07058823854,0,0.005228758324,0,0.03498578186,0,0.004928631519,1,17336,662.672,0,0,0.07061889184,0,0,0.0000002972978061,0,0,0.000004073540139
191,1,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,0,13196.94546,0,345.4588361,0,0.1987072825,0,0.005201596592,0,0.2026143819,0,0.005228758324,0,0.09681774115,0,0.005009698194,1,60808,1302.3,0,0,0.02617718146,0,0,0.00000008554132009,0,0,0.0000004304891045
191,2,DAY4,nan,0,2,0,WT,NOUV,DMSO,nan,0,1960.525543,0,152.5150382,0,0.08184885162,0,0.00636726248,0,0.07450980693,0,0.005228758324,0,0.04579500647,0,0.005329686737,2,19888,1022.664,0,0,0.07779293606,0,0,0.0000003201559976,0,0,0.000003911551491
12,1,DAY4,nan,0,2,0,WT,UV,DMSO,nan,5449.42368,9496.030324,2.720261544,4359.966132,0.09869462429,0.1719828004,4.93E-05,0.07896343625,0.08235294372,0.180392161,0,0.05490196124,0.08554061206,0.08825122717,0.0005166289599,0.07341061967,1,50093,1283.096,0.5738633402,0.000286463022,0.4591356581,0.000001970227862,9.84E-10,0.000001576336739,0.00001145595872,0.0000000057186238,0.000009165665026
20,1,DAY4,nan,0,2,0,WT,UV,DMSO,nan,3561.729512,8797.601545,4.037908659,4751.628887,0.07815609391,0.1930483969,8.86E-05,0.1042664111,0.07058823854,0.2130718976,0,0.09150326997,0.05995015206,0.09031260422,0.0006786054524,0.05925495486,1,41331,971.212,0.4048523331,0.000458978352,0.5401050346,0.000001890979989,2.14E-09,0.000002522716874,0.000009795367475,0.00000001110494186,0.00001306779499
29,1,DAY4,nan,0,2,0,WT,UV,DMSO,nan,5619.819772,26083.39552,34.04052412,7458.839424,0.04511193877,0.2093790529,0.000273253254,0.05987428797,0.02352941222,0.2248366028,0,0.04444444552,0.05912061251,0.09407287561,0.001752098162,0.05730591734,1,115950,2086.984,0.2154558354,0.001305064906,0.2859612131,0.0000003890637238,0.000000002356647296,0.0000005163802326,0.000001858178831,0.000000011255411,0.000002466245908
54,1,DAY4,nan,0,2,0,WT,UV,DMSO,nan,10377.14539,25426.34842,60.26797604,11178.02122,0.08394322477,0.2056798474,0.0004875221527,0.09042170198,0.07450980693,0.2143790871,0,0.05751634017,0.05834272606,0.09625325316,0.002430146412,0.09810646666,1,114871,2147.296,0.4081256662,0.002370296161,0.4396235368,0.0000007307608079,0.000000004244083822,0.000000787158656,0.000003552904269,0.0000000206344174,0.000003827106379
87,1,DAY4,nan,0,2,0,WT,UV,DMSO,nan,6489.411944,6741.794956,30.66405338,3056.219692,0.1777482797,0.1846611782,0.000839903952,0.0837114052,0.1176470593,0.200000003,0,0.07058823854,0.1877180239,0.0962176819,0.003222663246,0.05691321467,1,32398,976.244,0.9625644189,0.004548351527,0.4533243316,0.000005486396682,0.00000002592456176,0.000002583844842,0.00002971061235,0.000000140389886,0.00001399235544
95,1,DAY4,nan,0,2,0,WT,UV,DMSO,nan,15928.04355,17384.00833,147.2026195,8852.235538,0.2045387175,0.2232353746,0.001890290852,0.1136752859,0.1921568662,0.2379084975,0,0.08627451211,0.1395220882,0.1199495354,0.005314866923,0.1002659168,1,70762,1769.202,0.916246889,0.008467703005,0.5092171709,0.000002890516343,0.00000002671336102,0.00000160644535,0.00001294828989,0.0000001196645517,0.000007196195286
117,1,DAY4,nan,0,2,0,WT,UV,DMSO,nan,2005.302019,3210.88113,0,473.7856367,0.05914647296,0.09470508288,0,0.0139743286,0.05490196124,0.08366013318,0,0.01307189558,0.03424260733,0.05269581402,0,0.007319903508,1,28857,1436.318,0.6245332474,0,0.1475562681,0.000002049640398,0,0.0000004842613091,0.00002164234839,0,0.000005113361336
138,1,DAY4,nan,0,2,0,WT,UV,DMSO,nan,5977.090368,20239.14696,0,2296.996147,0.07043472034,0.2385004355,0,0.02706806678,0.06666667014,0.2418300658,0,0.02352941222,0.04646442476,0.1344445393,0,0.02183704045,1,77942,1753.998,0.2953232357,0,0.1134927352,0.0000009036812032,0,0.0000003472847346,0.000003789012801,0,0.000001456117821
142,1,DAY4,nan,0,2,0,WT,UV,DMSO,nan,6459.521763,32369.58913,0,2936.483754,0.03893177854,0.1950927207,0,0.01769829708,0.02745098062,0.1895424873,0,0.01568627544,0.04002028256,0.1201648489,0,0.009669039373,1,153711,3356.252,0.1995552597,0,0.09071736258,0.0000002532790662,0,0.0000001151400816,0.0000012982497,0,0.0000005901813311
