ImageNumber,ObjectNumber,Metadata_Day,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TREATMENT,Metadata_Well,Metadata_Zstack,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected ,CASP NOUV normalized ,EDU NOUV normalized ,TUNEL NOUV normalized ,CASP intensity corrected  NOUV normalized ,EDU Intensity corrected NOUV normalized ,TUNEL Intensity Corrected  NOUV normalized ,CASP area corrected NOUV normalized ,EDU area corrected NOUV normalized ,TUNEL area Corrected  NOUV normalized ,CASP area and Intensity corrected NOUV normalized ,EDU area and intensity corrected NOUV normalized ,TUNEL area  and intensity Corrected NOUV normalized 
151,1,DAY4,Female,BELMO,BF5,+,WT/Tg,UV,1,Z2,12961.27879,10193.06691,452.7477311,1389.824881,0.1203886124,0.09467655173,0.004205269557,0.01290914976,0.1176470593,0.09542483836,0.003921568859,0.01045751665,0.06824620016,0.02850495167,0.003002909526,0.01266045642,1,98858,2185.678,1.271577917,0.04441722349,0.1363500203,0.1311100648,0.00457977838,0.01405880031,0.00001286267087,0.0000004493032783,0.000001379251253,68.68773159,0.4446681115,8.560755024,82.35608269,0.4017622154,1.306247381,40.44110575,0.2387415097,1.009898736,12.36795276,0.03652872181,0.04822556828
158,1,DAY4,Female,BELMO,BF5,+,WT/Tg,UV,1,Z2,1993.482409,2993.798772,523.7202784,353.5712531,0.06674978768,0.1002443922,0.01753625577,0.01183898387,0.04705882445,0.1019607857,0.01568627544,0.007843137719,0.07095119859,0.03753798694,0.01129015914,0.01202371507,1,26656,699.812,0.6658705414,0.1749350301,0.1181012086,0.07478550455,0.01964736939,0.01326422768,0.00002498013736,0.000006562688706,0.000004430567548,10.56437308,0.514374101,2.177854867,43.1263304,1.582320545,1.131421865,23.06770652,1.024207339,0.95282147,24.01936284,0.5335519273,0.1549149492
161,1,DAY4,Female,BELMO,BF5,+,WT/Tg,UV,1,Z2,4707.925624,5816.235474,836.8078695,363.2183128,0.1054595588,0.1302861761,0.01874485618,0.008136246423,0.07843137532,0.1385620981,0.01568627544,0.005228758324,0.0967240963,0.04486372981,0.01310635728,0.009224148319,1,40678,884.238,0.8094454987,0.1438744826,0.06244903845,0.1157364085,0.02057150965,0.008929109416,0.00001989885193,0.000003536911416,0.000001535204249,24.94944649,0.8218744114,2.237276824,52.4252266,1.301371998,0.5982682856,35.69907726,1.072382299,0.6414129312,19.13351147,0.2875537737,0.05367847026
162,1,DAY4,Female,BELMO,BF5,+,WT/Tg,UV,1,Z2,25698.63991,12046.45915,866.7425168,1325.343834,0.2177149724,0.1020557714,0.0073429109,0.01122811157,0.2117647082,0.1019607857,0.005228758324,0.007843137719,0.123953745,0.03421005603,0.006684622437,0.01174458168,1,108581,2288.588,2.133294074,0.07194998182,0.110019369,0.2366771343,0.007982451044,0.0122060382,0.00001964702917,0.0000006626387841,0.000001013246967,136.1888213,0.8512748527,8.163578046,138.1667146,0.6508012393,1.053997001,73.00343438,0.4161210991,0.8768075714,18.8913742,0.05387307188,0.03542821565
167,1,DAY4,Female,BELMO,BF5,+,WT/Tg,UV,1,Z2,3843.160887,1781.873249,124.9006587,160.7268029,0.1548163425,0.07178026303,0.00503144774,0.006474653679,0.1333333403,0.07058823854,0.003921568859,0.005228758324,0.09953357068,0.02236353619,0.007070007597,0.007115262262,1,21111,885.448,2.156809351,0.07009514214,0.09020103028,0.1820454212,0.005916378129,0.007613414946,0.0001021651912,0.000003320313682,0.00000427270287,20.36666349,0.1226717137,0.9900116227,139.6897248,0.6340238624,0.8641352546,56.15219655,0.3084177725,0.54690144,98.23576076,0.2699442018,0.1493952052
167,2,DAY4,Female,BELMO,BF5,+,WT/Tg,UV,1,Z2,10428.85518,8658.830305,540.6915239,1009.077156,0.1289534849,0.1070670101,0.006685686495,0.01247730585,0.1254902035,0.108496733,0.003921568859,0.01045751665,0.09736025418,0.03644914855,0.007270626649,0.01258894072,2,74746,1395.312,1.204418474,0.06244394506,0.1165373521,0.1395239235,0.007233718512,0.01350008236,0.00001611348399,0.000000835415207,0.000001559111553,55.26726316,0.531042482,6.215504165,78.00637786,0.564817333,1.116439958,43.03637368,0.3770900543,0.9697638362,15.4937346,0.06791993553,0.05451438996
171,1,DAY4,Female,BELMO,BF5,+,WT/Tg,UV,1,Z2,17771.39263,11442.89185,799.8222526,991.7150652,0.190286131,0.1225240848,0.00856404926,0.01061873015,0.1882352978,0.1281045824,0.007843137719,0.007843137719,0.1236358654,0.03987085694,0.007181889221,0.01080364302,1,86303,1674.706,1.553050825,0.06989686372,0.08666647189,0.2059185965,0.009267606602,0.0114910845,0.00001799532838,0.0000008099007418,0.000001004211579,94.17872011,0.7855488303,6.108560757,100.5861933,0.6322303966,0.8302738175,63.51591502,0.4831156025,0.8254496441,17.30320036,0.06584558877,0.03511229297
172,1,DAY4,Female,BELMO,BF5,+,WT/Tg,UV,1,Z2,23166.70257,15168.1926,1132.439258,1433.668021,0.1763308716,0.1154510709,0.00861943994,0.01091221035,0.1647058874,0.1189542487,0.007843137719,0.007843137719,0.1259228902,0.03766929672,0.007049170383,0.01094177116,1,122292,2145.576,1.52732123,0.07465881322,0.09451805225,0.1894375967,0.009260125423,0.01172331813,0.00001248913445,0.0000006104962975,0.0000007728882695,122.7709298,1.112230038,8.830810903,98.91976876,0.6753031334,0.9054927742,58.4323247,0.4827256124,0.8421318964,12.00878312,0.04963384533,0.02702406537
178,1,DAY4,Female,BELMO,BF5,+,WT/Tg,UV,1,Z2,10081.39242,10043.46565,647.8915276,1102.209186,0.1123988764,0.1119760254,0.007223434689,0.0122886868,0.1058823541,0.1150326803,0.003921568859,0.01045751665,0.08207299826,0.03846654373,0.007682691488,0.01225881577,1,83323,1455.318,1.003776264,0.06450876125,0.1097439095,0.120991712,0.007775662513,0.01322815052,0.00001204680897,0.0000007742011359,0.000001317090234,53.42589941,0.636329422,6.789159521,65.01141605,0.5834939872,1.051358071,37.32008391,0.4053413185,0.9502299057,11.58347016,0.06294318178,0.04605210607
180,1,DAY4,Female,BELMO,BF5,+,WT/Tg,UV,1,Z2,1060.2314,377.2496829,36.33594917,88.71111379,0.1968129571,0.07002964226,0.006745117722,0.01646762833,0.1725490242,0.06666667014,0.005228758324,0.01045751665,0.1172069337,0.02810996766,0.004805745929,0.01661290201,1,3735,374.412,2.810423569,0.09631803768,0.2351522554,0.2838638287,0.009728500446,0.02375130222,0.0007524561095,0.00002578796189,0.00006295910453,5.618650059,0.03568750716,0.5464243182,182.0222519,0.8712149289,2.252783072,87.5582445,0.5071417634,1.706149143,723.5154899,2.096582268,2.201367291
199,1,DAY4,Female,BELMO,BF5,+,WT/Tg,UV,1,Z2,30568.71847,20458.80312,1208.622267,1539.401357,0.2272209679,0.1520727488,0.008983834946,0.01144255578,0.2392156869,0.1620915085,0.005228758324,0.007843137719,0.1494471423,0.0533325758,0.01036281998,0.01155737601,1,126188,1986.252,1.494159668,0.05907590292,0.07524395968,0.2422474282,0.009577949304,0.012199269,0.00001184074292,0.0000004681578511,0.0000005962845887,161.9975902,1.187053505,9.482085176,96.77199921,0.5343527526,0.7208449621,74.72160031,0.4992936091,0.8763213133,11.38532973,0.03806161391,0.02084911149
8,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,143.6549064,1129.065388,1821.413122,22.01045832,0.009801112536,0.07703250245,0.124269163,0.001501702826,0,0.07712418586,0.1254902035,0,0.0215177322,0.02910173966,0.06578586944,0.003501204663,1,11878,648.36,0.1272334693,1.613204285,0.01949440532,0.0120941999,0.1533434183,0.001853044142,0.0000107116913,0.0001358144709,0.000001641219509,0.7612929107,1.788908652,0.1355754557,8.24050967,14.59173889,0.1867584312,3.730474985,7.993714137,0.1331114246,10.29970318,11.0418269,0.0573852975
8,2,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,63.52157063,819.6104789,837.4130948,12.84183053,0.005570601651,0.07187674111,0.07343796324,0.001126179999,0,0.071895428,0.05751634017,0,0.01707492148,0.02631566887,0.05230535905,0.002868142744,2,9304,455.45,0.07750214554,1.021720825,0.01566821174,0.006827339921,0.09000570666,0.001380248337,0.000008329981249,0.000109815222,0.000001684029636,0.3366297928,0.822468836,0.07910044402,5.019569012,9.241658753,0.1501030986,2.105903739,4.691951554,0.09914864858,8.009597355,8.928066826,0.05888215512
11,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,112.8117679,327.5137342,398.5202725,7.424836865,0.02061618566,0.0598526561,0.07282899717,0.001356878082,0,0.0601307191,0.06666667014,0,0.05580921249,0.01270603778,0.03523784236,0.003102894742,1,3778,380.788,0.3444489686,1.216804766,0.02267030689,0.02986018209,0.1054844554,0.001965282389,0.00009117230507,0.0003220764334,0.000006000610613,0.5978410434,0.3914083822,0.04573397006,22.30887102,11.00623002,0.2171838987,9.210420138,5.498850826,0.1411739379,87.66567795,26.18507589,0.2098115599
19,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,142.4470634,1640.079782,1056.530749,34.51241956,0.006134406933,0.07062916249,0.0454989341,0.001486258971,0,0.07058823854,0.04183006659,0,0.02084472756,0.02133994747,0.02230472194,0.003242724431,1,20719,649.882,0.08685374025,0.6441947278,0.02104313457,0.006875190086,0.05099332732,0.001665737708,0.000004191985146,0.00003109197972,0.000001015644315,0.7548919991,1.037676173,0.2125824435,5.625242244,5.82686356,0.2015954185,2.120663197,2.658256129,0.1196564692,4.030754948,2.527803229,0.035512039
19,2,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,517.5019762,1956.589593,654.6810655,56.76340073,0.018748713,0.07088579064,0.02371860972,0.002056495932,0,0.06666667014,0.01045751665,0,0.0336956281,0.02698949346,0.03065489618,0.004121161349,2,22295,1442.56,0.2644918372,0.3346031624,0.02901139867,0.02321157103,0.02936447928,0.002546014834,0.00001186328043,0.00001500799114,0.000001301251342,2.74247915,0.6429977955,0.3496394219,17.13030034,3.026549101,0.2779322176,7.159645599,1.530755319,0.1828902259,11.40700041,1.220161881,0.04549829867
19,3,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,447.7372699,5386.444586,2219.296798,210.9176546,0.006144497858,0.07392057674,0.03045639785,0.002894516861,0,0.071895428,0.02745098062,0,0.01771247808,0.02089901193,0.01631933462,0.004948684205,3,67588,1358.452,0.08312296966,0.4120151545,0.03915711955,0.006624508343,0.03283566311,0.003120637607,0.000001229848045,0.000006095980862,0.0000005793501738,2.372764132,2.179691799,1.29916682,5.383612024,3.72675526,0.3751292792,2.043340019,1.71170636,0.2241676322,1.182546197,0.4956082002,0.02025699908
39,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,137.2313767,364.4183104,52.2810478,19.67843207,0.02299068131,0.06105181947,0.008758761568,0.003296772,0.01176470611,0.0601307191,0.009150327183,0,0.02927756941,0.01238637948,0.002702592332,0.004865215512,1,4451,428.1,0.3765765134,0.1434643823,0.05399957002,0.03083158318,0.01174591054,0.004421126054,0.00008460492324,0.0000322319439,0.00001213200854,0.7272516952,0.05134805366,0.1212111241,24.38967055,1.297662563,0.5173214989,9.510050333,0.6123083218,0.3175868152,81.35088773,2.620483244,0.4241961028
39,2,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,52.98039421,3181.981786,2040.188295,126.0575209,0.001137626296,0.06832539104,0.04380812728,0.002706781492,0,0.06666667014,0.03921568766,0,0.005234815531,0.0173288423,0.02482639739,0.00449784464,2,42310,1247.382,0.01665012491,0.6411690677,0.03961604099,0.001252195562,0.04822000226,0.002979378891,0.0000003935269419,0.00001515407865,0.0000009363280783,0.2807672882,2.00377962,0.7764629703,1.078375966,5.799495891,0.3795257944,0.3862416908,2.513684109,0.2140204648,0.3783912903,1.232038915,0.032738744
39,3,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,0.9686274962,327.2549111,438.2509928,11.64705924,0.0001835216931,0.062003583,0.08303353406,0.002206718311,0,0.06143790856,0.07973856479,0,0.001379838625,0.01237304076,0.02739354031,0.003993746777,3,4733,292.82,0.002959856257,1.339173158,0.03559017405,0.0002046540241,0.09259475866,0.002460819616,0.0000006253657843,0.0002829438323,0.000007519580403,0.005133199166,0.4304300782,0.07174113969,0.1917005348,12.11307535,0.3409575702,0.06312585568,4.826917514,0.1767703194,0.6013132541,23.0035636,0.2629223917
42,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,97.77647352,278.973863,243.1986992,29.03268076,0.0202729574,0.05784239333,0.05042477695,0.006019631093,0,0.05751634017,0.04052287713,0.005228758324,0.03968276491,0.01128529874,0.03801383723,0.006874934083,1,3326,414.1,0.3504861439,0.8717615929,0.104069537,0.02939761681,0.07312047481,0.008729008046,0.0001053776741,0.0002621051091,0.00003128969843,0.5181621566,0.2388586378,0.178829485,22.69987979,7.88524904,0.9969969918,9.067741151,3.811733035,0.6270388654,101.3246866,21.30935846,1.0940454
50,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,6.372549279,340.8392248,352.8941276,23.09804005,0.001158645323,0.06197076815,0.06416256866,0.004199643645,0,0.06143790856,0.0601307191,0.002614379162,0.004943746889,0.0176015888,0.03300899866,0.00530248425,1,3680,417.998,0.01869664292,1.035368297,0.06776813924,0.001731671,0.09589514337,0.006276641317,0.000005080609488,0.0002813500806,0.00001841525523,0.03377104694,0.3465964698,0.1422745161,1.210922469,9.365102722,0.6492258246,0.5341366439,4.998964884,0.4508757501,4.885201431,22.87399029,0.643890043
52,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,845.1176708,1630.969977,2705.635368,201.443144,0.03048655066,0.05883517827,0.09760237251,0.007266806536,0.007843137719,0.05751634017,0.08104575425,0.002614379162,0.04845077289,0.01336893941,0.05752399506,0.009770558286,1,23010,1215.128,0.518168748,1.658911818,0.1235112521,0.03672827774,0.1175851964,0.00875459122,0.00002251928501,0.000072095255,0.000005367720648,4.478664234,2.657351295,1.240807695,33.56015207,15.0051722,1.183250645,11.32889505,6.129656277,0.6288766052,21.65315866,5.861402846,0.1876825401
62,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,14.57647105,246.6261501,770.891524,14.40522928,0.003530266662,0.05973023738,0.1867017496,0.003488793723,0,0.05751634017,0.1816993505,0,0.01384741948,0.01342156678,0.05929613474,0.005084478448,1,2766,318.954,0.05910350966,3.125749332,0.05840917224,0.005269873842,0.2787026479,0.00520796431,0.00002136786322,0.001130061219,0.0000211168374,0.07724737252,0.7571343921,0.0887303434,3.827947517,28.27299587,0.5595659469,1.625500877,14.5286268,0.3741084915,20.54602232,91.87489585,0.7383509579
66,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,395.6196206,4699.661564,6079.428922,519.3647226,0.006115906142,0.07265233453,0.09398223634,0.008028888689,0,0.07058823854,0.071895428,0.002614379162,0.02117945384,0.02240665858,0.07347331379,0.01275449824,1,59310,1358.714,0.08418044901,1.293588664,0.1105110901,0.006670369594,0.1025025952,0.0087567817,0.000001419329776,0.00002181063334,0.000001863279213,2.096568923,5.970936997,3.199075092,5.45210162,11.70075494,1.058707741,2.057485995,5.343407977,0.6290339559,1.364740169,1.773222223,0.06514962283
68,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,732.3921797,3125.688975,6578.187108,345.5869395,0.01671517664,0.07133670291,0.1501320775,0.007887231594,0,0.07058823854,0.1359477192,0.005228758324,0.02920259096,0.02037124526,0.08223452079,0.01062104298,1,38616,1225.096,0.2343138379,2.104555879,0.1105634445,0.0189660291,0.1703487443,0.008949319959,0.000006067791534,0.00005449958254,0.000002863151142,3.88128041,6.460794473,2.128674748,15.1757667,19.03610731,1.059209301,5.850101511,8.880193101,0.6428647338,5.834414936,4.430860369,0.1001101798
69,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,40.40784452,249.7555618,386.3189631,21.86143865,0.01057796977,0.06538103712,0.1011306186,0.005722889699,0,0.0601307191,0.09803921729,0.002614379162,0.01598576859,0.02032350134,0.03755045815,0.00816608505,1,2529,314.61,0.1617895683,1.546788229,0.08753133862,0.01597779538,0.1527556201,0.008644301562,0.00006397373203,0.0006116204939,0.0000346110473,0.2141396095,0.3794248142,0.1346575553,10.47859898,13.99099306,0.8385593307,4.92837612,7.963072515,0.6209540667,61.51320387,49.72524341,1.210176479
70,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,542.45884,3796.119057,3526.643233,121.3385663,0.01086047169,0.07600142261,0.0706062952,0.002429297796,0,0.07450980693,0.06274510175,0,0.02849267553,0.02097608157,0.04024117154,0.004996893702,1,45249,1183.288,0.1428982684,0.9290128102,0.03196384637,0.0119883056,0.07793858942,0.002681574539,0.000003158042574,0.00002053112357,0.0000007063989561,2.874736961,3.463707664,0.7473961327,9.255069199,8.403097165,0.3062169737,3.69781172,4.062898891,0.1926280108,3.036579398,1.669197038,0.0246992642
70,2,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,10.3960788,506.9607972,557.5856368,8.627451286,0.001171125245,0.05710947361,0.06281239572,0.0009718881702,0,0.05490196124,0.04967320338,0,0.00559310913,0.01417976563,0.04558345973,0.002616180115,2,6729,569.596,0.02050667203,1.099859476,0.01701798509,0.001544966384,0.08286307576,0.00128212978,0.000003047506618,0.0001634506578,0.000002529051135,0.05509356615,0.5476351069,0.05314158493,1.328152334,9.948437679,0.1630340677,0.4765473117,4.319609851,0.09210040798,2.930294825,13.28867136,0.08842836135
79,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,788.8274727,415.1464154,118.0039255,46.57255062,0.1097270097,0.05774744963,0.01641451183,0.006478307222,0.09019608051,0.05751634017,0.01176470611,0.005228758324,0.07797373561,0.01224732234,0.01384130996,0.007398164449,1,5135,527.526,1.900118714,0.2842465241,0.1121834343,0.1536178136,0.02298031656,0.00906963011,0.0003700328556,0.00005535472718,0.00002184682265,4.180356784,0.1158980578,0.2868679372,123.0646835,2.571063751,1.074728972,47.38365626,1.197952174,0.6515070836,355.8008227,4.500384323,0.7638749178
79,2,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,115.039219,203.8954304,129.7803958,6.324183238,0.03667173064,0.06499694944,0.04137086256,0.002015997207,0.01568627544,0.06405229121,0.03660130873,0,0.06158263142,0.01717202376,0.02379978929,0.003814947849,2,2046,228.916,0.5642069506,0.6365046808,0.03101679732,0.05622640226,0.06343127851,0.00309099865,0.0002757609729,0.000311097107,0.00001515972498,0.6096453234,0.1274643683,0.03895439215,36.54190095,5.757305626,0.2971441453,17.34312223,3.306640177,0.2220385497,265.1547817,25.29244772,0.5300603141
82,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,1227.384347,664.7777956,149.7359528,160.1071946,0.1133005029,0.06136599239,0.01382220555,0.01477958041,0.1019607857,0.0601307191,0.009150327183,0.01307189558,0.06432537092,0.01373068987,0.01631614711,0.01300650021,1,8410,597.042,1.846307677,0.2252421091,0.2408431744,0.145943442,0.01780451281,0.01903771636,0.0002195371792,0.00002678265269,0.00002863771396,6.504469813,0.1470638034,0.9861950877,119.5795128,2.037357621,2.307302668,45.01648428,0.9281401664,1.367553793,211.0934415,2.177451438,1.00131867
85,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,14825.61609,7404.123065,2129.669346,970.4497051,0.1580505537,0.07893268941,0.0227036379,0.0103456148,0.1333333403,0.07843137532,0.01045751665,0.007843137719,0.1313445102,0.02286636278,0.03331105968,0.01129507936,1,83956,2562.67,2.002345985,0.2876328942,0.1310688243,0.1765879281,0.02536649371,0.01155902741,0.00002384994503,0.00000342599569,0.000001561160897,78.56770579,2.091663814,5.977574802,129.6856208,2.601694111,1.255652973,54.4688242,1.322342371,0.8303302498,22.93263945,0.278536235,0.05458604536
88,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,376.8000109,2096.861493,2540.105953,116.3424878,0.01115188857,0.06205935518,0.07517775401,0.003443307913,0,0.0601307191,0.06405229121,0,0.04791369043,0.01599429359,0.04829556711,0.005541197014,1,28375,1513.222,0.1796971389,1.211384711,0.05548410716,0.01327929554,0.08951915251,0.004100175781,0.000006332938816,0.00004269197218,0.000001955387037,1.996835223,2.494775875,0.7166223244,11.63841573,10.95720459,0.5315435192,4.096019599,4.666587735,0.2945316989,6.089364246,3.470892047,0.0683701761
92,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,19213.45149,6775.211935,877.0967625,1358.133377,0.2214296588,0.07808242406,0.01010829506,0.0156521076,0.1921568662,0.07450980693,0.005228758324,0.01307189558,0.1371542786,0.02425281249,0.01168717408,0.01449248214,1,77333,2645.644,2.835845089,0.1294567271,0.2004562203,0.2484508747,0.01134181737,0.01756214522,0.00003667056869,0.000001674016618,0.00000259211747,101.8208481,0.8614443192,8.365548269,183.6687234,1.170960663,1.920391446,76.63506314,0.5912431511,1.261557735,35.2601622,0.136098912,0.09063347798
98,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,2405.086343,865.6954482,806.0117873,97.3019641,0.1751701634,0.06305138006,0.05870442734,0.007086814574,0.1568627506,0.06143790856,0.04183006659,0.005228758324,0.1397211765,0.01691724265,0.04902704795,0.008013389505,1,10711,764.576,2.778212994,0.9310569774,0.1123974537,0.2245435854,0.07525084374,0.009084302502,0.0002593794224,0.00008692530831,0.00001049364707,12.74565017,0.7916279082,0.5993404561,179.9360747,8.421587045,1.076779301,69.26082214,3.92278808,0.652561059,249.4032908,7.067098237,0.3669107366
100,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,526.847073,241.934647,69.67320493,15.67843192,0.1285619993,0.05903724916,0.01700175816,0.003825874066,0.09803921729,0.05751634017,0.01307189558,0,0.1025711406,0.01403428514,0.01426709004,0.005438740165,1,2690,331.82,2.177642101,0.2879835765,0.06480440942,0.1958539305,0.02590081968,0.005828413353,0.0008095323794,0.0001070570916,0.00002409085852,2.792003083,0.06842983483,0.09657275292,141.0389962,2.6048661,0.6208329845,60.41145296,1.350196511,0.4186777784,778.3965187,8.703828588,0.8423377106
102,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,21563.37313,25078.58374,2479.202699,2367.304649,0.1116307295,0.1298285097,0.01283450434,0.01225522294,0.1098039225,0.1346405298,0.009150327183,0.007843137719,0.08198241923,0.04280651739,0.01188267975,0.02315364797,1,181402,2776,0.8598321722,0.0988573647,0.094395468,0.1188706471,0.01366689837,0.01305004713,0.000004739926639,0.000000544962926,0.0000005203661922,114.2741554,2.434959485,14.58163215,55.68861219,0.8941836237,0.9043184043,36.66583811,0.7124484374,0.937436041,4.557621768,0.04430592894,0.0181946221
112,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,794.3137483,876.9098267,71.56863025,384.0392272,0.05711200376,0.06305074969,0.005145860674,0.02761282911,0.04705882445,0.0601307191,0.003921568859,0.02614379115,0.04739705762,0.01898060112,0.003765873367,0.018245382,1,10600,845.964,0.9058100663,0.08161458347,0.437946087,0.07493525927,0.006751757571,0.03623011578,0.00008545377984,0.000007699489007,0.00004131566858,4.209431062,0.07029143488,2.365525174,58.66645507,0.7382193954,4.195569077,23.1138986,0.3519656764,2.602551237,82.167096,0.625974716,1.444603797
128,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,202.8470649,302.130727,15.95555609,24.26143878,0.03938777958,0.05866616058,0.00309816623,0.004710958987,0.03137255087,0.05751634017,0.001307189581,0.002614379162,0.0373592219,0.02139278747,0.00517115938,0.00614002096,1,3567,377.272,0.6713883983,0.05281010722,0.08030113,0.0568676941,0.004473102351,0.006801636889,0.000188222147,0.00001480518846,0.00002251223157,1.074979172,0.01567081733,0.1494405783,43.48370455,0.4776774415,0.7692931799,17.5409297,0.2331805427,0.48858824,180.9828336,1.203673858,0.7871409639
134,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,8392.082585,7735.647261,220.0039297,865.2497011,0.09760051388,0.08996612464,0.002558661259,0.01006291521,0.09019608051,0.08758170158,0.002614379162,0.005228758324,0.06112520695,0.03038468015,0.001518623293,0.01164383925,1,77957,2033.672,1.084858487,0.02844027426,0.1118522694,0.107650148,0.002822118985,0.0110990636,0.00001391611385,0.0000003648200195,0.00000143479443,44.47347561,0.2160777961,5.329585639,70.26285539,0.2572476778,1.071556378,33.20485749,0.1471156224,0.7972892465,13.3808787,0.02966016419,0.0501676374
135,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,13579.4592,17402.24756,1733.083721,1270.896775,0.08835444163,0.113227327,0.01127626971,0.008269060888,0.07843137532,0.1176470593,0.007843137719,0.005228758324,0.07118833867,0.03586531868,0.01051627969,0.008989562636,1,143726,2367.588,0.7803278945,0.09958964866,0.07303061117,0.09448157743,0.01205824778,0.008842497357,0.000005429274414,0.0000006929132423,0.0000005081238688,71.96375171,1.702155554,7.828206346,50.5393714,0.9008072711,0.6996408531,29.14299119,0.6285903029,0.6351912475,5.220456167,0.05633440994,0.01776656884
136,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,13739.56901,14453.2239,1250.08632,946.9595092,0.0943833224,0.09928574111,0.008587409116,0.006505093762,0.07058823854,0.1006535962,0.005228758324,0.002614379162,0.08852948969,0.03455126484,0.008411958089,0.008877473427,1,135447,2583.97,0.9506231343,0.08649186701,0.06551891228,0.1014387104,0.009229339298,0.006991365694,0.000007018414098,0.000000638566133,0.0000004837236135,72.81224667,1.227777601,5.832884766,61.56885585,0.7823353505,0.6276779962,31.2889298,0.4811207474,0.5022172038,6.748475094,0.05191594577,0.01691341306
143,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,11146.19246,6815.768799,238.499355,519.9059002,0.1487507668,0.09095938717,0.003182877208,0.006938369458,0.1490196139,0.09150326997,0.002614379162,0.005228758324,0.08077341799,0.02900220887,0.003843283387,0.007520718607,1,67895,1807.208,1.635353661,0.0349922895,0.07627986153,0.1641680898,0.003512767582,0.007657499083,0.00002408651095,0.0000005153883128,0.000001123497482,59.06876076,0.2342431568,3.202408525,105.9166879,0.3165118989,0.7307690096,50.63790556,0.1831187813,0.5500681763,23.16010668,0.04190148885,0.03928312874
145,1,DAY4,Female,WT,BF6,+,WT/WT,UV,1,Z2,16822.6436,15987.44229,488.0052479,401.8849817,0.1266593655,0.1203710513,0.003674240298,0.003025832204,0.1098039225,0.1228758171,0.002614379162,0,0.0911761976,0.04286095913,0.003478216011,0.004835450439,1,122973,2402.46,1.052241084,0.0305242852,0.02513754073,0.1367994893,0.003968393451,0.003268074957,0.000008556683858,0.0000002482194075,0.0000002044151215,89.150866,0.4792964317,2.475447751,68.15032928,0.2760979521,0.2408202555,42.19601769,0.2068703254,0.2347586349,8.227580633,0.02018043963,0.00714738187
